cuadro;no;nivel;departamento;provincia;municipio_tioc;area_y_estado_civil;2001_total;2001_hombres;2001_mujeres;2001_grupo_de_dedad__15_a_17;2001_grupo_de_dedad__18_a_28;2001_grupo_de_dedad__29_a_39;2001_grupo_de_dedad__40_a_59;2001_grupo_de_dedad__60_o_mas;2012_total;2012_hombres;2012_mujeres;2012_grupo_de_dedad__15_a_17;2012_grupo_de_dedad__18_a_28;2012_grupo_de_dedad__29_a_39;2012_grupo_de_dedad__40_a_59;2012_grupo_de_dedad__60_o_mas;2024_total;2024_hombres;2024_mujeres;2024_grupo_de_dedad__15_a_17;2024_grupo_de_dedad__18_a_28;2024_grupo_de_dedad__29_a_39;2024_grupo_de_dedad__40_a_59;2024_grupo_de_dedad__60_o_mas
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD POR SEXO Y GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y ESTADO CIVIL, CENSOS 2001, 2012 Y  5296;3273;Municipio/TIOC;La Paz;Manco Kapac;Copacabana;Urbana;2,703;1,418;1,285;268;756;584;679;416;4,067;2,114;1,953;334;985;894;1,100;754;4,744;2,444;2,300;323;1,040;990;1,431;960
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD POR SEXO Y GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y ESTADO CIVIL, CENSOS 2001, 2012 Y  5297;3274;Municipio/TIOC;La Paz;Manco Kapac;Copacabana;Soltero;931;476;455;258;440;106;83;44;1,338;669;669;325;544;201;177;91;1,645;795;850;317;743;266;220;99
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD POR SEXO Y GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y ESTADO CIVIL, CENSOS 2001, 2012 Y  5298;3275;Municipio/TIOC;La Paz;Manco Kapac;Copacabana;Casado;1,224;608;616;3;162;373;465;221;1,734;852;882;4;171;438;688;433;1,614;796;818;0;42;297;756;519
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD POR SEXO Y GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y ESTADO CIVIL, CENSOS 2001, 2012 Y  5299;3276;Municipio/TIOC;La Paz;Manco Kapac;Copacabana;Conviviente o concubino;286;154;132;6;146;80;46;8;620;331;289;4;259;209;122;26;832;425;407;2;209;346;237;38
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD POR SEXO Y GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y ESTADO CIVIL, CENSOS 2001, 2012 Y  5300;3277;Municipio/TIOC;La Paz;Manco Kapac;Copacabana;Separado;40;21;19;1;6;9;21;3;95;68;27;0;9;26;42;18;136;98;38;2;11;32;61;30
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD POR SEXO Y GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y ESTADO CIVIL, CENSOS 2001, 2012 Y  5301;3278;Municipio/TIOC;La Paz;Manco Kapac;Copacabana;Divorciado;33;23;10;0;0;7;14;12;41;27;14;0;0;8;19;14;104;60;44;0;1;19;55;29
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD POR SEXO Y GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y ESTADO CIVIL, CENSOS 2001, 2012 Y  5302;3279;Municipio/TIOC;La Paz;Manco Kapac;Copacabana;Viudo;189;136;53;0;2;9;50;128;239;167;72;1;2;12;52;172;284;206;78;0;3;7;63;211
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD POR SEXO Y GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y ESTADO CIVIL, CENSOS 2001, 2012 Y  5303;3280;Municipio/TIOC;La Paz;Manco Kapac;Copacabana;Sin especificar;;;;;;;;;;;;;;;;;129;64;65;2;31;23;39;34
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD POR SEXO Y GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y ESTADO CIVIL, CENSOS 2001, 2012 Y  5304;3281;Municipio/TIOC;La Paz;Manco Kapac;Copacabana;Rural;6,485;3,489;2,996;564;1,328;1,128;1,908;1,557;6,719;3,551;3,168;567;1,199;1,071;2,019;1,863;8,892;4,647;4,245;539;1,648;1,475;2,818;2,412
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD POR SEXO Y GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y ESTADO CIVIL, CENSOS 2001, 2012 Y  5305;3282;Municipio/TIOC;La Paz;Manco Kapac;Copacabana;Soltero;1,623;845;778;548;684;180;135;76;1,905;1,012;893;550;692;243;274;146;2,686;1,330;1,356;529;1,065;430;432;230
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD POR SEXO Y GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y ESTADO CIVIL, CENSOS 2001, 2012 Y  5306;3283;Municipio/TIOC;La Paz;Manco Kapac;Copacabana;Casado;3,640;1,888;1,752;4;325;762;1,533;1,016;3,346;1,703;1,643;2;176;556;1,420;1,192;3,598;1,842;1,756;1;57;412;1,673;1,455
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD POR SEXO Y GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y ESTADO CIVIL, CENSOS 2001, 2012 Y  5307;3284;Municipio/TIOC;La Paz;Manco Kapac;Copacabana;Conviviente o concubino;541;285;256;10;302;144;76;9;791;415;376;13;321;242;174;41;1,539;796;743;5;463;558;427;86
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD POR SEXO Y GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y ESTADO CIVIL, CENSOS 2001, 2012 Y  5308;3285;Municipio/TIOC;La Paz;Manco Kapac;Copacabana;Separado;42;36;6;1;8;14;13;6;67;40;27;1;3;8;34;21;161;103;58;2;16;31;68;44
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD POR SEXO Y GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y ESTADO CIVIL, CENSOS 2001, 2012 Y  5309;3286;Municipio/TIOC;La Paz;Manco Kapac;Copacabana;Divorciado;20;13;7;1;2;3;6;8;33;16;17;0;0;4;17;12;84;41;43;0;3;5;46;30
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD POR SEXO Y GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y ESTADO CIVIL, CENSOS 2001, 2012 Y  5310;3287;Municipio/TIOC;La Paz;Manco Kapac;Copacabana;Viudo;619;422;197;0;7;25;145;442;575;364;211;1;7;18;98;451;648;445;203;0;4;9;111;524
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD POR SEXO Y GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y ESTADO CIVIL, CENSOS 2001, 2012 Y  5311;3288;Municipio/TIOC;La Paz;Manco Kapac;Copacabana;Sin especificar;;;;;;;;;2;1;1;0;0;0;2;0;176;90;86;2;40;30;61;43
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD POR SEXO Y GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y ESTADO CIVIL, CENSOS 2001, 2012 Y  5312;3289;Municipio/TIOC;La Paz;Manco Kapac;San Pedro de Tiquina;San Pedro de Tiquina;4,187;2,152;2,035;375;739;563;1,276;1,234;4,684;2,433;2,251;283;742;662;1,337;1,660;7,348;3,656;3,692;323;1,320;1,204;2,302;2,199
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD POR SEXO Y GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y ESTADO CIVIL, CENSOS 2001, 2012 Y  5313;3290;Municipio/TIOC;La Paz;Manco Kapac;San Pedro de Tiquina;Soltero;1,175;522;653;362;463;115;142;93;1,276;620;656;269;488;192;174;153;2,295;1,066;1,229;318;957;393;409;218
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD POR SEXO Y GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y ESTADO CIVIL, CENSOS 2001, 2012 Y  5314;3291;Municipio/TIOC;La Paz;Manco Kapac;San Pedro de Tiquina;Casado;2,136;1,072;1,064;4;119;343;933;737;2,381;1,193;1,188;7;114;299;911;1,050;2,888;1,400;1,488;0;46;349;1,251;1,242
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD POR SEXO Y GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y ESTADO CIVIL, CENSOS 2001, 2012 Y  5315;3292;Municipio/TIOC;La Paz;Manco Kapac;San Pedro de Tiquina;Conviviente o concubino;326;179;147;8;147;90;70;11;446;243;203;5;130;148;124;39;1,035;536;499;1;242;360;357;75
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD POR SEXO Y GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y ESTADO CIVIL, CENSOS 2001, 2012 Y  5316;3293;Municipio/TIOC;La Paz;Manco Kapac;San Pedro de Tiquina;Separado;43;27;16;1;7;6;20;9;70;51;19;1;5;11;32;21;187;114;73;1;15;42;78;51
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD POR SEXO Y GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y ESTADO CIVIL, CENSOS 2001, 2012 Y  5317;3294;Municipio/TIOC;La Paz;Manco Kapac;San Pedro de Tiquina;Divorciado;15;12;3;0;2;2;5;6;18;9;9;1;0;2;9;6;103;54;49;0;1;12;48;42
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD POR SEXO Y GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y ESTADO CIVIL, CENSOS 2001, 2012 Y  5318;3295;Municipio/TIOC;La Paz;Manco Kapac;San Pedro de Tiquina;Viudo;492;340;152;0;1;7;106;378;489;315;174;0;5;10;83;391;617;393;224;0;2;12;89;514
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD POR SEXO Y GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y ESTADO CIVIL, CENSOS 2001, 2012 Y  5319;3296;Municipio/TIOC;La Paz;Manco Kapac;San Pedro de Tiquina;Sin especificar;;;;;;;;;4;2;2;0;0;0;4;0;223;93;130;3;57;36;70;57
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD POR SEXO Y GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y ESTADO CIVIL, CENSOS 2001, 2012 Y  5320;3297;Municipio/TIOC;La Paz;Manco Kapac;San Pedro de Tiquina;Urbana;;;;;;;;;;;;;;;;;;;;;;;;
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD POR SEXO Y GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y ESTADO CIVIL, CENSOS 2001, 2012 Y  5321;3298;Municipio/TIOC;La Paz;Manco Kapac;San Pedro de Tiquina;Soltero;;;;;;;;;;;;;;;;;;;;;;;;
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD POR SEXO Y GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y ESTADO CIVIL, CENSOS 2001, 2012 Y  5322;3299;Municipio/TIOC;La Paz;Manco Kapac;San Pedro de Tiquina;Casado;;;;;;;;;;;;;;;;;;;;;;;;
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD POR SEXO Y GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y ESTADO CIVIL, CENSOS 2001, 2012 Y  5323;3300;Municipio/TIOC;La Paz;Manco Kapac;San Pedro de Tiquina;Conviviente o concubino;;;;;;;;;;;;;;;;;;;;;;;;
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD POR SEXO Y GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y ESTADO CIVIL, CENSOS 2001, 2012 Y  5324;3301;Municipio/TIOC;La Paz;Manco Kapac;San Pedro de Tiquina;Separado;;;;;;;;;;;;;;;;;;;;;;;;
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD POR SEXO Y GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y ESTADO CIVIL, CENSOS 2001, 2012 Y  5325;3302;Municipio/TIOC;La Paz;Manco Kapac;San Pedro de Tiquina;Divorciado;;;;;;;;;;;;;;;;;;;;;;;;
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD POR SEXO Y GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y ESTADO CIVIL, CENSOS 2001, 2012 Y  5326;3303;Municipio/TIOC;La Paz;Manco Kapac;San Pedro de Tiquina;Viudo;;;;;;;;;;;;;;;;;;;;;;;;
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD POR SEXO Y GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y ESTADO CIVIL, CENSOS 2001, 2012 Y  5327;3304;Municipio/TIOC;La Paz;Manco Kapac;San Pedro de Tiquina;Sin especificar;;;;;;;;;;;;;;;;;;;;;;;;
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD POR SEXO Y GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y ESTADO CIVIL, CENSOS 2001, 2012 Y  5328;3305;Municipio/TIOC;La Paz;Manco Kapac;San Pedro de Tiquina;Rural;4,187;2,152;2,035;375;739;563;1,276;1,234;4,684;2,433;2,251;283;742;662;1,337;1,660;7,348;3,656;3,692;323;1,320;1,204;2,302;2,199
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD POR SEXO Y GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y ESTADO CIVIL, CENSOS 2001, 2012 Y  5329;3306;Municipio/TIOC;La Paz;Manco Kapac;San Pedro de Tiquina;Soltero;1,175;522;653;362;463;115;142;93;1,276;620;656;269;488;192;174;153;2,295;1,066;1,229;318;957;393;409;218
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD POR SEXO Y GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y ESTADO CIVIL, CENSOS 2001, 2012 Y  5330;3307;Municipio/TIOC;La Paz;Manco Kapac;San Pedro de Tiquina;Casado;2,136;1,072;1,064;4;119;343;933;737;2,381;1,193;1,188;7;114;299;911;1,050;2,888;1,400;1,488;0;46;349;1,251;1,242
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD POR SEXO Y GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y ESTADO CIVIL, CENSOS 2001, 2012 Y  5331;3308;Municipio/TIOC;La Paz;Manco Kapac;San Pedro de Tiquina;Conviviente o concubino;326;179;147;8;147;90;70;11;446;243;203;5;130;148;124;39;1,035;536;499;1;242;360;357;75
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD POR SEXO Y GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y ESTADO CIVIL, CENSOS 2001, 2012 Y  5332;3309;Municipio/TIOC;La Paz;Manco Kapac;San Pedro de Tiquina;Separado;43;27;16;1;7;6;20;9;70;51;19;1;5;11;32;21;187;114;73;1;15;42;78;51
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD POR SEXO Y GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y ESTADO CIVIL, CENSOS 2001, 2012 Y  5333;3310;Municipio/TIOC;La Paz;Manco Kapac;San Pedro de Tiquina;Divorciado;15;12;3;0;2;2;5;6;18;9;9;1;0;2;9;6;103;54;49;0;1;12;48;42
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD POR SEXO Y GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y ESTADO CIVIL, CENSOS 2001, 2012 Y  5334;3311;Municipio/TIOC;La Paz;Manco Kapac;San Pedro de Tiquina;Viudo;492;340;152;0;1;7;106;378;489;315;174;0;5;10;83;391;617;393;224;0;2;12;89;514
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD POR SEXO Y GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y ESTADO CIVIL, CENSOS 2001, 2012 Y  5335;3312;Municipio/TIOC;La Paz;Manco Kapac;San Pedro de Tiquina;Sin especificar;;;;;;;;;4;2;2;0;0;0;4;0;223;93;130;3;57;36;70;57
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD POR SEXO Y GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y ESTADO CIVIL, CENSOS 2001, 2012 Y  5336;3313;Municipio/TIOC;La Paz;Manco Kapac;Tito Yupanqui;Tito Yupanqui;1,561;865;696;119;322;242;509;369;4,924;2,487;2,437;459;1,427;1,045;1,324;669;6,268;2,935;3,333;331;1,340;1,446;2,029;1,122
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD POR SEXO Y GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y ESTADO CIVIL, CENSOS 2001, 2012 Y  5337;3314;Municipio/TIOC;La Paz;Manco Kapac;Tito Yupanqui;Soltero;490;266;224;114;226;56;57;37;2,202;1,097;1,105;453;1,055;393;222;79;2,563;1,182;1,381;324;1,036;609;444;150
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD POR SEXO Y GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y ESTADO CIVIL, CENSOS 2001, 2012 Y  5338;3315;Municipio/TIOC;La Paz;Manco Kapac;Tito Yupanqui;Casado;749;388;361;2;41;132;377;197;1,908;929;979;4;178;424;881;421;1,701;799;902;0;49;283;802;567
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD POR SEXO Y GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y ESTADO CIVIL, CENSOS 2001, 2012 Y  5339;3316;Municipio/TIOC;La Paz;Manco Kapac;Tito Yupanqui;Conviviente o concubino;108;58;50;3;40;40;22;3;446;230;216;2;168;159;101;16;1,160;525;635;3;190;436;460;71
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD POR SEXO Y GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y ESTADO CIVIL, CENSOS 2001, 2012 Y  5340;3317;Municipio/TIOC;La Paz;Manco Kapac;Tito Yupanqui;Separado;42;30;12;0;13;10;13;6;112;62;50;0;21;37;43;11;232;111;121;0;20;60;119;33
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD POR SEXO Y GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y ESTADO CIVIL, CENSOS 2001, 2012 Y  5341;3318;Municipio/TIOC;La Paz;Manco Kapac;Tito Yupanqui;Divorciado;6;4;2;0;1;1;3;1;31;17;14;0;3;9;10;9;78;39;39;0;2;9;49;18
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD POR SEXO Y GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y ESTADO CIVIL, CENSOS 2001, 2012 Y  5342;3319;Municipio/TIOC;La Paz;Manco Kapac;Tito Yupanqui;Viudo;166;119;47;0;1;3;37;125;223;151;72;0;2;23;65;133;382;222;160;0;7;18;104;253
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD POR SEXO Y GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y ESTADO CIVIL, CENSOS 2001, 2012 Y  5343;3320;Municipio/TIOC;La Paz;Manco Kapac;Tito Yupanqui;Sin especificar;;;;;;;;;2;1;1;0;0;0;2;0;152;57;95;4;36;31;51;30
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD POR SEXO Y GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y ESTADO CIVIL, CENSOS 2001, 2012 Y  5344;3321;Municipio/TIOC;La Paz;Manco Kapac;Tito Yupanqui;Urbana;;;;;;;;;2,639;1,317;1,322;273;813;634;643;276;3,139;1,448;1,691;164;629;758;1,099;489
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD POR SEXO Y GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y ESTADO CIVIL, CENSOS 2001, 2012 Y  5345;3322;Municipio/TIOC;La Paz;Manco Kapac;Tito Yupanqui;Soltero;;;;;;;;;1,203;577;626;269;612;221;80;21;1,258;588;670;160;503;338;205;52
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD POR SEXO Y GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y ESTADO CIVIL, CENSOS 2001, 2012 Y  5346;3323;Municipio/TIOC;La Paz;Manco Kapac;Tito Yupanqui;Casado;;;;;;;;;1,002;499;503;3;101;267;448;183;760;345;415;0;15;120;395;230
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD POR SEXO Y GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y ESTADO CIVIL, CENSOS 2001, 2012 Y  5347;3324;Municipio/TIOC;La Paz;Manco Kapac;Tito Yupanqui;Conviviente o concubino;;;;;;;;;246;128;118;1;80;104;53;8;657;280;377;2;79;236;297;43
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD POR SEXO Y GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y ESTADO CIVIL, CENSOS 2001, 2012 Y  5348;3325;Municipio/TIOC;La Paz;Manco Kapac;Tito Yupanqui;Separado;;;;;;;;;67;37;30;0;17;22;19;9;129;59;70;0;7;27;76;19
