cuadro;no;nivel;departamento;provincia;municipio_tioc;area_y_estado_civil;2001_total;2001_hombres;2001_mujeres;2001_grupo_de_dedad__15_a_17;2001_grupo_de_dedad__18_a_28;2001_grupo_de_dedad__29_a_39;2001_grupo_de_dedad__40_a_59;2001_grupo_de_dedad__60_o_mas;2012_total;2012_hombres;2012_mujeres;2012_grupo_de_dedad__15_a_17;2012_grupo_de_dedad__18_a_28;2012_grupo_de_dedad__29_a_39;2012_grupo_de_dedad__40_a_59;2012_grupo_de_dedad__60_o_mas;2024_total;2024_hombres;2024_mujeres;2024_grupo_de_dedad__15_a_17;2024_grupo_de_dedad__18_a_28;2024_grupo_de_dedad__29_a_39;2024_grupo_de_dedad__40_a_59;2024_grupo_de_dedad__60_o_mas
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD POR SEXO Y GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y ESTADO CIVIL,  CENSOS 2001 ,2012 Y  5635;3612;Provincia;Cochabamba;Cercado;;Conviviente o concubino;8.4;8.4;8.5;1.7;13.1;11.5;4.7;1.1;11.2;11.3;11.2;2.3;16.1;16.7;7.9;1.9;12.8;12.7;12.9;0.8;14.0;22.8;11.9;3.0
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD POR SEXO Y GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y ESTADO CIVIL,  CENSOS 2001 ,2012 Y  5636;3613;Provincia;Cochabamba;Cercado;;Separado;1.7;2.3;1.0;0.0;0.7;2.3;3.4;2.0;1.9;2.3;1.4;0.1;0.6;2.2;3.7;2.4;2.7;3.1;2.2;0.2;1.0;2.8;4.5;3.3
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD POR SEXO Y GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y ESTADO CIVIL,  CENSOS 2001 ,2012 Y  5637;3614;Provincia;Cochabamba;Cercado;;Divorciado;2.4;3.0;1.8;0.0;0.4;2.6;5.4;4.6;2.6;3.2;2.1;0.0;0.2;2.1;5.6;5.8;4.1;4.7;3.4;0.0;0.3;2.4;7.8;8.5
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD POR SEXO Y GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y ESTADO CIVIL,  CENSOS 2001 ,2012 Y  5638;3615;Provincia;Cochabamba;Cercado;;Viudo;4.7;6.7;2.2;0.0;0.1;0.8;5.2;29.8;4.2;6.0;2.1;0.0;0.1;0.6;3.6;24.4;4.3;6.3;2.1;0.1;0.1;0.5;2.8;21.1
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD POR SEXO Y GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y ESTADO CIVIL,  CENSOS 2001 ,2012 Y  5639;3616;Provincia;Cochabamba;Cercado;;Sin especificar;;;;;;;;;0.1;0.1;0.1;0.0;0.1;0.2;0.2;0.1;1.3;1.0;1.6;0.6;1.6;1.2;1.1;1.4
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD POR SEXO Y GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y ESTADO CIVIL,  CENSOS 2001 ,2012 Y  5640;3617;Provincia;Cochabamba;Cercado;;Rural;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;;;;;;;;;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD POR SEXO Y GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y ESTADO CIVIL,  CENSOS 2001 ,2012 Y  5641;3618;Provincia;Cochabamba;Cercado;;Soltero;33.3;34.8;31.6;100.0;58.9;13.6;9.8;22.6;;;;;;;;;38.1;25.0;46.2;50.0;80.0;0.0;33.3;16.7
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD POR SEXO Y GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y ESTADO CIVIL,  CENSOS 2001 ,2012 Y  5642;3619;Provincia;Cochabamba;Cercado;;Casado;34.3;28.6;40.8;0.0;8.9;54.5;52.5;35.5;;;;;;;;;23.8;25.0;23.1;0.0;0.0;0.0;66.7;16.7
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD POR SEXO Y GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y ESTADO CIVIL,  CENSOS 2001 ,2012 Y  5643;3620;Provincia;Cochabamba;Cercado;;Conviviente o concubino;23.8;24.1;23.5;0.0;32.1;29.5;29.5;3.2;;;;;;;;;19.0;12.5;23.1;50.0;20.0;100.0;0.0;0.0
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD POR SEXO Y GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y ESTADO CIVIL,  CENSOS 2001 ,2012 Y  5644;3621;Provincia;Cochabamba;Cercado;;Separado;;;;;;;;;;;;;;;;;4.8;0.0;7.7;0.0;0.0;0.0;0.0;16.7
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD POR SEXO Y GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y ESTADO CIVIL,  CENSOS 2001 ,2012 Y  5645;3622;Provincia;Cochabamba;Cercado;;Divorciado;0.5;0.9;0.0;0.0;0.0;2.3;0.0;0.0;;;;;;;;;;;;;;;;
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD POR SEXO Y GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y ESTADO CIVIL,  CENSOS 2001 ,2012 Y  5646;3623;Provincia;Cochabamba;Cercado;;Viudo;8.1;11.6;4.1;0.0;0.0;0.0;8.2;38.7;;;;;;;;;14.3;37.5;0.0;0.0;0.0;0.0;0.0;50.0
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD POR SEXO Y GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y ESTADO CIVIL,  CENSOS 2001 ,2012 Y  5647;3624;Provincia;Cochabamba;Cercado;;Sin especificar;;;;;;;;;;;;;;;;;;;;;;;;
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD POR SEXO Y GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y ESTADO CIVIL,  CENSOS 2001 ,2012 Y  5648;3625;Municipio/TIOC;Cochabamba;Cercado;Cochabamba;Cochabamba;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD POR SEXO Y GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y ESTADO CIVIL,  CENSOS 2001 ,2012 Y  5649;3626;Municipio/TIOC;Cochabamba;Cercado;Cochabamba;Soltero;41.5;39.2;44.1;97.4;66.7;21.6;11.0;9.6;42.2;40.0;44.7;96.9;69.4;28.8;15.9;11.4;42.9;40.7;45.3;98.2;77.6;35.9;19.1;11.9
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD POR SEXO Y GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y ESTADO CIVIL,  CENSOS 2001 ,2012 Y  5650;3627;Municipio/TIOC;Cochabamba;Cercado;Cochabamba;Casado;41.3;40.4;42.3;0.8;19.0;61.2;70.3;52.9;37.7;37.1;38.4;0.6;13.6;49.4;63.1;54.1;31.9;31.4;32.5;0.1;5.3;34.3;52.8;50.7
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD POR SEXO Y GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y ESTADO CIVIL,  CENSOS 2001 ,2012 Y  5651;3628;Municipio/TIOC;Cochabamba;Cercado;Cochabamba;Conviviente o concubino;8.4;8.4;8.5;1.7;13.1;11.6;4.7;1.1;11.2;11.3;11.2;2.3;16.1;16.7;7.9;1.9;12.8;12.7;12.9;0.8;14.0;22.8;11.9;3.0
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD POR SEXO Y GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y ESTADO CIVIL,  CENSOS 2001 ,2012 Y  5652;3629;Municipio/TIOC;Cochabamba;Cercado;Cochabamba;Separado;1.7;2.3;1.0;0.0;0.7;2.3;3.4;2.0;1.9;2.3;1.4;0.1;0.6;2.2;3.7;2.4;2.7;3.1;2.2;0.2;1.0;2.8;4.5;3.3
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD POR SEXO Y GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y ESTADO CIVIL,  CENSOS 2001 ,2012 Y  5653;3630;Municipio/TIOC;Cochabamba;Cercado;Cochabamba;Divorciado;2.4;3.0;1.8;0.0;0.4;2.6;5.4;4.6;2.6;3.2;2.1;0.0;0.2;2.1;5.6;5.8;4.1;4.7;3.4;0.0;0.3;2.4;7.8;8.5
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD POR SEXO Y GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y ESTADO CIVIL,  CENSOS 2001 ,2012 Y  5654;3631;Municipio/TIOC;Cochabamba;Cercado;Cochabamba;Viudo;4.7;6.7;2.2;0.0;0.1;0.8;5.2;29.8;4.2;6.0;2.1;0.0;0.1;0.6;3.6;24.4;4.3;6.3;2.1;0.1;0.1;0.5;2.8;21.1
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD POR SEXO Y GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y ESTADO CIVIL,  CENSOS 2001 ,2012 Y  5655;3632;Municipio/TIOC;Cochabamba;Cercado;Cochabamba;Sin especificar;;;;;;;;;0.1;0.1;0.1;0.0;0.1;0.2;0.2;0.1;1.3;1.0;1.6;0.6;1.6;1.2;1.1;1.4
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD POR SEXO Y GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y ESTADO CIVIL,  CENSOS 2001 ,2012 Y  5656;3633;Municipio/TIOC;Cochabamba;Cercado;Cochabamba;Urbana;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD POR SEXO Y GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y ESTADO CIVIL,  CENSOS 2001 ,2012 Y  5657;3634;Municipio/TIOC;Cochabamba;Cercado;Cochabamba;Soltero;41.5;39.2;44.1;97.4;66.7;21.6;11.0;9.5;42.2;40.0;44.7;96.9;69.4;28.8;15.9;11.4;42.9;40.7;45.3;98.2;77.6;35.9;19.1;11.9
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD POR SEXO Y GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y ESTADO CIVIL,  CENSOS 2001 ,2012 Y  5658;3635;Municipio/TIOC;Cochabamba;Cercado;Cochabamba;Casado;41.3;40.4;42.3;0.8;19.0;61.2;70.3;52.9;37.7;37.1;38.4;0.6;13.6;49.4;63.1;54.1;31.9;31.4;32.5;0.1;5.3;34.3;52.8;50.7
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD POR SEXO Y GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y ESTADO CIVIL,  CENSOS 2001 ,2012 Y  5659;3636;Municipio/TIOC;Cochabamba;Cercado;Cochabamba;Conviviente o concubino;8.4;8.4;8.5;1.7;13.1;11.5;4.7;1.1;11.2;11.3;11.2;2.3;16.1;16.7;7.9;1.9;12.8;12.7;12.9;0.8;14.0;22.8;11.9;3.0
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD POR SEXO Y GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y ESTADO CIVIL,  CENSOS 2001 ,2012 Y  5660;3637;Municipio/TIOC;Cochabamba;Cercado;Cochabamba;Separado;1.7;2.3;1.0;0.0;0.7;2.3;3.4;2.0;1.9;2.3;1.4;0.1;0.6;2.2;3.7;2.4;2.7;3.1;2.2;0.2;1.0;2.8;4.5;3.3
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD POR SEXO Y GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y ESTADO CIVIL,  CENSOS 2001 ,2012 Y  5661;3638;Municipio/TIOC;Cochabamba;Cercado;Cochabamba;Divorciado;2.4;3.0;1.8;0.0;0.4;2.6;5.4;4.6;2.6;3.2;2.1;0.0;0.2;2.1;5.6;5.8;4.1;4.7;3.4;0.0;0.3;2.4;7.8;8.5
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD POR SEXO Y GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y ESTADO CIVIL,  CENSOS 2001 ,2012 Y  5662;3639;Municipio/TIOC;Cochabamba;Cercado;Cochabamba;Viudo;4.7;6.7;2.2;0.0;0.1;0.8;5.2;29.8;4.2;6.0;2.1;0.0;0.1;0.6;3.6;24.4;4.3;6.3;2.1;0.1;0.1;0.5;2.8;21.1
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD POR SEXO Y GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y ESTADO CIVIL,  CENSOS 2001 ,2012 Y  5663;3640;Municipio/TIOC;Cochabamba;Cercado;Cochabamba;Sin especificar;;;;;;;;;0.1;0.1;0.1;0.0;0.1;0.2;0.2;0.1;1.3;1.0;1.6;0.6;1.6;1.2;1.1;1.4
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD POR SEXO Y GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y ESTADO CIVIL,  CENSOS 2001 ,2012 Y  5664;3641;Municipio/TIOC;Cochabamba;Cercado;Cochabamba;Rural;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;;;;;;;;;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD POR SEXO Y GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y ESTADO CIVIL,  CENSOS 2001 ,2012 Y  5665;3642;Municipio/TIOC;Cochabamba;Cercado;Cochabamba;Soltero;33.3;34.8;31.6;100.0;58.9;13.6;9.8;22.6;;;;;;;;;38.1;25.0;46.2;50.0;80.0;0.0;33.3;16.7
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD POR SEXO Y GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y ESTADO CIVIL,  CENSOS 2001 ,2012 Y  5666;3643;Municipio/TIOC;Cochabamba;Cercado;Cochabamba;Casado;34.3;28.6;40.8;0.0;8.9;54.5;52.5;35.5;;;;;;;;;23.8;25.0;23.1;0.0;0.0;0.0;66.7;16.7
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD POR SEXO Y GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y ESTADO CIVIL,  CENSOS 2001 ,2012 Y  5667;3644;Municipio/TIOC;Cochabamba;Cercado;Cochabamba;Conviviente o concubino;23.8;24.1;23.5;0.0;32.1;29.5;29.5;3.2;;;;;;;;;19.0;12.5;23.1;50.0;20.0;100.0;0.0;0.0
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD POR SEXO Y GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y ESTADO CIVIL,  CENSOS 2001 ,2012 Y  5668;3645;Municipio/TIOC;Cochabamba;Cercado;Cochabamba;Separado;;;;;;;;;;;;;;;;;4.8;0.0;7.7;0.0;0.0;0.0;0.0;16.7
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD POR SEXO Y GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y ESTADO CIVIL,  CENSOS 2001 ,2012 Y  5669;3646;Municipio/TIOC;Cochabamba;Cercado;Cochabamba;Divorciado;0.5;0.9;0.0;0.0;0.0;2.3;0.0;0.0;;;;;;;;;;;;;;;;
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD POR SEXO Y GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y ESTADO CIVIL,  CENSOS 2001 ,2012 Y  5670;3647;Municipio/TIOC;Cochabamba;Cercado;Cochabamba;Viudo;8.1;11.6;4.1;0.0;0.0;0.0;8.2;38.7;;;;;;;;;14.3;37.5;0.0;0.0;0.0;0.0;0.0;50.0
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD POR SEXO Y GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y ESTADO CIVIL,  CENSOS 2001 ,2012 Y  5671;3648;Municipio/TIOC;Cochabamba;Cercado;Cochabamba;Sin especificar;;;;;;;;;;;;;;;;;;;;;;;;
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD POR SEXO Y GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y ESTADO CIVIL,  CENSOS 2001 ,2012 Y  5672;3649;Provincia;Cochabamba;Campero;;Campero;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD POR SEXO Y GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y ESTADO CIVIL,  CENSOS 2001 ,2012 Y  5673;3650;Provincia;Cochabamba;Campero;;Soltero;30.1;25.3;34.7;96.1;48.5;14.8;9.3;7.7;36.0;31.8;39.9;95.9;60.7;23.1;13.8;10.6;36.8;34.0;39.5;97.1;66.0;33.1;16.9;11.3
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD POR SEXO Y GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y ESTADO CIVIL,  CENSOS 2001 ,2012 Y  5674;3651;Provincia;Cochabamba;Campero;;Casado;42.8;43.9;41.7;0.5;19.3;57.8;66.9;50.4;36.6;37.3;36.0;0.6;11.1;42.4;61.2;50.1;29.2;29.7;28.7;0.0;3.7;21.9;46.6;53.1
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD POR SEXO Y GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y ESTADO CIVIL,  CENSOS 2001 ,2012 Y  5675;3652;Provincia;Cochabamba;Campero;;Conviviente o concubino;18.0;18.8;17.3;3.5;31.5;24.3;12.6;5.8;18.6;19.7;17.6;3.4;27.0;31.3;16.0;7.0;22.3;23.0;21.6;1.7;25.8;38.2;23.7;7.5
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD POR SEXO Y GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y ESTADO CIVIL,  CENSOS 2001 ,2012 Y  5676;3653;Provincia;Cochabamba;Campero;;Separado;1.1;1.4;0.7;0.0;0.5;1.1;1.8;1.5;1.3;1.5;1.1;0.0;0.7;1.2;2.2;1.7;2.4;2.6;2.2;0.4;1.3;3.2;3.5;2.2
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD POR SEXO Y GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y ESTADO CIVIL,  CENSOS 2001 ,2012 Y  5677;3654;Provincia;Cochabamba;Campero;;Divorciado;0.7;0.8;0.7;0.0;0.1;0.8;1.2;1.5;0.8;0.9;0.8;0.0;0.1;0.8;1.4;1.6;1.8;1.8;1.8;0.0;0.2;1.0;3.0;3.3
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD POR SEXO Y GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y ESTADO CIVIL,  CENSOS 2001 ,2012 Y  5678;3655;Provincia;Cochabamba;Campero;;Viudo;7.3;9.8;4.9;0.0;0.2;1.2;8.1;33.1;6.6;8.8;4.5;0.1;0.3;1.1;5.3;28.9;5.5;7.3;3.8;0.1;0.2;0.8;4.4;20.7
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD POR SEXO Y GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y ESTADO CIVIL,  CENSOS 2001 ,2012 Y  5679;3656;Provincia;Cochabamba;Campero;;Sin especificar;;;;;;;;;0.1;0.1;0.1;0.0;0.0;0.1;0.1;0.2;2.0;1.6;2.4;0.6;2.8;1.9;1.8;2.0
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD POR SEXO Y GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y ESTADO CIVIL,  CENSOS 2001 ,2012 Y  5680;3657;Provincia;Cochabamba;Campero;;Urbana;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD POR SEXO Y GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y ESTADO CIVIL,  CENSOS 2001 ,2012 Y  5681;3658;Provincia;Cochabamba;Campero;;Soltero;40.2;38.4;42.4;98.1;62.4;18.3;11.9;11.6;40.7;38.8;42.9;97.5;64.1;26.9;14.8;11.7;38.8;36.7;41.3;98.3;69.1;31.4;17.5;12.9
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD POR SEXO Y GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y ESTADO CIVIL,  CENSOS 2001 ,2012 Y  5682;3659;Provincia;Cochabamba;Campero;;Casado;41.6;40.2;43.4;0.3;18.9;65.3;70.7;48.8;36.8;35.7;38.1;0.4;12.6;48.2;64.1;51.0;30.4;29.8;31.1;0.0;4.6;28.8;50.6;49.5
