cuadro;no;nivel;departamento;provincia;municipio_toc;area_y_grupo_de_edad;total;hombre;mujer;sin_especificar
BOLIVIA: PERSONAS FALLECIDAS DE COVID-19 DECLARADAS POR SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD, CENSO 2024(1);1945;Municipio/TIOC;La Paz;Sur Yungas;Chulumani;Chulumani;72;46;26;0
BOLIVIA: PERSONAS FALLECIDAS DE COVID-19 DECLARADAS POR SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD, CENSO 2024(1);1946;Municipio/TIOC;La Paz;Sur Yungas;Chulumani;0 a 17;4;2;2;0
BOLIVIA: PERSONAS FALLECIDAS DE COVID-19 DECLARADAS POR SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD, CENSO 2024(1);1947;Municipio/TIOC;La Paz;Sur Yungas;Chulumani;18 a 29;1;1;0;0
BOLIVIA: PERSONAS FALLECIDAS DE COVID-19 DECLARADAS POR SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD, CENSO 2024(1);1948;Municipio/TIOC;La Paz;Sur Yungas;Chulumani;30 a 59;17;11;6;0
BOLIVIA: PERSONAS FALLECIDAS DE COVID-19 DECLARADAS POR SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD, CENSO 2024(1);1949;Municipio/TIOC;La Paz;Sur Yungas;Chulumani;60 o más;45;28;17;0
BOLIVIA: PERSONAS FALLECIDAS DE COVID-19 DECLARADAS POR SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD, CENSO 2024(1);1950;Municipio/TIOC;La Paz;Sur Yungas;Chulumani;Sin especificar;5;4;1;0
BOLIVIA: PERSONAS FALLECIDAS DE COVID-19 DECLARADAS POR SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD, CENSO 2024(1);1951;Municipio/TIOC;La Paz;Sur Yungas;Chulumani;Urbana;18;12;6;0
BOLIVIA: PERSONAS FALLECIDAS DE COVID-19 DECLARADAS POR SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD, CENSO 2024(1);1952;Municipio/TIOC;La Paz;Sur Yungas;Chulumani;0 a 17;1;0;1;0
BOLIVIA: PERSONAS FALLECIDAS DE COVID-19 DECLARADAS POR SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD, CENSO 2024(1);1953;Municipio/TIOC;La Paz;Sur Yungas;Chulumani;18 a 29;;;;
BOLIVIA: PERSONAS FALLECIDAS DE COVID-19 DECLARADAS POR SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD, CENSO 2024(1);1954;Municipio/TIOC;La Paz;Sur Yungas;Chulumani;30 a 59;5;2;3;0
BOLIVIA: PERSONAS FALLECIDAS DE COVID-19 DECLARADAS POR SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD, CENSO 2024(1);1955;Municipio/TIOC;La Paz;Sur Yungas;Chulumani;60 o más;11;9;2;0
BOLIVIA: PERSONAS FALLECIDAS DE COVID-19 DECLARADAS POR SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD, CENSO 2024(1);1956;Municipio/TIOC;La Paz;Sur Yungas;Chulumani;Sin especificar;1;1;0;0
BOLIVIA: PERSONAS FALLECIDAS DE COVID-19 DECLARADAS POR SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD, CENSO 2024(1);1957;Municipio/TIOC;La Paz;Sur Yungas;Chulumani;Rural;54;34;20;0
BOLIVIA: PERSONAS FALLECIDAS DE COVID-19 DECLARADAS POR SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD, CENSO 2024(1);1958;Municipio/TIOC;La Paz;Sur Yungas;Chulumani;0 a 17;3;2;1;0
BOLIVIA: PERSONAS FALLECIDAS DE COVID-19 DECLARADAS POR SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD, CENSO 2024(1);1959;Municipio/TIOC;La Paz;Sur Yungas;Chulumani;18 a 29;1;1;0;0
BOLIVIA: PERSONAS FALLECIDAS DE COVID-19 DECLARADAS POR SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD, CENSO 2024(1);1960;Municipio/TIOC;La Paz;Sur Yungas;Chulumani;30 a 59;12;9;3;0
BOLIVIA: PERSONAS FALLECIDAS DE COVID-19 DECLARADAS POR SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD, CENSO 2024(1);1961;Municipio/TIOC;La Paz;Sur Yungas;Chulumani;60 o más;34;19;15;0
BOLIVIA: PERSONAS FALLECIDAS DE COVID-19 DECLARADAS POR SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD, CENSO 2024(1);1962;Municipio/TIOC;La Paz;Sur Yungas;Chulumani;Sin especificar;4;3;1;0
BOLIVIA: PERSONAS FALLECIDAS DE COVID-19 DECLARADAS POR SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD, CENSO 2024(1);1963;Municipio/TIOC;La Paz;Sur Yungas;Irupana;Irupana;91;62;28;1
BOLIVIA: PERSONAS FALLECIDAS DE COVID-19 DECLARADAS POR SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD, CENSO 2024(1);1964;Municipio/TIOC;La Paz;Sur Yungas;Irupana;0 a 17;5;3;2;0
BOLIVIA: PERSONAS FALLECIDAS DE COVID-19 DECLARADAS POR SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD, CENSO 2024(1);1965;Municipio/TIOC;La Paz;Sur Yungas;Irupana;18 a 29;4;4;0;0
BOLIVIA: PERSONAS FALLECIDAS DE COVID-19 DECLARADAS POR SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD, CENSO 2024(1);1966;Municipio/TIOC;La Paz;Sur Yungas;Irupana;30 a 59;26;19;7;0
BOLIVIA: PERSONAS FALLECIDAS DE COVID-19 DECLARADAS POR SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD, CENSO 2024(1);1967;Municipio/TIOC;La Paz;Sur Yungas;Irupana;60 o más;51;33;18;0
BOLIVIA: PERSONAS FALLECIDAS DE COVID-19 DECLARADAS POR SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD, CENSO 2024(1);1968;Municipio/TIOC;La Paz;Sur Yungas;Irupana;Sin especificar;5;3;1;1
BOLIVIA: PERSONAS FALLECIDAS DE COVID-19 DECLARADAS POR SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD, CENSO 2024(1);1969;Municipio/TIOC;La Paz;Sur Yungas;Irupana;Urbana;16;10;6;0
BOLIVIA: PERSONAS FALLECIDAS DE COVID-19 DECLARADAS POR SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD, CENSO 2024(1);1970;Municipio/TIOC;La Paz;Sur Yungas;Irupana;0 a 17;1;0;1;0
BOLIVIA: PERSONAS FALLECIDAS DE COVID-19 DECLARADAS POR SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD, CENSO 2024(1);1971;Municipio/TIOC;La Paz;Sur Yungas;Irupana;18 a 29;;;;
BOLIVIA: PERSONAS FALLECIDAS DE COVID-19 DECLARADAS POR SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD, CENSO 2024(1);1972;Municipio/TIOC;La Paz;Sur Yungas;Irupana;30 a 59;5;3;2;0
BOLIVIA: PERSONAS FALLECIDAS DE COVID-19 DECLARADAS POR SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD, CENSO 2024(1);1973;Municipio/TIOC;La Paz;Sur Yungas;Irupana;60 o más;9;6;3;0
BOLIVIA: PERSONAS FALLECIDAS DE COVID-19 DECLARADAS POR SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD, CENSO 2024(1);1974;Municipio/TIOC;La Paz;Sur Yungas;Irupana;Sin especificar;1;1;0;0
BOLIVIA: PERSONAS FALLECIDAS DE COVID-19 DECLARADAS POR SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD, CENSO 2024(1);1975;Municipio/TIOC;La Paz;Sur Yungas;Irupana;Rural;75;52;22;1
BOLIVIA: PERSONAS FALLECIDAS DE COVID-19 DECLARADAS POR SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD, CENSO 2024(1);1976;Municipio/TIOC;La Paz;Sur Yungas;Irupana;0 a 17;4;3;1;0
BOLIVIA: PERSONAS FALLECIDAS DE COVID-19 DECLARADAS POR SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD, CENSO 2024(1);1977;Municipio/TIOC;La Paz;Sur Yungas;Irupana;18 a 29;4;4;0;0
BOLIVIA: PERSONAS FALLECIDAS DE COVID-19 DECLARADAS POR SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD, CENSO 2024(1);1978;Municipio/TIOC;La Paz;Sur Yungas;Irupana;30 a 59;21;16;5;0
BOLIVIA: PERSONAS FALLECIDAS DE COVID-19 DECLARADAS POR SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD, CENSO 2024(1);1979;Municipio/TIOC;La Paz;Sur Yungas;Irupana;60 o más;42;27;15;0
BOLIVIA: PERSONAS FALLECIDAS DE COVID-19 DECLARADAS POR SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD, CENSO 2024(1);1980;Municipio/TIOC;La Paz;Sur Yungas;Irupana;Sin especificar;4;2;1;1
BOLIVIA: PERSONAS FALLECIDAS DE COVID-19 DECLARADAS POR SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD, CENSO 2024(1);1981;Municipio/TIOC;La Paz;Sur Yungas;Yanacachi;Yanacachi;38;24;14;0
BOLIVIA: PERSONAS FALLECIDAS DE COVID-19 DECLARADAS POR SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD, CENSO 2024(1);1982;Municipio/TIOC;La Paz;Sur Yungas;Yanacachi;0 a 17;2;1;1;0
BOLIVIA: PERSONAS FALLECIDAS DE COVID-19 DECLARADAS POR SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD, CENSO 2024(1);1983;Municipio/TIOC;La Paz;Sur Yungas;Yanacachi;18 a 29;1;1;0;0
BOLIVIA: PERSONAS FALLECIDAS DE COVID-19 DECLARADAS POR SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD, CENSO 2024(1);1984;Municipio/TIOC;La Paz;Sur Yungas;Yanacachi;30 a 59;12;9;3;0
BOLIVIA: PERSONAS FALLECIDAS DE COVID-19 DECLARADAS POR SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD, CENSO 2024(1);1985;Municipio/TIOC;La Paz;Sur Yungas;Yanacachi;60 o más;20;12;8;0
BOLIVIA: PERSONAS FALLECIDAS DE COVID-19 DECLARADAS POR SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD, CENSO 2024(1);1986;Municipio/TIOC;La Paz;Sur Yungas;Yanacachi;Sin especificar;3;1;2;0
BOLIVIA: PERSONAS FALLECIDAS DE COVID-19 DECLARADAS POR SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD, CENSO 2024(1);1987;Municipio/TIOC;La Paz;Sur Yungas;Yanacachi;Urbana;;;;
BOLIVIA: PERSONAS FALLECIDAS DE COVID-19 DECLARADAS POR SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD, CENSO 2024(1);1988;Municipio/TIOC;La Paz;Sur Yungas;Yanacachi;0 a 17;;;;
BOLIVIA: PERSONAS FALLECIDAS DE COVID-19 DECLARADAS POR SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD, CENSO 2024(1);1989;Municipio/TIOC;La Paz;Sur Yungas;Yanacachi;18 a 29;;;;
BOLIVIA: PERSONAS FALLECIDAS DE COVID-19 DECLARADAS POR SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD, CENSO 2024(1);1990;Municipio/TIOC;La Paz;Sur Yungas;Yanacachi;30 a 59;;;;
BOLIVIA: PERSONAS FALLECIDAS DE COVID-19 DECLARADAS POR SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD, CENSO 2024(1);1991;Municipio/TIOC;La Paz;Sur Yungas;Yanacachi;60 o más;;;;
BOLIVIA: PERSONAS FALLECIDAS DE COVID-19 DECLARADAS POR SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD, CENSO 2024(1);1992;Municipio/TIOC;La Paz;Sur Yungas;Yanacachi;Sin especificar;;;;
BOLIVIA: PERSONAS FALLECIDAS DE COVID-19 DECLARADAS POR SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD, CENSO 2024(1);1993;Municipio/TIOC;La Paz;Sur Yungas;Yanacachi;Rural;38;24;14;0
BOLIVIA: PERSONAS FALLECIDAS DE COVID-19 DECLARADAS POR SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD, CENSO 2024(1);1994;Municipio/TIOC;La Paz;Sur Yungas;Yanacachi;0 a 17;2;1;1;0
BOLIVIA: PERSONAS FALLECIDAS DE COVID-19 DECLARADAS POR SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD, CENSO 2024(1);1995;Municipio/TIOC;La Paz;Sur Yungas;Yanacachi;18 a 29;1;1;0;0
BOLIVIA: PERSONAS FALLECIDAS DE COVID-19 DECLARADAS POR SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD, CENSO 2024(1);1996;Municipio/TIOC;La Paz;Sur Yungas;Yanacachi;30 a 59;12;9;3;0
BOLIVIA: PERSONAS FALLECIDAS DE COVID-19 DECLARADAS POR SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD, CENSO 2024(1);1997;Municipio/TIOC;La Paz;Sur Yungas;Yanacachi;60 o más;20;12;8;0
BOLIVIA: PERSONAS FALLECIDAS DE COVID-19 DECLARADAS POR SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD, CENSO 2024(1);1998;Municipio/TIOC;La Paz;Sur Yungas;Yanacachi;Sin especificar;3;1;2;0
BOLIVIA: PERSONAS FALLECIDAS DE COVID-19 DECLARADAS POR SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD, CENSO 2024(1);1999;Municipio/TIOC;La Paz;Sur Yungas;Palos Blancos;Palos Blancos;145;103;42;0
BOLIVIA: PERSONAS FALLECIDAS DE COVID-19 DECLARADAS POR SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD, CENSO 2024(1);2000;Municipio/TIOC;La Paz;Sur Yungas;Palos Blancos;0 a 17;13;10;3;0
BOLIVIA: PERSONAS FALLECIDAS DE COVID-19 DECLARADAS POR SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD, CENSO 2024(1);2001;Municipio/TIOC;La Paz;Sur Yungas;Palos Blancos;18 a 29;6;4;2;0
BOLIVIA: PERSONAS FALLECIDAS DE COVID-19 DECLARADAS POR SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD, CENSO 2024(1);2002;Municipio/TIOC;La Paz;Sur Yungas;Palos Blancos;30 a 59;32;20;12;0
BOLIVIA: PERSONAS FALLECIDAS DE COVID-19 DECLARADAS POR SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD, CENSO 2024(1);2003;Municipio/TIOC;La Paz;Sur Yungas;Palos Blancos;60 o más;88;65;23;0
BOLIVIA: PERSONAS FALLECIDAS DE COVID-19 DECLARADAS POR SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD, CENSO 2024(1);2004;Municipio/TIOC;La Paz;Sur Yungas;Palos Blancos;Sin especificar;6;4;2;0
BOLIVIA: PERSONAS FALLECIDAS DE COVID-19 DECLARADAS POR SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD, CENSO 2024(1);2005;Municipio/TIOC;La Paz;Sur Yungas;Palos Blancos;Urbana;48;36;12;0
BOLIVIA: PERSONAS FALLECIDAS DE COVID-19 DECLARADAS POR SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD, CENSO 2024(1);2006;Municipio/TIOC;La Paz;Sur Yungas;Palos Blancos;0 a 17;1;1;0;0
BOLIVIA: PERSONAS FALLECIDAS DE COVID-19 DECLARADAS POR SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD, CENSO 2024(1);2007;Municipio/TIOC;La Paz;Sur Yungas;Palos Blancos;18 a 29;;;;
BOLIVIA: PERSONAS FALLECIDAS DE COVID-19 DECLARADAS POR SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD, CENSO 2024(1);2008;Municipio/TIOC;La Paz;Sur Yungas;Palos Blancos;30 a 59;10;6;4;0
BOLIVIA: PERSONAS FALLECIDAS DE COVID-19 DECLARADAS POR SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD, CENSO 2024(1);2009;Municipio/TIOC;La Paz;Sur Yungas;Palos Blancos;60 o más;33;26;7;0
BOLIVIA: PERSONAS FALLECIDAS DE COVID-19 DECLARADAS POR SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD, CENSO 2024(1);2010;Municipio/TIOC;La Paz;Sur Yungas;Palos Blancos;Sin especificar;4;3;1;0
BOLIVIA: PERSONAS FALLECIDAS DE COVID-19 DECLARADAS POR SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD, CENSO 2024(1);2011;Municipio/TIOC;La Paz;Sur Yungas;Palos Blancos;Rural;97;67;30;0
BOLIVIA: PERSONAS FALLECIDAS DE COVID-19 DECLARADAS POR SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD, CENSO 2024(1);2012;Municipio/TIOC;La Paz;Sur Yungas;Palos Blancos;0 a 17;12;9;3;0
BOLIVIA: PERSONAS FALLECIDAS DE COVID-19 DECLARADAS POR SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD, CENSO 2024(1);2013;Municipio/TIOC;La Paz;Sur Yungas;Palos Blancos;18 a 29;6;4;2;0
BOLIVIA: PERSONAS FALLECIDAS DE COVID-19 DECLARADAS POR SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD, CENSO 2024(1);2014;Municipio/TIOC;La Paz;Sur Yungas;Palos Blancos;30 a 59;22;14;8;0
BOLIVIA: PERSONAS FALLECIDAS DE COVID-19 DECLARADAS POR SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD, CENSO 2024(1);2015;Municipio/TIOC;La Paz;Sur Yungas;Palos Blancos;60 o más;55;39;16;0
BOLIVIA: PERSONAS FALLECIDAS DE COVID-19 DECLARADAS POR SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD, CENSO 2024(1);2016;Municipio/TIOC;La Paz;Sur Yungas;Palos Blancos;Sin especificar;2;1;1;0
BOLIVIA: PERSONAS FALLECIDAS DE COVID-19 DECLARADAS POR SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD, CENSO 2024(1);2017;Municipio/TIOC;La Paz;Sur Yungas;La Asunta;La Asunta;117;76;41;0
BOLIVIA: PERSONAS FALLECIDAS DE COVID-19 DECLARADAS POR SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD, CENSO 2024(1);2018;Municipio/TIOC;La Paz;Sur Yungas;La Asunta;0 a 17;16;8;8;0
