cuadro;no;nivel;departamento;provincia;municipio_tioc;sexo;2012_total;2012_establecimiento_de_salud_publico;2012_caja_de_salud;2012_establecimiento_de_salud_privado;2012_seguro_de_salud_privado;2012_medico_tradicional;2012_farmacia_o_se_automedica;2012_soluciones_caseras;2024_total;2024_establecimiento_de_salud_publico;2024_caja_de_salud;2024_establecimiento_de_salud_privado;2024_seguro_de_salud_privado;2024_medico_tradicional;2024_farmacia_o_se_automedica;2024_soluciones_caseras
BOLIVIA: POBLACIÓN QUE POR PROBLEMAS DE SALUD ACUDE A ESTABLECIMIENTOS DE SALUD O ATIENDE SU SALUD CON REMEDIOS CASEROS O AUTOMEDICACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSO 2012 Y 2024;199;Municipio;La Paz;Camacho;Mocomoco;Mocomoco;17,811;6,806;1,070;499;384;6,651;3,113;9,027;17,811;12,699;1,167;1,144;1,738;6,737;4,143;9,958
BOLIVIA: POBLACIÓN QUE POR PROBLEMAS DE SALUD ACUDE A ESTABLECIMIENTOS DE SALUD O ATIENDE SU SALUD CON REMEDIOS CASEROS O AUTOMEDICACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSO 2012 Y 2024;200;Municipio;La Paz;Camacho;Mocomoco;Hombres;9,298;3,590;561;281;226;3,475;1,670;4,617;9,298;6,571;606;605;848;3,549;2,189;5,134
BOLIVIA: POBLACIÓN QUE POR PROBLEMAS DE SALUD ACUDE A ESTABLECIMIENTOS DE SALUD O ATIENDE SU SALUD CON REMEDIOS CASEROS O AUTOMEDICACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSO 2012 Y 2024;201;Municipio;La Paz;Camacho;Mocomoco;Mujeres;8,513;3,216;509;218;158;3,176;1,443;4,410;8,513;6,128;561;539;890;3,188;1,954;4,824
BOLIVIA: POBLACIÓN QUE POR PROBLEMAS DE SALUD ACUDE A ESTABLECIMIENTOS DE SALUD O ATIENDE SU SALUD CON REMEDIOS CASEROS O AUTOMEDICACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSO 2012 Y 2024;202;Municipio;La Paz;Camacho;Puerto Carabuco;Puerto Mayor de Carabuco;17,336;8,210;1,353;698;569;5,366;4,910;7,106;17,336;12,273;1,833;1,766;1,864;6,986;5,638;11,295
BOLIVIA: POBLACIÓN QUE POR PROBLEMAS DE SALUD ACUDE A ESTABLECIMIENTOS DE SALUD O ATIENDE SU SALUD CON REMEDIOS CASEROS O AUTOMEDICACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSO 2012 Y 2024;203;Municipio;La Paz;Camacho;Puerto Carabuco;Hombres;9,000;4,263;819;385;327;2,772;2,595;3,650;9,000;6,305;1,000;926;1,000;3,725;2,897;5,824
BOLIVIA: POBLACIÓN QUE POR PROBLEMAS DE SALUD ACUDE A ESTABLECIMIENTOS DE SALUD O ATIENDE SU SALUD CON REMEDIOS CASEROS O AUTOMEDICACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSO 2012 Y 2024;204;Municipio;La Paz;Camacho;Puerto Carabuco;Mujeres;8,336;3,947;534;313;242;2,594;2,315;3,456;8,336;5,968;833;840;864;3,261;2,741;5,471
BOLIVIA: POBLACIÓN QUE POR PROBLEMAS DE SALUD ACUDE A ESTABLECIMIENTOS DE SALUD O ATIENDE SU SALUD CON REMEDIOS CASEROS O AUTOMEDICACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSO 2012 Y 2024;205;Municipio;La Paz;Camacho;Humanata;Humanata;5,658;2,090;435;162;149;2,472;480;2,171;5,658;3,868;309;284;378;2,368;1,501;3,446
BOLIVIA: POBLACIÓN QUE POR PROBLEMAS DE SALUD ACUDE A ESTABLECIMIENTOS DE SALUD O ATIENDE SU SALUD CON REMEDIOS CASEROS O AUTOMEDICACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSO 2012 Y 2024;206;Municipio;La Paz;Camacho;Humanata;Hombres;2,925;1,091;242;81;92;1,232;257;1,106;2,925;1,988;174;146;180;1,206;763;1,732
BOLIVIA: POBLACIÓN QUE POR PROBLEMAS DE SALUD ACUDE A ESTABLECIMIENTOS DE SALUD O ATIENDE SU SALUD CON REMEDIOS CASEROS O AUTOMEDICACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSO 2012 Y 2024;207;Municipio;La Paz;Camacho;Humanata;Mujeres;2,733;999;193;81;57;1,240;223;1,065;2,733;1,880;135;138;198;1,162;738;1,714
BOLIVIA: POBLACIÓN QUE POR PROBLEMAS DE SALUD ACUDE A ESTABLECIMIENTOS DE SALUD O ATIENDE SU SALUD CON REMEDIOS CASEROS O AUTOMEDICACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSO 2012 Y 2024;208;Municipio;La Paz;Camacho;Escoma;Escoma;8,837;4,160;977;571;451;3,028;2,886;3,995;8,837;6,387;1,075;1,058;728;3,911;3,965;5,794
BOLIVIA: POBLACIÓN QUE POR PROBLEMAS DE SALUD ACUDE A ESTABLECIMIENTOS DE SALUD O ATIENDE SU SALUD CON REMEDIOS CASEROS O AUTOMEDICACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSO 2012 Y 2024;209;Municipio;La Paz;Camacho;Escoma;Hombres;4,461;2,077;517;310;238;1,511;1,460;1,966;4,461;3,188;562;553;365;2,008;1,999;2,900
BOLIVIA: POBLACIÓN QUE POR PROBLEMAS DE SALUD ACUDE A ESTABLECIMIENTOS DE SALUD O ATIENDE SU SALUD CON REMEDIOS CASEROS O AUTOMEDICACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSO 2012 Y 2024;210;Municipio;La Paz;Camacho;Escoma;Mujeres;4,376;2,083;460;261;213;1,517;1,426;2,029;4,376;3,199;513;505;363;1,903;1,966;2,894
BOLIVIA: POBLACIÓN QUE POR PROBLEMAS DE SALUD ACUDE A ESTABLECIMIENTOS DE SALUD O ATIENDE SU SALUD CON REMEDIOS CASEROS O AUTOMEDICACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSO 2012 Y 2024;211;Provincia;La Paz;Muñecas;;Muñecas;33,580;18,218;1,795;857;711;9,362;5,345;12,187;33,580;27,565;2,090;2,518;4,036;11,889;8,730;19,211
BOLIVIA: POBLACIÓN QUE POR PROBLEMAS DE SALUD ACUDE A ESTABLECIMIENTOS DE SALUD O ATIENDE SU SALUD CON REMEDIOS CASEROS O AUTOMEDICACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSO 2012 Y 2024;212;Provincia;La Paz;Muñecas;;Hombres;17,696;9,376;959;461;398;4,846;2,843;6,365;17,696;14,368;1,101;1,322;2,032;6,233;4,599;10,091
BOLIVIA: POBLACIÓN QUE POR PROBLEMAS DE SALUD ACUDE A ESTABLECIMIENTOS DE SALUD O ATIENDE SU SALUD CON REMEDIOS CASEROS O AUTOMEDICACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSO 2012 Y 2024;213;Provincia;La Paz;Muñecas;;Mujeres;15,884;8,842;836;396;313;4,516;2,502;5,822;15,884;13,197;989;1,196;2,004;5,656;4,131;9,120
BOLIVIA: POBLACIÓN QUE POR PROBLEMAS DE SALUD ACUDE A ESTABLECIMIENTOS DE SALUD O ATIENDE SU SALUD CON REMEDIOS CASEROS O AUTOMEDICACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSO 2012 Y 2024;214;Municipio;La Paz;Muñecas;Chuma;Chuma;17,830;7,870;932;406;334;4,241;2,781;6,233;17,830;14,575;1,146;1,232;2,275;5,881;4,589;10,331
BOLIVIA: POBLACIÓN QUE POR PROBLEMAS DE SALUD ACUDE A ESTABLECIMIENTOS DE SALUD O ATIENDE SU SALUD CON REMEDIOS CASEROS O AUTOMEDICACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSO 2012 Y 2024;215;Municipio;La Paz;Muñecas;Chuma;Hombres;9,271;3,998;493;207;183;2,191;1,455;3,211;9,271;7,531;583;628;1,118;2,998;2,335;5,347
BOLIVIA: POBLACIÓN QUE POR PROBLEMAS DE SALUD ACUDE A ESTABLECIMIENTOS DE SALUD O ATIENDE SU SALUD CON REMEDIOS CASEROS O AUTOMEDICACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSO 2012 Y 2024;216;Municipio;La Paz;Muñecas;Chuma;Mujeres;8,559;3,872;439;199;151;2,050;1,326;3,022;8,559;7,044;563;604;1,157;2,883;2,254;4,984
BOLIVIA: POBLACIÓN QUE POR PROBLEMAS DE SALUD ACUDE A ESTABLECIMIENTOS DE SALUD O ATIENDE SU SALUD CON REMEDIOS CASEROS O AUTOMEDICACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSO 2012 Y 2024;217;Municipio;La Paz;Muñecas;Ayata;Ayata;9,029;6,356;411;192;123;2,935;785;3,094;9,029;7,371;583;642;1,201;3,254;1,961;4,735
BOLIVIA: POBLACIÓN QUE POR PROBLEMAS DE SALUD ACUDE A ESTABLECIMIENTOS DE SALUD O ATIENDE SU SALUD CON REMEDIOS CASEROS O AUTOMEDICACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSO 2012 Y 2024;218;Municipio;La Paz;Muñecas;Ayata;Hombres;4,772;3,285;222;116;71;1,495;414;1,612;4,772;3,833;307;340;630;1,721;1,063;2,514
BOLIVIA: POBLACIÓN QUE POR PROBLEMAS DE SALUD ACUDE A ESTABLECIMIENTOS DE SALUD O ATIENDE SU SALUD CON REMEDIOS CASEROS O AUTOMEDICACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSO 2012 Y 2024;219;Municipio;La Paz;Muñecas;Ayata;Mujeres;4,257;3,071;189;76;52;1,440;371;1,482;4,257;3,538;276;302;571;1,533;898;2,221
BOLIVIA: POBLACIÓN QUE POR PROBLEMAS DE SALUD ACUDE A ESTABLECIMIENTOS DE SALUD O ATIENDE SU SALUD CON REMEDIOS CASEROS O AUTOMEDICACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSO 2012 Y 2024;220;Municipio;La Paz;Muñecas;Aucapata;Aucapata;6,721;3,992;452;259;254;2,186;1,779;2,860;6,721;5,619;361;644;560;2,754;2,180;4,145
BOLIVIA: POBLACIÓN QUE POR PROBLEMAS DE SALUD ACUDE A ESTABLECIMIENTOS DE SALUD O ATIENDE SU SALUD CON REMEDIOS CASEROS O AUTOMEDICACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSO 2012 Y 2024;221;Municipio;La Paz;Muñecas;Aucapata;Hombres;3,653;2,093;244;138;144;1,160;974;1,542;3,653;3,004;211;354;284;1,514;1,201;2,230
BOLIVIA: POBLACIÓN QUE POR PROBLEMAS DE SALUD ACUDE A ESTABLECIMIENTOS DE SALUD O ATIENDE SU SALUD CON REMEDIOS CASEROS O AUTOMEDICACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSO 2012 Y 2024;222;Municipio;La Paz;Muñecas;Aucapata;Mujeres;3,068;1,899;208;121;110;1,026;805;1,318;3,068;2,615;150;290;276;1,240;979;1,915
BOLIVIA: POBLACIÓN QUE POR PROBLEMAS DE SALUD ACUDE A ESTABLECIMIENTOS DE SALUD O ATIENDE SU SALUD CON REMEDIOS CASEROS O AUTOMEDICACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSO 2012 Y 2024;223;Provincia;La Paz;Larecaja;;Larecaja;106,921;60,859;6,849;6,284;3,321;18,015;37,978;38,099;106,921;86,700;7,998;16,649;8,874;36,060;51,560;68,617
BOLIVIA: POBLACIÓN QUE POR PROBLEMAS DE SALUD ACUDE A ESTABLECIMIENTOS DE SALUD O ATIENDE SU SALUD CON REMEDIOS CASEROS O AUTOMEDICACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSO 2012 Y 2024;224;Provincia;La Paz;Larecaja;;Hombres;56,591;32,121;3,609;3,328;1,721;9,752;20,369;20,197;56,591;45,218;4,113;8,509;4,553;19,307;27,230;36,130
BOLIVIA: POBLACIÓN QUE POR PROBLEMAS DE SALUD ACUDE A ESTABLECIMIENTOS DE SALUD O ATIENDE SU SALUD CON REMEDIOS CASEROS O AUTOMEDICACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSO 2012 Y 2024;225;Provincia;La Paz;Larecaja;;Mujeres;50,330;28,738;3,240;2,956;1,600;8,263;17,609;17,902;50,330;41,482;3,885;8,140;4,321;16,753;24,330;32,487
BOLIVIA: POBLACIÓN QUE POR PROBLEMAS DE SALUD ACUDE A ESTABLECIMIENTOS DE SALUD O ATIENDE SU SALUD CON REMEDIOS CASEROS O AUTOMEDICACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSO 2012 Y 2024;226;Municipio;La Paz;Larecaja;Sorata;Sorata;30,083;13,684;1,814;1,301;826;5,464;9,827;11,222;30,083;23,343;2,302;3,018;2,120;11,467;12,881;20,208
BOLIVIA: POBLACIÓN QUE POR PROBLEMAS DE SALUD ACUDE A ESTABLECIMIENTOS DE SALUD O ATIENDE SU SALUD CON REMEDIOS CASEROS O AUTOMEDICACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSO 2012 Y 2024;227;Municipio;La Paz;Larecaja;Sorata;Hombres;15,291;7,013;883;688;413;2,903;5,061;5,714;15,291;11,772;1,144;1,498;1,029;5,846;6,485;10,119
BOLIVIA: POBLACIÓN QUE POR PROBLEMAS DE SALUD ACUDE A ESTABLECIMIENTOS DE SALUD O ATIENDE SU SALUD CON REMEDIOS CASEROS O AUTOMEDICACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSO 2012 Y 2024;228;Municipio;La Paz;Larecaja;Sorata;Mujeres;14,792;6,671;931;613;413;2,561;4,766;5,508;14,792;11,571;1,158;1,520;1,091;5,621;6,396;10,089
BOLIVIA: POBLACIÓN QUE POR PROBLEMAS DE SALUD ACUDE A ESTABLECIMIENTOS DE SALUD O ATIENDE SU SALUD CON REMEDIOS CASEROS O AUTOMEDICACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSO 2012 Y 2024;229;Municipio;La Paz;Larecaja;Guanay;Guanay;16,386;10,437;1,033;1,108;482;2,957;6,290;6,157;16,386;13,243;1,461;3,351;1,589;5,691;8,591;10,590
BOLIVIA: POBLACIÓN QUE POR PROBLEMAS DE SALUD ACUDE A ESTABLECIMIENTOS DE SALUD O ATIENDE SU SALUD CON REMEDIOS CASEROS O AUTOMEDICACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSO 2012 Y 2024;230;Municipio;La Paz;Larecaja;Guanay;Hombres;8,758;5,550;598;592;258;1,622;3,464;3,355;8,758;6,871;770;1,742;824;3,167;4,594;5,748
BOLIVIA: POBLACIÓN QUE POR PROBLEMAS DE SALUD ACUDE A ESTABLECIMIENTOS DE SALUD O ATIENDE SU SALUD CON REMEDIOS CASEROS O AUTOMEDICACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSO 2012 Y 2024;231;Municipio;La Paz;Larecaja;Guanay;Mujeres;7,628;4,887;435;516;224;1,335;2,826;2,802;7,628;6,372;691;1,609;765;2,524;3,997;4,842
BOLIVIA: POBLACIÓN QUE POR PROBLEMAS DE SALUD ACUDE A ESTABLECIMIENTOS DE SALUD O ATIENDE SU SALUD CON REMEDIOS CASEROS O AUTOMEDICACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSO 2012 Y 2024;232;Municipio;La Paz;Larecaja;Tacacoma;Tacacoma;9,761;6,174;428;529;191;1,722;2,541;3,918;9,761;8,332;391;891;510;3,930;4,091;6,678
BOLIVIA: POBLACIÓN QUE POR PROBLEMAS DE SALUD ACUDE A ESTABLECIMIENTOS DE SALUD O ATIENDE SU SALUD CON REMEDIOS CASEROS O AUTOMEDICACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSO 2012 Y 2024;233;Municipio;La Paz;Larecaja;Tacacoma;Hombres;5,161;3,349;234;298;103;937;1,423;2,093;5,161;4,378;201;477;261;2,065;2,185;3,564
BOLIVIA: POBLACIÓN QUE POR PROBLEMAS DE SALUD ACUDE A ESTABLECIMIENTOS DE SALUD O ATIENDE SU SALUD CON REMEDIOS CASEROS O AUTOMEDICACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSO 2012 Y 2024;234;Municipio;La Paz;Larecaja;Tacacoma;Mujeres;4,600;2,825;194;231;88;785;1,118;1,825;4,600;3,954;190;414;249;1,865;1,906;3,114
BOLIVIA: POBLACIÓN QUE POR PROBLEMAS DE SALUD ACUDE A ESTABLECIMIENTOS DE SALUD O ATIENDE SU SALUD CON REMEDIOS CASEROS O AUTOMEDICACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSO 2012 Y 2024;235;Municipio;La Paz;Larecaja;Quiabaya;Quiabaya;4,224;1,916;364;197;193;821;1,379;1,269;4,224;3,593;215;349;462;1,309;1,340;2,325
BOLIVIA: POBLACIÓN QUE POR PROBLEMAS DE SALUD ACUDE A ESTABLECIMIENTOS DE SALUD O ATIENDE SU SALUD CON REMEDIOS CASEROS O AUTOMEDICACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSO 2012 Y 2024;236;Municipio;La Paz;Larecaja;Quiabaya;Hombres;2,181;1,020;186;102;97;427;719;661;2,181;1,829;101;155;224;665;688;1,186
BOLIVIA: POBLACIÓN QUE POR PROBLEMAS DE SALUD ACUDE A ESTABLECIMIENTOS DE SALUD O ATIENDE SU SALUD CON REMEDIOS CASEROS O AUTOMEDICACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSO 2012 Y 2024;237;Municipio;La Paz;Larecaja;Quiabaya;Mujeres;2,043;896;178;95;96;394;660;608;2,043;1,764;114;194;238;644;652;1,139
BOLIVIA: POBLACIÓN QUE POR PROBLEMAS DE SALUD ACUDE A ESTABLECIMIENTOS DE SALUD O ATIENDE SU SALUD CON REMEDIOS CASEROS O AUTOMEDICACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSO 2012 Y 2024;238;Municipio;La Paz;Larecaja;Combaya;Combaya;3,529;2,298;337;124;61;912;947;2,059;3,529;2,549;415;249;195;1,041;979;2,037
BOLIVIA: POBLACIÓN QUE POR PROBLEMAS DE SALUD ACUDE A ESTABLECIMIENTOS DE SALUD O ATIENDE SU SALUD CON REMEDIOS CASEROS O AUTOMEDICACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSO 2012 Y 2024;239;Municipio;La Paz;Larecaja;Combaya;Hombres;1,852;1,183;187;58;35;459;508;1,053;1,852;1,332;198;131;100;547;522;1,041
BOLIVIA: POBLACIÓN QUE POR PROBLEMAS DE SALUD ACUDE A ESTABLECIMIENTOS DE SALUD O ATIENDE SU SALUD CON REMEDIOS CASEROS O AUTOMEDICACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSO 2012 Y 2024;240;Municipio;La Paz;Larecaja;Combaya;Mujeres;1,677;1,115;150;66;26;453;439;1,006;1,677;1,217;217;118;95;494;457;996
BOLIVIA: POBLACIÓN QUE POR PROBLEMAS DE SALUD ACUDE A ESTABLECIMIENTOS DE SALUD O ATIENDE SU SALUD CON REMEDIOS CASEROS O AUTOMEDICACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSO 2012 Y 2024;241;Municipio;La Paz;Larecaja;Tipuani;Tipuani;7,716;7,628;878;1,215;642;1,721;5,886;3,862;7,716;6,497;687;2,079;709;1,847;3,646;4,433
BOLIVIA: POBLACIÓN QUE POR PROBLEMAS DE SALUD ACUDE A ESTABLECIMIENTOS DE SALUD O ATIENDE SU SALUD CON REMEDIOS CASEROS O AUTOMEDICACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSO 2012 Y 2024;242;Municipio;La Paz;Larecaja;Tipuani;Hombres;4,240;4,018;439;628;317;918;3,117;2,048;4,240;3,508;367;1,083;379;1,010;1,959;2,421
BOLIVIA: POBLACIÓN QUE POR PROBLEMAS DE SALUD ACUDE A ESTABLECIMIENTOS DE SALUD O ATIENDE SU SALUD CON REMEDIOS CASEROS O AUTOMEDICACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSO 2012 Y 2024;243;Municipio;La Paz;Larecaja;Tipuani;Mujeres;3,476;3,610;439;587;325;803;2,769;1,814;3,476;2,989;320;996;330;837;1,687;2,012
BOLIVIA: POBLACIÓN QUE POR PROBLEMAS DE SALUD ACUDE A ESTABLECIMIENTOS DE SALUD O ATIENDE SU SALUD CON REMEDIOS CASEROS O AUTOMEDICACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSO 2012 Y 2024;244;Municipio;La Paz;Larecaja;Mapiri;Mapiri;21,843;11,386;1,268;1,263;582;2,147;6,679;5,123;21,843;17,931;1,730;4,986;2,180;6,807;13,579;14,011
BOLIVIA: POBLACIÓN QUE POR PROBLEMAS DE SALUD ACUDE A ESTABLECIMIENTOS DE SALUD O ATIENDE SU SALUD CON REMEDIOS CASEROS O AUTOMEDICACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSO 2012 Y 2024;245;Municipio;La Paz;Larecaja;Mapiri;Hombres;11,798;6,025;667;669;314;1,229;3,671;2,789;11,798;9,512;935;2,523;1,173;3,764;7,310;7,505
BOLIVIA: POBLACIÓN QUE POR PROBLEMAS DE SALUD ACUDE A ESTABLECIMIENTOS DE SALUD O ATIENDE SU SALUD CON REMEDIOS CASEROS O AUTOMEDICACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSO 2012 Y 2024;246;Municipio;La Paz;Larecaja;Mapiri;Mujeres;10,045;5,361;601;594;268;918;3,008;2,334;10,045;8,419;795;2,463;1,007;3,043;6,269;6,506
BOLIVIA: POBLACIÓN QUE POR PROBLEMAS DE SALUD ACUDE A ESTABLECIMIENTOS DE SALUD O ATIENDE SU SALUD CON REMEDIOS CASEROS O AUTOMEDICACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSO 2012 Y 2024;247;Municipio;La Paz;Larecaja;Teoponte;Teoponte;13,379;7,336;727;547;344;2,271;4,429;4,489;13,379;11,212;797;1,726;1,109;3,968;6,453;8,335
BOLIVIA: POBLACIÓN QUE POR PROBLEMAS DE SALUD ACUDE A ESTABLECIMIENTOS DE SALUD O ATIENDE SU SALUD CON REMEDIOS CASEROS O AUTOMEDICACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSO 2012 Y 2024;248;Municipio;La Paz;Larecaja;Teoponte;Hombres;7,310;3,963;415;293;184;1,257;2,406;2,484;7,310;6,016;397;900;563;2,243;3,487;4,546
