cuadro;no;nivel;departamento;provincia;municipio_tioc_tioc;sexo;2001_poblacion_2001;2001_poblacion_antigua;2001_no_migrantes;2001_porcentaje_de_no_migrantes_;2001_inmigrantes;2001_porcentaje_de_inmigrantes_de_toda_la_vida;2001_emigrantes;2001_porcentaje_de_emigrantes_de_toda_la_vida;2001_migracion_neta;2001_migracion_bruta;2012_poblacion_2012;2012_poblacion_antigua;2012_no_migrantes;2012_porcentaje_de_no_migrantes_;2012_inmigrantes;2012_porcentaje_de_inmigrantes_de_toda_la_vida;2012_emigrantes;2012_porcentaje_de_emigrantes_de_toda_la_vida;2012_migracion_neta;2012_migracion_bruta;2024_poblacion_2024;2024_poblacion_antigua;2024_no_migrantes;2024_porcentaje_de_no_migrantes_;2024_inmigrantes;2024_porcentaje_de_inmigrantes_de_toda_la_vida;2024_emigrantes;2024_porcentaje_de_emigrantes_de_toda_la_vida;2024_migracion_neta;2024_migracion_bruta
Bolivia: INDICADORES DE MIGRACIÓN INTERNA DE TODA LA VIDA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIOPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2265;242;Municipio/TIOC;La Paz;Larecaja;Tipuani;Hombres;4738.00;3732.00;2240.00;0.10;2498.00;0.20;1492.00;0.10;1006.00;3990.00;5114.00;3811.00;2934.00;0.10;2180.00;0.20;877.00;0.10;1303.00;3057.00;3411.00;3310.00;1822.00;0.10;1589.00;0.10;1488.00;0.10;101.00;3077.00
Bolivia: INDICADORES DE MIGRACIÓN INTERNA DE TODA LA VIDA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIOPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2266;243;Municipio/TIOC;La Paz;Larecaja;Tipuani;Mujeres;4090.00;3488.00;1948.00;0.10;2142.00;0.20;1540.00;0.10;602.00;3682.00;4453.00;3269.00;2518.00;0.10;1935.00;0.20;751.00;0.10;1184.00;2686.00;2737.00;2888.00;1492.00;0.00;1245.00;0.10;1396.00;0.10;-151.00;2641.00
Bolivia: INDICADORES DE MIGRACIÓN INTERNA DE TODA LA VIDA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIOPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2267;244;Municipio/TIOC;La Paz;Larecaja;Mapiri;Mapiri;9118.00;4971.00;4919.00;0.10;4199.00;0.20;52.00;0.00;4147.00;4251.00;13323.00;10003.00;8584.00;0.10;4739.00;0.20;1419.00;0.10;3320.00;6158.00;17151.00;11926.00;9624.00;0.10;7527.00;0.30;2302.00;0.10;5225.00;9829.00
Bolivia: INDICADORES DE MIGRACIÓN INTERNA DE TODA LA VIDA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIOPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2268;245;Municipio/TIOC;La Paz;Larecaja;Mapiri;Hombres;4822.00;2583.00;2556.00;0.10;2266.00;0.20;27.00;0.00;2239.00;2293.00;7199.00;5255.00;4550.00;0.10;2649.00;0.20;705.00;0.10;1944.00;3354.00;9215.00;6161.00;5031.00;0.10;4184.00;0.30;1130.00;0.10;3054.00;5314.00
Bolivia: INDICADORES DE MIGRACIÓN INTERNA DE TODA LA VIDA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIOPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2269;246;Municipio/TIOC;La Paz;Larecaja;Mapiri;Mujeres;4296.00;2388.00;2363.00;0.10;1933.00;0.20;25.00;0.00;1908.00;1958.00;6124.00;4748.00;4034.00;0.10;2090.00;0.20;714.00;0.10;1376.00;2804.00;7936.00;5765.00;4593.00;0.10;3343.00;0.30;1172.00;0.10;2171.00;4515.00
Bolivia: INDICADORES DE MIGRACIÓN INTERNA DE TODA LA VIDA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIOPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2270;247;Municipio/TIOC;La Paz;Larecaja;Teoponte;Teoponte;6676.00;3313.00;3287.00;0.10;3389.00;0.20;26.00;0.00;3363.00;3415.00;9118.00;9207.00;5356.00;0.10;3762.00;0.20;3851.00;0.20;-89.00;7613.00;10389.00;6969.00;5474.00;0.10;4915.00;0.20;1495.00;0.10;3420.00;6410.00
Bolivia: INDICADORES DE MIGRACIÓN INTERNA DE TODA LA VIDA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIOPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2271;248;Municipio/TIOC;La Paz;Larecaja;Teoponte;Hombres;3726.00;1744.00;1733.00;0.10;1993.00;0.20;11.00;0.00;1982.00;2004.00;5018.00;4603.00;2834.00;0.10;2184.00;0.20;1769.00;0.20;415.00;3953.00;5598.00;3610.00;2896.00;0.10;2702.00;0.20;714.00;0.10;1988.00;3416.00
Bolivia: INDICADORES DE MIGRACIÓN INTERNA DE TODA LA VIDA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIOPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2272;249;Municipio/TIOC;La Paz;Larecaja;Teoponte;Mujeres;2950.00;1569.00;1554.00;0.10;1396.00;0.10;15.00;0.00;1381.00;1411.00;4100.00;4604.00;2522.00;0.10;1578.00;0.10;2082.00;0.20;-504.00;3660.00;4791.00;3359.00;2578.00;0.10;2213.00;0.20;781.00;0.10;1432.00;2994.00
Bolivia: INDICADORES DE MIGRACIÓN INTERNA DE TODA LA VIDA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIOPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2273;250;Provincia;La Paz;Franz Tamayo;;Franz Tamayo;18230.00;25786.00;17066.00;0.30;1164.00;0.10;8720.00;0.40;-7556.00;9884.00;26520.00;30327.00;23930.00;0.30;2590.00;0.10;6397.00;0.30;-3807.00;8987.00;25500.00;31302.00;20639.00;0.30;4861.00;0.20;10663.00;0.40;-5802.00;15524.00
Bolivia: INDICADORES DE MIGRACIÓN INTERNA DE TODA LA VIDA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIOPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2274;251;Provincia;La Paz;Franz Tamayo;;Hombres;9501.00;13058.00;8874.00;0.30;627.00;0.10;4184.00;0.40;-3557.00;4811.00;14446.00;16061.00;12919.00;0.30;1527.00;0.10;3142.00;0.30;-1615.00;4669.00;13815.00;15982.00;11049.00;0.30;2766.00;0.20;4933.00;0.40;-2167.00;7699.00
Bolivia: INDICADORES DE MIGRACIÓN INTERNA DE TODA LA VIDA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIOPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2275;252;Provincia;La Paz;Franz Tamayo;;Mujeres;8729.00;12728.00;8192.00;0.30;537.00;0.10;4536.00;0.40;-3999.00;5073.00;12074.00;14266.00;11011.00;0.30;1063.00;0.10;3255.00;0.30;-2192.00;4318.00;11685.00;15320.00;9590.00;0.30;2095.00;0.10;5730.00;0.40;-3635.00;7825.00
Bolivia: INDICADORES DE MIGRACIÓN INTERNA DE TODA LA VIDA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIOPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2276;253;Municipio/TIOC;La Paz;Franz Tamayo;Apolo;Apolo;13104.00;19374.00;12246.00;0.20;858.00;0.00;7128.00;0.30;-6270.00;7986.00;20128.00;22851.00;18266.00;0.20;1862.00;0.10;4585.00;0.20;-2723.00;6447.00;16641.00;20978.00;14005.00;0.20;2636.00;0.10;6973.00;0.30;-4337.00;9609.00
Bolivia: INDICADORES DE MIGRACIÓN INTERNA DE TODA LA VIDA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIOPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2277;254;Municipio/TIOC;La Paz;Franz Tamayo;Apolo;Hombres;6779.00;9720.00;6318.00;0.20;461.00;0.00;3402.00;0.30;-2941.00;3863.00;10879.00;12073.00;9798.00;0.30;1081.00;0.10;2275.00;0.20;-1194.00;3356.00;8736.00;10484.00;7282.00;0.20;1454.00;0.10;3202.00;0.30;-1748.00;4656.00
Bolivia: INDICADORES DE MIGRACIÓN INTERNA DE TODA LA VIDA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIOPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2278;255;Municipio/TIOC;La Paz;Franz Tamayo;Apolo;Mujeres;6325.00;9654.00;5928.00;0.20;397.00;0.00;3726.00;0.30;-3329.00;4123.00;9249.00;10778.00;8468.00;0.20;781.00;0.10;2310.00;0.20;-1529.00;3091.00;7905.00;10494.00;6723.00;0.20;1182.00;0.10;3771.00;0.30;-2589.00;4953.00
Bolivia: INDICADORES DE MIGRACIÓN INTERNA DE TODA LA VIDA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIOPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2279;256;Municipio/TIOC;La Paz;Franz Tamayo;Pelechuco;Pelechuco;5033.00;6022.00;4753.00;0.10;280.00;0.00;1269.00;0.10;-989.00;1549.00;6348.00;6421.00;5594.00;0.10;754.00;0.00;827.00;0.00;-73.00;1581.00;7363.00;7363.00;6446.00;0.10;917.00;0.00;917.00;0.00;0.00;1834.00
Bolivia: INDICADORES DE MIGRACIÓN INTERNA DE TODA LA VIDA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIOPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2280;257;Municipio/TIOC;La Paz;Franz Tamayo;Pelechuco;Hombres;2676.00;3154.00;2515.00;0.10;161.00;0.00;639.00;0.10;-478.00;800.00;3542.00;3487.00;3080.00;0.10;462.00;0.00;407.00;0.00;55.00;869.00;4191.00;4048.00;3659.00;0.10;532.00;0.00;389.00;0.00;143.00;921.00
Bolivia: INDICADORES DE MIGRACIÓN INTERNA DE TODA LA VIDA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIOPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2281;258;Municipio/TIOC;La Paz;Franz Tamayo;Pelechuco;Mujeres;2357.00;2868.00;2238.00;0.10;119.00;0.00;630.00;0.10;-511.00;749.00;2806.00;2934.00;2514.00;0.10;292.00;0.00;420.00;0.00;-128.00;712.00;3172.00;3315.00;2787.00;0.10;385.00;0.00;528.00;0.00;-143.00;913.00
Bolivia: INDICADORES DE MIGRACIÓN INTERNA DE TODA LA VIDA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIOPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2282;259;Provincia;La Paz;Ingavi;;Ingavi;95147.00;125265.00;81842.00;1.40;13305.00;0.60;43423.00;2.00;-30118.00;56728.00;132496.00;143828.00;115904.00;1.50;16592.00;0.80;27924.00;1.30;-11332.00;44516.00;157320.00;142536.00;101879.00;1.40;55441.00;2.00;40657.00;1.50;14784.00;96098.00
Bolivia: INDICADORES DE MIGRACIÓN INTERNA DE TODA LA VIDA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIOPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2283;260;Provincia;La Paz;Ingavi;;Hombres;47185.00;61987.00;40210.00;1.40;6975.00;0.70;21777.00;2.10;-14802.00;28752.00;65331.00;71161.00;57207.00;1.50;8124.00;0.80;13954.00;1.30;-5830.00;22078.00;77820.00;70810.00;50452.00;1.30;27368.00;2.00;20358.00;1.50;7010.00;47726.00
Bolivia: INDICADORES DE MIGRACIÓN INTERNA DE TODA LA VIDA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIOPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2284;261;Provincia;La Paz;Ingavi;;Mujeres;47962.00;63278.00;41632.00;1.40;6330.00;0.60;21646.00;2.00;-15316.00;27976.00;67165.00;72667.00;58697.00;1.50;8468.00;0.80;13970.00;1.30;-5502.00;22438.00;79500.00;71726.00;51427.00;1.40;28073.00;2.00;20299.00;1.40;7774.00;48372.00
Bolivia: INDICADORES DE MIGRACIÓN INTERNA DE TODA LA VIDA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIOPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2285;262;Municipio/TIOC;La Paz;Ingavi;Viacha;Viacha;45747.00;58405.00;35504.00;0.60;10243.00;0.50;22901.00;1.10;-12658.00;33144.00;78772.00;79888.00;64875.00;0.90;13897.00;0.60;15013.00;0.70;-1116.00;28910.00;88158.00;62850.00;51701.00;0.70;36457.00;1.40;11149.00;0.40;25308.00;47606.00
Bolivia: INDICADORES DE MIGRACIÓN INTERNA DE TODA LA VIDA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIOPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2286;263;Municipio/TIOC;La Paz;Ingavi;Viacha;Hombres;23052.00;29147.00;17605.00;0.60;5447.00;0.50;11542.00;1.10;-6095.00;16989.00;38657.00;39191.00;31744.00;0.80;6913.00;0.60;7447.00;0.70;-534.00;14360.00;43572.00;31075.00;25491.00;0.70;18081.00;1.40;5584.00;0.40;12497.00;23665.00
Bolivia: INDICADORES DE MIGRACIÓN INTERNA DE TODA LA VIDA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIOPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2287;264;Municipio/TIOC;La Paz;Ingavi;Viacha;Mujeres;22695.00;29258.00;17899.00;0.60;4796.00;0.40;11359.00;1.00;-6563.00;16155.00;40115.00;40697.00;33131.00;0.90;6984.00;0.60;7566.00;0.70;-582.00;14550.00;44586.00;31775.00;26210.00;0.80;18376.00;1.40;5565.00;0.40;12811.00;23941.00
Bolivia: INDICADORES DE MIGRACIÓN INTERNA DE TODA LA VIDA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIOPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2288;265;Municipio/TIOC;La Paz;Ingavi;Puerto Mayor de Guaqui;Puerto Mayor de Guaqui;7441.00;12812.00;6530.00;0.10;911.00;0.00;6282.00;0.30;-5371.00;7193.00;7094.00;9436.00;6546.00;0.10;548.00;0.00;2890.00;0.10;-2342.00;3438.00;6922.00;10016.00;5735.00;0.10;1187.00;0.00;4281.00;0.20;-3094.00;5468.00
Bolivia: INDICADORES DE MIGRACIÓN INTERNA DE TODA LA VIDA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIOPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2289;266;Municipio/TIOC;La Paz;Ingavi;Puerto Mayor de Guaqui;Hombres;3696.00;6271.00;3156.00;0.10;540.00;0.10;3115.00;0.30;-2575.00;3655.00;3511.00;4686.00;3238.00;0.10;273.00;0.00;1448.00;0.10;-1175.00;1721.00;3460.00;4900.00;2816.00;0.10;644.00;0.10;2084.00;0.20;-1440.00;2728.00
Bolivia: INDICADORES DE MIGRACIÓN INTERNA DE TODA LA VIDA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIOPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2290;267;Municipio/TIOC;La Paz;Ingavi;Puerto Mayor de Guaqui;Mujeres;3745.00;6541.00;3374.00;0.10;371.00;0.00;3167.00;0.30;-2796.00;3538.00;3583.00;4750.00;3308.00;0.10;275.00;0.00;1442.00;0.10;-1167.00;1717.00;3462.00;5116.00;2919.00;0.10;543.00;0.00;2197.00;0.20;-1654.00;2740.00
Bolivia: INDICADORES DE MIGRACIÓN INTERNA DE TODA LA VIDA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIOPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2291;268;Municipio/TIOC;La Paz;Ingavi;Tiahuanacu;Tiahuanacu;11381.00;20380.00;10810.00;0.20;571.00;0.00;9570.00;0.40;-8999.00;10141.00;12094.00;14498.00;11525.00;0.20;569.00;0.00;2973.00;0.10;-2404.00;3542.00;12094.00;15373.00;10980.00;0.20;1114.00;0.00;4393.00;0.20;-3279.00;5507.00
Bolivia: INDICADORES DE MIGRACIÓN INTERNA DE TODA LA VIDA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIOPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2292;269;Municipio/TIOC;La Paz;Ingavi;Tiahuanacu;Hombres;5566.00;9989.00;5285.00;0.20;281.00;0.00;4704.00;0.40;-4423.00;4985.00;6006.00;7217.00;5767.00;0.20;239.00;0.00;1450.00;0.10;-1211.00;1689.00;5819.00;7558.00;5324.00;0.20;495.00;0.00;2234.00;0.20;-1739.00;2729.00
Bolivia: INDICADORES DE MIGRACIÓN INTERNA DE TODA LA VIDA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIOPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2293;270;Municipio/TIOC;La Paz;Ingavi;Tiahuanacu;Mujeres;5815.00;10391.00;5525.00;0.20;290.00;0.00;4866.00;0.40;-4576.00;5156.00;6088.00;7281.00;5758.00;0.20;330.00;0.00;1523.00;0.10;-1193.00;1853.00;6275.00;7815.00;5656.00;0.20;619.00;0.00;2159.00;0.20;-1540.00;2778.00
Bolivia: INDICADORES DE MIGRACIÓN INTERNA DE TODA LA VIDA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIOPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2294;271;Municipio/TIOC;La Paz;Ingavi;Desaguadero;Desaguadero;4764.00;5828.00;4163.00;0.10;601.00;0.00;1665.00;0.10;-1064.00;2266.00;6703.00;6429.00;5839.00;0.10;864.00;0.00;590.00;0.00;274.00;1454.00;6596.00;6726.00;5471.00;0.10;1125.00;0.00;1255.00;0.00;-130.00;2380.00
Bolivia: INDICADORES DE MIGRACIÓN INTERNA DE TODA LA VIDA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIOPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2295;272;Municipio/TIOC;La Paz;Ingavi;Desaguadero;Hombres;2333.00;2919.00;2075.00;0.10;258.00;0.00;844.00;0.10;-586.00;1102.00;3332.00;3268.00;2962.00;0.10;370.00;0.00;306.00;0.00;64.00;676.00;3304.00;3380.00;2756.00;0.10;548.00;0.00;624.00;0.00;-76.00;1172.00
Bolivia: INDICADORES DE MIGRACIÓN INTERNA DE TODA LA VIDA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIOPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2296;273;Municipio/TIOC;La Paz;Ingavi;Desaguadero;Mujeres;2431.00;2909.00;2088.00;0.10;343.00;0.00;821.00;0.10;-478.00;1164.00;3371.00;3161.00;2877.00;0.10;494.00;0.00;284.00;0.00;210.00;778.00;3292.00;3346.00;2715.00;0.10;577.00;0.00;631.00;0.00;-54.00;1208.00
Bolivia: INDICADORES DE MIGRACIÓN INTERNA DE TODA LA VIDA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIOPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2297;274;Municipio/TIOC;La Paz;Ingavi;La (Marka) San Andrés de Machaca;La (Marka) San Andrés de Machaca;6070.00;5722.00;5630.00;0.10;440.00;0.00;92.00;0.00;348.00;532.00;6129.00;7497.00;5852.00;0.10;277.00;0.00;1645.00;0.10;-1368.00;1922.00;6890.00;7408.00;5942.00;0.10;948.00;0.00;1466.00;0.10;-518.00;2414.00
Bolivia: INDICADORES DE MIGRACIÓN INTERNA DE TODA LA VIDA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIOPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2298;275;Municipio/TIOC;La Paz;Ingavi;La (Marka) San Andrés de Machaca;Hombres;2980.00;2830.00;2787.00;0.10;193.00;0.00;43.00;0.00;150.00;236.00;3070.00;3783.00;2938.00;0.10;132.00;0.00;845.00;0.10;-713.00;977.00;3516.00;3817.00;3056.00;0.10;460.00;0.00;761.00;0.10;-301.00;1221.00
Bolivia: INDICADORES DE MIGRACIÓN INTERNA DE TODA LA VIDA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIOPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2299;276;Municipio/TIOC;La Paz;Ingavi;La (Marka) San Andrés de Machaca;Mujeres;3090.00;2892.00;2843.00;0.10;247.00;0.00;49.00;0.00;198.00;296.00;3059.00;3714.00;2914.00;0.10;145.00;0.00;800.00;0.10;-655.00;945.00;3374.00;3591.00;2886.00;0.10;488.00;0.00;705.00;0.10;-217.00;1193.00
Bolivia: INDICADORES DE MIGRACIÓN INTERNA DE TODA LA VIDA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIOPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2300;277;Municipio/TIOC;La Paz;Ingavi;Jesús de Machaka;Jesús de Machaka;13000.00;12510.00;12433.00;0.20;567.00;0.00;77.00;0.00;490.00;644.00;14985.00;18595.00;14346.00;0.20;639.00;0.00;4249.00;0.20;-3610.00;4888.00;14843.00;18332.00;13402.00;0.20;1441.00;0.10;4930.00;0.20;-3489.00;6371.00
Bolivia: INDICADORES DE MIGRACIÓN INTERNA DE TODA LA VIDA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIOPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2301;278;Municipio/TIOC;La Paz;Ingavi;Jesús de Machaka;Hombres;6255.00;6086.00;6036.00;0.20;219.00;0.00;50.00;0.00;169.00;269.00;7424.00;9281.00;7123.00;0.20;301.00;0.00;2158.00;0.20;-1857.00;2459.00;7477.00;9352.00;6805.00;0.20;672.00;0.10;2547.00;0.20;-1875.00;3219.00
Bolivia: INDICADORES DE MIGRACIÓN INTERNA DE TODA LA VIDA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIOPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2302;279;Municipio/TIOC;La Paz;Ingavi;Jesús de Machaka;Mujeres;6745.00;6424.00;6397.00;0.20;348.00;0.00;27.00;0.00;321.00;375.00;7561.00;9314.00;7223.00;0.20;338.00;0.00;2091.00;0.20;-1753.00;2429.00;7366.00;8980.00;6597.00;0.20;769.00;0.10;2383.00;0.20;-1614.00;3152.00
Bolivia: INDICADORES DE MIGRACIÓN INTERNA DE TODA LA VIDA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIOPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2303;280;Municipio/TIOC;La Paz;Ingavi;Taraco;Taraco;5843.00;5620.00;5603.00;0.10;240.00;0.00;17.00;0.00;223.00;257.00;6352.00;7219.00;5799.00;0.10;553.00;0.00;1420.00;0.10;-867.00;1973.00;6227.00;7474.00;5304.00;0.10;923.00;0.00;2170.00;0.10;-1247.00;3093.00
Bolivia: INDICADORES DE MIGRACIÓN INTERNA DE TODA LA VIDA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIOPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2304;281;Municipio/TIOC;La Paz;Ingavi;Taraco;Hombres;2855.00;2766.00;2756.00;0.10;99.00;0.00;10.00;0.00;89.00;109.00;3185.00;3608.00;2930.00;0.10;255.00;0.00;678.00;0.10;-423.00;933.00;3037.00;3635.00;2623.00;0.10;414.00;0.00;1012.00;0.10;-598.00;1426.00
Bolivia: INDICADORES DE MIGRACIÓN INTERNA DE TODA LA VIDA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIOPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2305;282;Municipio/TIOC;La Paz;Ingavi;Taraco;Mujeres;2988.00;2854.00;2847.00;0.10;141.00;0.00;7.00;0.00;134.00;148.00;3167.00;3611.00;2869.00;0.10;298.00;0.00;742.00;0.10;-444.00;1040.00;3190.00;3839.00;2681.00;0.10;509.00;0.00;1158.00;0.10;-649.00;1667.00
Bolivia: INDICADORES DE MIGRACIÓN INTERNA DE TODA LA VIDA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIOPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2306;283;Provincia;La Paz;Loayza;;Loayza;43878.00;59793.00;40357.00;0.70;3521.00;0.20;19436.00;0.90;-15915.00;22957.00;46905.00;59633.00;43201.00;0.60;3704.00;0.20;16432.00;0.80;-12728.00;20136.00;52637.00;65459.00;45383.00;0.60;7254.00;0.30;20076.00;0.70;-12822.00;27330.00
