cuadro;no;nivel;departamento;provincia;municipio_tioc_tioc;sexo;2012_argentina;2012_brasil;2012_peru;2012_espanha;2012_chile;2012_mexico;2012_otros_paises;2012_sin_especificar;2012_total;2024_argentina;2024_brasil;2024_peru;2024_espanha;2024_chile;2024_mexico;2024_otros_paises;2024_sin_especificar;2024_total
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2012 Y 2496;473;Municipio/TIOC;Cochabamba;Ayopaya;Ayopaya;Hombres;9.00;1.00;;5.00;1.00;;3.00;;19.00;11.00;2.00;3.00;;2.00;;6.00;3.00;27.00
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2012 Y 2497;474;Municipio/TIOC;Cochabamba;Ayopaya;Ayopaya;Mujeres;10.00;;1.00;4.00;;;6.00;1.00;22.00;16.00;3.00;2.00;1.00;1.00;;2.00;1.00;26.00
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2012 Y 2498;475;Municipio/TIOC;Cochabamba;Ayopaya;Morochata;Morochata;8.00;;;3.00;;;;;11.00;17.00;7.00;1.00;4.00;4.00;;;1.00;34.00
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2012 Y 2499;476;Municipio/TIOC;Cochabamba;Ayopaya;Morochata;Hombres;4.00;;;3.00;;;;;7.00;11.00;3.00;;2.00;1.00;;;1.00;18.00
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2012 Y 2500;477;Municipio/TIOC;Cochabamba;Ayopaya;Morochata;Mujeres;4.00;;;;;;;;4.00;6.00;4.00;1.00;2.00;3.00;;;;16.00
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2012 Y 2501;478;Municipio/TIOC;Cochabamba;Ayopaya;Cocapata;Cocapata;12.00;;1.00;8.00;1.00;1.00;2.00;1.00;26.00;21.00;2.00;;7.00;4.00;;11.00;3.00;48.00
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2012 Y 2502;479;Municipio/TIOC;Cochabamba;Ayopaya;Cocapata;Hombres;7.00;;;1.00;;1.00;2.00;1.00;12.00;10.00;1.00;;3.00;1.00;;11.00;2.00;28.00
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2012 Y 2503;480;Municipio/TIOC;Cochabamba;Ayopaya;Cocapata;Mujeres;5.00;;1.00;7.00;1.00;;;;14.00;11.00;1.00;;4.00;3.00;;;1.00;20.00
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2012 Y 2504;481;Provincia;Cochabamba;Esteban Arze;;Esteban Arze;219.00;8.00;6.00;63.00;1.00;;62.00;8.00;367.00;396.00;61.00;15.00;79.00;30.00;;68.00;6.00;655.00
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2012 Y 2505;482;Provincia;Cochabamba;Esteban Arze;;Hombres;99.00;5.00;3.00;38.00;1.00;;29.00;4.00;179.00;180.00;34.00;11.00;41.00;20.00;;35.00;2.00;323.00
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2012 Y 2506;483;Provincia;Cochabamba;Esteban Arze;;Mujeres;120.00;3.00;3.00;25.00;;;33.00;4.00;188.00;216.00;27.00;4.00;38.00;10.00;;33.00;4.00;332.00
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2012 Y 2507;484;Municipio/TIOC;Cochabamba;Esteban Arze;Tarata;Tarata;47.00;;2.00;17.00;;;16.00;;82.00;105.00;7.00;3.00;25.00;9.00;;28.00;2.00;179.00
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2012 Y 2508;485;Municipio/TIOC;Cochabamba;Esteban Arze;Tarata;Hombres;25.00;;2.00;11.00;;;6.00;;44.00;50.00;3.00;2.00;11.00;7.00;;14.00;;87.00
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2012 Y 2509;486;Municipio/TIOC;Cochabamba;Esteban Arze;Tarata;Mujeres;22.00;;;6.00;;;10.00;;38.00;55.00;4.00;1.00;14.00;2.00;;14.00;2.00;92.00
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2012 Y 2510;487;Municipio/TIOC;Cochabamba;Esteban Arze;Anzaldo;Anzaldo;9.00;2.00;;8.00;;;3.00;;22.00;17.00;9.00;3.00;5.00;1.00;;4.00;;39.00
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2012 Y 2511;488;Municipio/TIOC;Cochabamba;Esteban Arze;Anzaldo;Hombres;4.00;1.00;;6.00;;;2.00;;13.00;6.00;4.00;2.00;3.00;;;2.00;;17.00
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2012 Y 2512;489;Municipio/TIOC;Cochabamba;Esteban Arze;Anzaldo;Mujeres;5.00;1.00;;2.00;;;1.00;;9.00;11.00;5.00;1.00;2.00;1.00;;2.00;;22.00
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2012 Y 2513;490;Municipio/TIOC;Cochabamba;Esteban Arze;Arbieto;Arbieto;163.00;6.00;4.00;38.00;1.00;;43.00;8.00;263.00;259.00;43.00;8.00;49.00;20.00;;36.00;4.00;419.00
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2012 Y 2514;491;Municipio/TIOC;Cochabamba;Esteban Arze;Arbieto;Hombres;70.00;4.00;1.00;21.00;1.00;;21.00;4.00;122.00;118.00;26.00;7.00;27.00;13.00;;19.00;2.00;212.00
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2012 Y 2515;492;Municipio/TIOC;Cochabamba;Esteban Arze;Arbieto;Mujeres;93.00;2.00;3.00;17.00;;;22.00;4.00;141.00;141.00;17.00;1.00;22.00;7.00;;17.00;2.00;207.00
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2012 Y 2516;493;Municipio/TIOC;Cochabamba;Esteban Arze;Sacabamba;Sacabamba;0.00;;;;;;;;0.00;15.00;2.00;1.00;;;;;;18.00
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2012 Y 2517;494;Municipio/TIOC;Cochabamba;Esteban Arze;Sacabamba;Hombres;;;;;;;;;;6.00;1.00;;;;;;;7.00
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2012 Y 2518;495;Municipio/TIOC;Cochabamba;Esteban Arze;Sacabamba;Mujeres;0.00;;;;;;;;0.00;9.00;1.00;1.00;;;;;;11.00
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2012 Y 2519;496;Provincia;Cochabamba;Arani;;Arani;74.00;1.00;;21.00;3.00;;7.00;;106.00;134.00;9.00;1.00;21.00;10.00;;6.00;2.00;183.00
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2012 Y 2520;497;Provincia;Cochabamba;Arani;;Hombres;40.00;1.00;;14.00;3.00;;3.00;;61.00;65.00;4.00;1.00;12.00;5.00;;3.00;2.00;92.00
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2012 Y 2521;498;Provincia;Cochabamba;Arani;;Mujeres;34.00;;;7.00;;;4.00;;45.00;69.00;5.00;;9.00;5.00;;3.00;;91.00
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2012 Y 2522;499;Municipio/TIOC;Cochabamba;Arani;Arani;Arani;67.00;;;17.00;1.00;;4.00;;89.00;117.00;8.00;1.00;19.00;4.00;;4.00;2.00;155.00
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2012 Y 2523;500;Municipio/TIOC;Cochabamba;Arani;Arani;Hombres;37.00;;;12.00;1.00;;1.00;;51.00;58.00;4.00;1.00;11.00;1.00;;3.00;2.00;80.00
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2012 Y 2524;501;Municipio/TIOC;Cochabamba;Arani;Arani;Mujeres;30.00;;;5.00;;;3.00;;38.00;59.00;4.00;;8.00;3.00;;1.00;;75.00
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2012 Y 2525;502;Municipio/TIOC;Cochabamba;Arani;Vacas;Vacas;7.00;1.00;;4.00;2.00;;3.00;;17.00;17.00;1.00;;2.00;6.00;;2.00;;28.00
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2012 Y 2526;503;Municipio/TIOC;Cochabamba;Arani;Vacas;Hombres;3.00;1.00;;2.00;2.00;;2.00;;10.00;7.00;;;1.00;4.00;;;;12.00
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2012 Y 2527;504;Municipio/TIOC;Cochabamba;Arani;Vacas;Mujeres;4.00;;;2.00;;;1.00;;7.00;10.00;1.00;;1.00;2.00;;2.00;;16.00
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2012 Y 2528;505;Provincia;Cochabamba;Arque;;Arque;4.00;2.00;;2.00;1.00;;5.00;1.00;15.00;5.00;7.00;1.00;;4.00;;5.00;4.00;26.00
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2012 Y 2529;506;Provincia;Cochabamba;Arque;;Hombres;1.00;1.00;;1.00;;;;;3.00;3.00;5.00;;;2.00;;3.00;1.00;14.00
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2012 Y 2530;507;Provincia;Cochabamba;Arque;;Mujeres;3.00;1.00;;1.00;1.00;;5.00;1.00;12.00;2.00;2.00;1.00;;2.00;;2.00;3.00;12.00
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2012 Y 2531;508;Municipio/TIOC;Cochabamba;Arque;Arque;Arque;2.00;;;1.00;1.00;;4.00;;8.00;3.00;6.00;1.00;;1.00;;3.00;2.00;16.00
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2012 Y 2532;509;Municipio/TIOC;Cochabamba;Arque;Arque;Hombres;1.00;;;1.00;;;;;2.00;2.00;5.00;;;1.00;;2.00;;10.00
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2012 Y 2533;510;Municipio/TIOC;Cochabamba;Arque;Arque;Mujeres;1.00;;;;1.00;;4.00;;6.00;1.00;1.00;1.00;;;;1.00;2.00;6.00
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2012 Y 2534;511;Municipio/TIOC;Cochabamba;Arque;Tacopaya;Tacopaya;2.00;2.00;;1.00;;;1.00;1.00;7.00;2.00;1.00;;;3.00;;2.00;2.00;10.00
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2012 Y 2535;512;Municipio/TIOC;Cochabamba;Arque;Tacopaya;Hombres;;1.00;;;;;;;1.00;1.00;;;;1.00;;1.00;1.00;4.00
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2012 Y 2536;513;Municipio/TIOC;Cochabamba;Arque;Tacopaya;Mujeres;2.00;1.00;;1.00;;;1.00;1.00;6.00;1.00;1.00;;;2.00;;1.00;1.00;6.00
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2012 Y 2537;514;Provincia;Cochabamba;Capinota;;Capinota;149.00;6.00;2.00;78.00;1.00;;15.00;2.00;253.00;208.00;25.00;6.00;106.00;18.00;5.00;24.00;3.00;395.00
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2012 Y 2538;515;Provincia;Cochabamba;Capinota;;Hombres;80.00;2.00;;41.00;1.00;;9.00;2.00;135.00;100.00;14.00;4.00;57.00;8.00;1.00;14.00;1.00;199.00
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2012 Y 2539;516;Provincia;Cochabamba;Capinota;;Mujeres;69.00;4.00;2.00;37.00;;;6.00;;118.00;108.00;11.00;2.00;49.00;10.00;4.00;10.00;2.00;196.00
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2012 Y 2540;517;Municipio/TIOC;Cochabamba;Capinota;Capinota;Capinota;107.00;5.00;;31.00;;;13.00;2.00;158.00;140.00;20.00;3.00;47.00;11.00;3.00;19.00;3.00;246.00
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2012 Y 2541;518;Municipio/TIOC;Cochabamba;Capinota;Capinota;Hombres;64.00;2.00;;16.00;;;7.00;2.00;91.00;66.00;11.00;1.00;24.00;4.00;1.00;11.00;1.00;119.00
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2012 Y 2542;519;Municipio/TIOC;Cochabamba;Capinota;Capinota;Mujeres;43.00;3.00;;15.00;;;6.00;;67.00;74.00;9.00;2.00;23.00;7.00;2.00;8.00;2.00;127.00
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2012 Y 2543;520;Municipio/TIOC;Cochabamba;Capinota;Santiváñez;Santiváñez;40.00;1.00;2.00;47.00;1.00;;2.00;;93.00;56.00;4.00;3.00;59.00;7.00;2.00;5.00;;136.00
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2012 Y 2544;521;Municipio/TIOC;Cochabamba;Capinota;Santiváñez;Hombres;15.00;;;25.00;1.00;;2.00;;43.00;30.00;2.00;3.00;33.00;4.00;;3.00;;75.00
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2012 Y 2545;522;Municipio/TIOC;Cochabamba;Capinota;Santiváñez;Mujeres;25.00;1.00;2.00;22.00;;;;;50.00;26.00;2.00;;26.00;3.00;2.00;2.00;;61.00
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2012 Y 2546;523;Municipio/TIOC;Cochabamba;Capinota;Sicaya;Sicaya;2.00;;;;;;;;2.00;12.00;1.00;;;;;;;13.00
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2012 Y 2547;524;Municipio/TIOC;Cochabamba;Capinota;Sicaya;Hombres;1.00;;;;;;;;1.00;4.00;1.00;;;;;;;5.00
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2012 Y 2548;525;Municipio/TIOC;Cochabamba;Capinota;Sicaya;Mujeres;1.00;;;;;;;;1.00;8.00;;;;;;;;8.00
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2012 Y 2549;526;Provincia;Cochabamba;Germán Jordan;;Germán Jordan;342.00;7.00;14.00;93.00;6.00;;49.00;5.00;516.00;542.00;36.00;15.00;105.00;25.00;4.00;54.00;6.00;787.00
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2012 Y 2550;527;Provincia;Cochabamba;Germán Jordan;;Hombres;178.00;3.00;6.00;51.00;1.00;;24.00;3.00;266.00;279.00;21.00;5.00;63.00;11.00;3.00;29.00;3.00;414.00
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2012 Y 2551;528;Provincia;Cochabamba;Germán Jordan;;Mujeres;164.00;4.00;8.00;42.00;5.00;;25.00;2.00;250.00;263.00;15.00;10.00;42.00;14.00;1.00;25.00;3.00;373.00
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2012 Y 2552;529;Municipio/TIOC;Cochabamba;Germán Jordan;Cliza;Cliza;258.00;5.00;4.00;72.00;2.00;;26.00;3.00;370.00;318.00;21.00;4.00;72.00;9.00;4.00;31.00;3.00;462.00
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2012 Y 2553;530;Municipio/TIOC;Cochabamba;Germán Jordan;Cliza;Hombres;132.00;3.00;2.00;39.00;1.00;;14.00;1.00;192.00;164.00;10.00;2.00;39.00;4.00;3.00;14.00;1.00;237.00
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2012 Y 2554;531;Municipio/TIOC;Cochabamba;Germán Jordan;Cliza;Mujeres;126.00;2.00;2.00;33.00;1.00;;12.00;2.00;178.00;154.00;11.00;2.00;33.00;5.00;1.00;17.00;2.00;225.00
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2012 Y 2555;532;Municipio/TIOC;Cochabamba;Germán Jordan;Toco;Toco;24.00;;;4.00;1.00;;;;29.00;100.00;;;7.00;5.00;;4.00;1.00;117.00
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2012 Y 2556;533;Municipio/TIOC;Cochabamba;Germán Jordan;Toco;Hombres;15.00;;;2.00;;;;;17.00;52.00;;;6.00;2.00;;2.00;1.00;63.00
