cuadro;no;nivel;departamento;provincia;municipio_tioc_tioc;sexo;2001_poblacion_2001;2001_poblacion_antigua;2001_no_migrantes;2001_porcentaje_de_no_migrantes_;2001_inmigrantes;2001_porcentaje_de_inmigrantes_de_toda_la_vida;2001_emigrantes;2001_porcentaje_de_emigrantes_de_toda_la_vida;2001_migracion_neta;2001_migracion_bruta;2012_poblacion_2012;2012_poblacion_antigua;2012_no_migrantes;2012_porcentaje_de_no_migrantes_;2012_inmigrantes;2012_porcentaje_de_inmigrantes_de_toda_la_vida;2012_emigrantes;2012_porcentaje_de_emigrantes_de_toda_la_vida;2012_migracion_neta;2012_migracion_bruta;2024_poblacion_2024;2024_poblacion_antigua;2024_no_migrantes;2024_porcentaje_de_no_migrantes_;2024_inmigrantes;2024_porcentaje_de_inmigrantes_de_toda_la_vida;2024_emigrantes;2024_porcentaje_de_emigrantes_de_toda_la_vida;2024_migracion_neta;2024_migracion_bruta
Bolivia: INDICADORES DE MIGRACIÓN INTERNA DE TODA LA VIDA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIOPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2250;227;Municipio/TIOC;La Paz;Larecaja;Sorata;Hombres;9666;13496;8748;0;918;0;4748;0;-3830;5666;12033;13961;10559;0;1474;0;3402;0;-1928;4876;12897;14816;10930;0;1967;0;3886;0;-1919;5853
Bolivia: INDICADORES DE MIGRACIÓN INTERNA DE TODA LA VIDA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIOPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2251;228;Municipio/TIOC;La Paz;Larecaja;Sorata;Mujeres;9284;13703;8467;0;817;0;5236;1;-4419;6053;11194;13336;9957;0;1237;0;3379;0;-2142;4616;12456;14941;10651;0;1805;0;4290;0;-2485;6095
Bolivia: INDICADORES DE MIGRACIÓN INTERNA DE TODA LA VIDA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIOPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2252;229;Municipio/TIOC;La Paz;Larecaja;Guanay;Guanay;11856;16290;8470;0;3386;0;7820;0;-4434;11206;14321;12931;9844;0;4477;0;3087;0;1390;7564;13906;12804;8731;0;5175;0;4073;0;1102;9248
Bolivia: INDICADORES DE MIGRACIÓN INTERNA DE TODA LA VIDA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIOPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2253;230;Municipio/TIOC;La Paz;Larecaja;Guanay;Hombres;6399;8307;4461;0;1938;0;3846;0;-1908;5784;7806;6863;5283;0;2523;0;1580;0;943;4103;7366;6614;4593;0;2773;0;2021;0;752;4794
Bolivia: INDICADORES DE MIGRACIÓN INTERNA DE TODA LA VIDA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIOPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2254;231;Municipio/TIOC;La Paz;Larecaja;Guanay;Mujeres;5457;7983;4009;0;1448;0;3974;0;-2526;5422;6515;6068;4561;0;1954;0;1507;0;447;3461;6540;6190;4138;0;2402;0;2052;0;350;4454
Bolivia: INDICADORES DE MIGRACIÓN INTERNA DE TODA LA VIDA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIOPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2255;232;Municipio/TIOC;La Paz;Larecaja;Tacacoma;Tacacoma;6170;6697;5133;0;1037;0;1564;0;-527;2601;8057;7468;6188;0;1869;0;1280;0;589;3149;8305;7255;6024;0;2281;0;1231;0;1050;3512
Bolivia: INDICADORES DE MIGRACIÓN INTERNA DE TODA LA VIDA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIOPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2256;233;Municipio/TIOC;La Paz;Larecaja;Tacacoma;Hombres;3328;3515;2732;0;596;0;783;0;-187;1379;4391;3995;3347;0;1044;0;648;0;396;1692;4352;3749;3128;0;1224;0;621;0;603;1845
Bolivia: INDICADORES DE MIGRACIÓN INTERNA DE TODA LA VIDA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIOPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2257;234;Municipio/TIOC;La Paz;Larecaja;Tacacoma;Mujeres;2842;3182;2401;0;441;0;781;0;-340;1222;3666;3473;2841;0;825;0;632;0;193;1457;3953;3506;2896;0;1057;0;610;0;447;1667
Bolivia: INDICADORES DE MIGRACIÓN INTERNA DE TODA LA VIDA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIOPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2258;235;Municipio/TIOC;La Paz;Larecaja;Quiabaya;Quiabaya;2584;3339;2380;0;204;0;959;0;-755;1163;2569;3045;2298;0;271;0;747;0;-476;1018;3730;4095;3337;0;393;0;758;0;-365;1151
Bolivia: INDICADORES DE MIGRACIÓN INTERNA DE TODA LA VIDA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIOPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2259;236;Municipio/TIOC;La Paz;Larecaja;Quiabaya;Hombres;1362;1729;1261;0;101;0;468;0;-367;569;1341;1613;1221;0;120;0;392;0;-272;512;1931;2118;1763;0;168;0;355;0;-187;523
Bolivia: INDICADORES DE MIGRACIÓN INTERNA DE TODA LA VIDA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIOPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2260;237;Municipio/TIOC;La Paz;Larecaja;Quiabaya;Mujeres;1222;1610;1119;0;103;0;491;0;-388;594;1228;1432;1077;0;151;0;355;0;-204;506;1799;1977;1574;0;225;0;403;0;-178;628
Bolivia: INDICADORES DE MIGRACIÓN INTERNA DE TODA LA VIDA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIOPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2261;238;Municipio/TIOC;La Paz;Larecaja;Combaya;Combaya;2693;3569;2587;0;106;0;982;0;-876;1088;3742;4114;3546;0;196;0;568;0;-372;764;3074;3448;2835;0;239;0;613;0;-374;852
Bolivia: INDICADORES DE MIGRACIÓN INTERNA DE TODA LA VIDA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIOPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2262;239;Municipio/TIOC;La Paz;Larecaja;Combaya;Hombres;1374;1840;1322;0;52;0;518;0;-466;570;1937;2159;1837;0;100;0;322;0;-222;422;1638;1845;1529;0;109;0;316;0;-207;425
Bolivia: INDICADORES DE MIGRACIÓN INTERNA DE TODA LA VIDA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIOPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2263;240;Municipio/TIOC;La Paz;Larecaja;Combaya;Mujeres;1319;1729;1265;0;54;0;464;0;-410;518;1805;1955;1709;0;96;0;246;0;-150;342;1436;1603;1306;0;130;0;297;0;-167;427
Bolivia: INDICADORES DE MIGRACIÓN INTERNA DE TODA LA VIDA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIOPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2264;241;Municipio/TIOC;La Paz;Larecaja;Tipuani;Tipuani;8828;7220;4188;0;4640;0;3032;0;1608;7672;9567;7080;5452;0;4115;0;1628;0;2487;5743;6148;6198;3314;0;2834;0;2884;0;-50;5718
Bolivia: INDICADORES DE MIGRACIÓN INTERNA DE TODA LA VIDA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIOPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2265;242;Municipio/TIOC;La Paz;Larecaja;Tipuani;Hombres;4738;3732;2240;0;2498;0;1492;0;1006;3990;5114;3811;2934;0;2180;0;877;0;1303;3057;3411;3310;1822;0;1589;0;1488;0;101;3077
Bolivia: INDICADORES DE MIGRACIÓN INTERNA DE TODA LA VIDA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIOPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2266;243;Municipio/TIOC;La Paz;Larecaja;Tipuani;Mujeres;4090;3488;1948;0;2142;0;1540;0;602;3682;4453;3269;2518;0;1935;0;751;0;1184;2686;2737;2888;1492;0;1245;0;1396;0;-151;2641
Bolivia: INDICADORES DE MIGRACIÓN INTERNA DE TODA LA VIDA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIOPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2267;244;Municipio/TIOC;La Paz;Larecaja;Mapiri;Mapiri;9118;4971;4919;0;4199;0;52;0;4147;4251;13323;10003;8584;0;4739;0;1419;0;3320;6158;17151;11926;9624;0;7527;0;2302;0;5225;9829
Bolivia: INDICADORES DE MIGRACIÓN INTERNA DE TODA LA VIDA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIOPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2268;245;Municipio/TIOC;La Paz;Larecaja;Mapiri;Hombres;4822;2583;2556;0;2266;0;27;0;2239;2293;7199;5255;4550;0;2649;0;705;0;1944;3354;9215;6161;5031;0;4184;0;1130;0;3054;5314
Bolivia: INDICADORES DE MIGRACIÓN INTERNA DE TODA LA VIDA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIOPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2269;246;Municipio/TIOC;La Paz;Larecaja;Mapiri;Mujeres;4296;2388;2363;0;1933;0;25;0;1908;1958;6124;4748;4034;0;2090;0;714;0;1376;2804;7936;5765;4593;0;3343;0;1172;0;2171;4515
Bolivia: INDICADORES DE MIGRACIÓN INTERNA DE TODA LA VIDA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIOPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2270;247;Municipio/TIOC;La Paz;Larecaja;Teoponte;Teoponte;6676;3313;3287;0;3389;0;26;0;3363;3415;9118;9207;5356;0;3762;0;3851;0;-89;7613;10389;6969;5474;0;4915;0;1495;0;3420;6410
Bolivia: INDICADORES DE MIGRACIÓN INTERNA DE TODA LA VIDA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIOPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2271;248;Municipio/TIOC;La Paz;Larecaja;Teoponte;Hombres;3726;1744;1733;0;1993;0;11;0;1982;2004;5018;4603;2834;0;2184;0;1769;0;415;3953;5598;3610;2896;0;2702;0;714;0;1988;3416
Bolivia: INDICADORES DE MIGRACIÓN INTERNA DE TODA LA VIDA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIOPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2272;249;Municipio/TIOC;La Paz;Larecaja;Teoponte;Mujeres;2950;1569;1554;0;1396;0;15;0;1381;1411;4100;4604;2522;0;1578;0;2082;0;-504;3660;4791;3359;2578;0;2213;0;781;0;1432;2994
Bolivia: INDICADORES DE MIGRACIÓN INTERNA DE TODA LA VIDA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIOPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2273;250;Provincia;La Paz;Franz Tamayo;;Franz Tamayo;18230;25786;17066;0;1164;0;8720;0;-7556;9884;26520;30327;23930;0;2590;0;6397;0;-3807;8987;25500;31302;20639;0;4861;0;10663;0;-5802;15524
Bolivia: INDICADORES DE MIGRACIÓN INTERNA DE TODA LA VIDA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIOPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2274;251;Provincia;La Paz;Franz Tamayo;;Hombres;9501;13058;8874;0;627;0;4184;0;-3557;4811;14446;16061;12919;0;1527;0;3142;0;-1615;4669;13815;15982;11049;0;2766;0;4933;0;-2167;7699
Bolivia: INDICADORES DE MIGRACIÓN INTERNA DE TODA LA VIDA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIOPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2275;252;Provincia;La Paz;Franz Tamayo;;Mujeres;8729;12728;8192;0;537;0;4536;0;-3999;5073;12074;14266;11011;0;1063;0;3255;0;-2192;4318;11685;15320;9590;0;2095;0;5730;0;-3635;7825
Bolivia: INDICADORES DE MIGRACIÓN INTERNA DE TODA LA VIDA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIOPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2276;253;Municipio/TIOC;La Paz;Franz Tamayo;Apolo;Apolo;13104;19374;12246;0;858;0;7128;0;-6270;7986;20128;22851;18266;0;1862;0;4585;0;-2723;6447;16641;20978;14005;0;2636;0;6973;0;-4337;9609
Bolivia: INDICADORES DE MIGRACIÓN INTERNA DE TODA LA VIDA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIOPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2277;254;Municipio/TIOC;La Paz;Franz Tamayo;Apolo;Hombres;6779;9720;6318;0;461;0;3402;0;-2941;3863;10879;12073;9798;0;1081;0;2275;0;-1194;3356;8736;10484;7282;0;1454;0;3202;0;-1748;4656
Bolivia: INDICADORES DE MIGRACIÓN INTERNA DE TODA LA VIDA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIOPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2278;255;Municipio/TIOC;La Paz;Franz Tamayo;Apolo;Mujeres;6325;9654;5928;0;397;0;3726;0;-3329;4123;9249;10778;8468;0;781;0;2310;0;-1529;3091;7905;10494;6723;0;1182;0;3771;0;-2589;4953
Bolivia: INDICADORES DE MIGRACIÓN INTERNA DE TODA LA VIDA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIOPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2279;256;Municipio/TIOC;La Paz;Franz Tamayo;Pelechuco;Pelechuco;5033;6022;4753;0;280;0;1269;0;-989;1549;6348;6421;5594;0;754;0;827;0;-73;1581;7363;7363;6446;0;917;0;917;0;0;1834
Bolivia: INDICADORES DE MIGRACIÓN INTERNA DE TODA LA VIDA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIOPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2280;257;Municipio/TIOC;La Paz;Franz Tamayo;Pelechuco;Hombres;2676;3154;2515;0;161;0;639;0;-478;800;3542;3487;3080;0;462;0;407;0;55;869;4191;4048;3659;0;532;0;389;0;143;921
Bolivia: INDICADORES DE MIGRACIÓN INTERNA DE TODA LA VIDA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIOPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2281;258;Municipio/TIOC;La Paz;Franz Tamayo;Pelechuco;Mujeres;2357;2868;2238;0;119;0;630;0;-511;749;2806;2934;2514;0;292;0;420;0;-128;712;3172;3315;2787;0;385;0;528;0;-143;913
Bolivia: INDICADORES DE MIGRACIÓN INTERNA DE TODA LA VIDA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIOPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2282;259;Provincia;La Paz;Ingavi;;Ingavi;95147;125265;81842;1;13305;1;43423;2;-30118;56728;132496;143828;115904;2;16592;1;27924;1;-11332;44516;157320;142536;101879;1;55441;2;40657;2;14784;96098
Bolivia: INDICADORES DE MIGRACIÓN INTERNA DE TODA LA VIDA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIOPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2283;260;Provincia;La Paz;Ingavi;;Hombres;47185;61987;40210;1;6975;1;21777;2;-14802;28752;65331;71161;57207;2;8124;1;13954;1;-5830;22078;77820;70810;50452;1;27368;2;20358;2;7010;47726
Bolivia: INDICADORES DE MIGRACIÓN INTERNA DE TODA LA VIDA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIOPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2284;261;Provincia;La Paz;Ingavi;;Mujeres;47962;63278;41632;1;6330;1;21646;2;-15316;27976;67165;72667;58697;2;8468;1;13970;1;-5502;22438;79500;71726;51427;1;28073;2;20299;1;7774;48372
Bolivia: INDICADORES DE MIGRACIÓN INTERNA DE TODA LA VIDA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIOPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2285;262;Municipio/TIOC;La Paz;Ingavi;Viacha;Viacha;45747;58405;35504;1;10243;1;22901;1;-12658;33144;78772;79888;64875;1;13897;1;15013;1;-1116;28910;88158;62850;51701;1;36457;1;11149;0;25308;47606
Bolivia: INDICADORES DE MIGRACIÓN INTERNA DE TODA LA VIDA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIOPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2286;263;Municipio/TIOC;La Paz;Ingavi;Viacha;Hombres;23052;29147;17605;1;5447;1;11542;1;-6095;16989;38657;39191;31744;1;6913;1;7447;1;-534;14360;43572;31075;25491;1;18081;1;5584;0;12497;23665
Bolivia: INDICADORES DE MIGRACIÓN INTERNA DE TODA LA VIDA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIOPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2287;264;Municipio/TIOC;La Paz;Ingavi;Viacha;Mujeres;22695;29258;17899;1;4796;0;11359;1;-6563;16155;40115;40697;33131;1;6984;1;7566;1;-582;14550;44586;31775;26210;1;18376;1;5565;0;12811;23941
Bolivia: INDICADORES DE MIGRACIÓN INTERNA DE TODA LA VIDA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIOPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2288;265;Municipio/TIOC;La Paz;Ingavi;Puerto Mayor de Guaqui;Puerto Mayor de Guaqui;7441;12812;6530;0;911;0;6282;0;-5371;7193;7094;9436;6546;0;548;0;2890;0;-2342;3438;6922;10016;5735;0;1187;0;4281;0;-3094;5468
Bolivia: INDICADORES DE MIGRACIÓN INTERNA DE TODA LA VIDA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIOPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2289;266;Municipio/TIOC;La Paz;Ingavi;Puerto Mayor de Guaqui;Hombres;3696;6271;3156;0;540;0;3115;0;-2575;3655;3511;4686;3238;0;273;0;1448;0;-1175;1721;3460;4900;2816;0;644;0;2084;0;-1440;2728
Bolivia: INDICADORES DE MIGRACIÓN INTERNA DE TODA LA VIDA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIOPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2290;267;Municipio/TIOC;La Paz;Ingavi;Puerto Mayor de Guaqui;Mujeres;3745;6541;3374;0;371;0;3167;0;-2796;3538;3583;4750;3308;0;275;0;1442;0;-1167;1717;3462;5116;2919;0;543;0;2197;0;-1654;2740
Bolivia: INDICADORES DE MIGRACIÓN INTERNA DE TODA LA VIDA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIOPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2291;268;Municipio/TIOC;La Paz;Ingavi;Tiahuanacu;Tiahuanacu;11381;20380;10810;0;571;0;9570;0;-8999;10141;12094;14498;11525;0;569;0;2973;0;-2404;3542;12094;15373;10980;0;1114;0;4393;0;-3279;5507
Bolivia: INDICADORES DE MIGRACIÓN INTERNA DE TODA LA VIDA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIOPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2292;269;Municipio/TIOC;La Paz;Ingavi;Tiahuanacu;Hombres;5566;9989;5285;0;281;0;4704;0;-4423;4985;6006;7217;5767;0;239;0;1450;0;-1211;1689;5819;7558;5324;0;495;0;2234;0;-1739;2729
Bolivia: INDICADORES DE MIGRACIÓN INTERNA DE TODA LA VIDA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIOPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2293;270;Municipio/TIOC;La Paz;Ingavi;Tiahuanacu;Mujeres;5815;10391;5525;0;290;0;4866;0;-4576;5156;6088;7281;5758;0;330;0;1523;0;-1193;1853;6275;7815;5656;0;619;0;2159;0;-1540;2778
Bolivia: INDICADORES DE MIGRACIÓN INTERNA DE TODA LA VIDA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIOPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2294;271;Municipio/TIOC;La Paz;Ingavi;Desaguadero;Desaguadero;4764;5828;4163;0;601;0;1665;0;-1064;2266;6703;6429;5839;0;864;0;590;0;274;1454;6596;6726;5471;0;1125;0;1255;0;-130;2380
Bolivia: INDICADORES DE MIGRACIÓN INTERNA DE TODA LA VIDA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIOPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2295;272;Municipio/TIOC;La Paz;Ingavi;Desaguadero;Hombres;2333;2919;2075;0;258;0;844;0;-586;1102;3332;3268;2962;0;370;0;306;0;64;676;3304;3380;2756;0;548;0;624;0;-76;1172
Bolivia: INDICADORES DE MIGRACIÓN INTERNA DE TODA LA VIDA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIOPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2296;273;Municipio/TIOC;La Paz;Ingavi;Desaguadero;Mujeres;2431;2909;2088;0;343;0;821;0;-478;1164;3371;3161;2877;0;494;0;284;0;210;778;3292;3346;2715;0;577;0;631;0;-54;1208
Bolivia: INDICADORES DE MIGRACIÓN INTERNA DE TODA LA VIDA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIOPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2297;274;Municipio/TIOC;La Paz;Ingavi;La (Marka) San Andrés de Machaca;La (Marka) San Andrés de Machaca;6070;5722;5630;0;440;0;92;0;348;532;6129;7497;5852;0;277;0;1645;0;-1368;1922;6890;7408;5942;0;948;0;1466;0;-518;2414
Bolivia: INDICADORES DE MIGRACIÓN INTERNA DE TODA LA VIDA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIOPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2298;275;Municipio/TIOC;La Paz;Ingavi;La (Marka) San Andrés de Machaca;Hombres;2980;2830;2787;0;193;0;43;0;150;236;3070;3783;2938;0;132;0;845;0;-713;977;3516;3817;3056;0;460;0;761;0;-301;1221
Bolivia: INDICADORES DE MIGRACIÓN INTERNA DE TODA LA VIDA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIOPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2299;276;Municipio/TIOC;La Paz;Ingavi;La (Marka) San Andrés de Machaca;Mujeres;3090;2892;2843;0;247;0;49;0;198;296;3059;3714;2914;0;145;0;800;0;-655;945;3374;3591;2886;0;488;0;705;0;-217;1193
Bolivia: INDICADORES DE MIGRACIÓN INTERNA DE TODA LA VIDA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIOPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2300;277;Municipio/TIOC;La Paz;Ingavi;Jesús de Machaka;Jesús de Machaka;13000;12510;12433;0;567;0;77;0;490;644;14985;18595;14346;0;639;0;4249;0;-3610;4888;14843;18332;13402;0;1441;0;4930;0;-3489;6371
Bolivia: INDICADORES DE MIGRACIÓN INTERNA DE TODA LA VIDA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIOPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2301;278;Municipio/TIOC;La Paz;Ingavi;Jesús de Machaka;Hombres;6255;6086;6036;0;219;0;50;0;169;269;7424;9281;7123;0;301;0;2158;0;-1857;2459;7477;9352;6805;0;672;0;2547;0;-1875;3219
