cuadro;descripcion;nivel;departamento;provincia;municipio_tioc;area;total;afroboliviano;_akarapis;_andamarca;_araona;_aroma;_ayllu_jila;_ayllu_jukumani;_ayllu_kacachaca;_ayllu_kharacha;_ayllu_porco;_ayllu_yura;_aymara;_ayoreo;_baure;_belen;_besiro;_calcha;canichana;_cavinenho;_cayubaba;_chacobo;challapata;_chane;_chaqui;charagua;charazani;_charka;_charka_qhara_qhara;_chayanta;_chichas;chiquitano;chiriguano;_choquecota;_chullpas;_chuwi;_condo;_coroma;_corque;_curahuara_de_carangas;_ese_ejja;_guarani;_guarasuwe;_gwarayu;_huachacalla;_huari;_huaylla_marka;_itonama;_jacha_carangas;_jalqa;_jatun_killacas;_javeriano;_jesus_de_machaca;_joaquiniano;_kallawaya;_killacas;_lagunillas;_larecaja;_layme;_leco;_lipez;_loretano;_lupaca;_machineri;_maropa;_mataco;_mojenho;_mojenho_ignaciano;_mojenho_trinitario;_mojocoya;_mollo;_monkox;_more;_moro_moro;_moseten;_movima;_murato;_orinoca;_pacahuara;_pakajaqi;_pampa_aullagas;_pati_pati;_paunaca;_pojos;_pojpo;_poroma;_pucara;_puquina;_qhara_qhara;_quechua;_quila_quila;_qullas;_raqaypampa;_reyesano;_sabaya;_salinas;_san_juan;_siriono;_sora;_suyu_sura;_tacana;_tapiete;_tinquipaya;_tobas;_toromona;_totora_marka;_trinitario;_tsimane;_turco;_uchupiamonas;_ucumasi;_urmiri_de_quillacas;_uru;_uru-chipaya;_uru-ito;_weenhayek;_yaminawa;_yampara;_yapacani;_yuqui;_yurakare;_yurakare_-_mojenho;_quechua_-_aymara;_otros_pueblos_indigenas_extranjeros;_mas_de_una_descripcion;_nacion;_pueblo;_indigena;_originario;_campesino;_combinacion_de_conceptos_de_npioc;_otros_ayllus,_marcas_y_organizaciones_territoriales;interculturales_y_otras_organizaciones_indigenas;sin_especificar
BOLIVIA: POBLACIÓN POR DECLARACIÓN DE AUTOIDENTIFICACIÓN CON ALGUNA NACIÓN PUEBLO INDÍGENA ORIGINARIO CAMPESINO Y AFROBOLIVIANO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSO 2299;DECLARACIONES DE AUTOIDENTIFICACIÓN CENSO 2299;Municipio/TIOC; La Paz;Ingavi;La (Marka) San Andrés de Machaca;Rural;7,093;3;0;0;0;0;0;0;0;0;0;0;6,384;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;103;54;326;132;0;0;58
BOLIVIA: POBLACIÓN POR DECLARACIÓN DE AUTOIDENTIFICACIÓN CON ALGUNA NACIÓN PUEBLO INDÍGENA ORIGINARIO CAMPESINO Y AFROBOLIVIANO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSO 2300;DECLARACIONES DE AUTOIDENTIFICACIÓN CENSO 2300;Municipio/TIOC; La Paz;Ingavi;Jesús de Machaka;Jesús de Machaka;15,176;3;0;0;0;0;0;0;0;0;0;0;13,343;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;6;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;40;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3;91;0;0;0;0;0;0;0;1;0;2;1;3;169;493;436;346;0;0;227
BOLIVIA: POBLACIÓN POR DECLARACIÓN DE AUTOIDENTIFICACIÓN CON ALGUNA NACIÓN PUEBLO INDÍGENA ORIGINARIO CAMPESINO Y AFROBOLIVIANO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSO 2301;DECLARACIONES DE AUTOIDENTIFICACIÓN CENSO 2301;Municipio/TIOC; La Paz;Ingavi;Jesús de Machaka;Urbana;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BOLIVIA: POBLACIÓN POR DECLARACIÓN DE AUTOIDENTIFICACIÓN CON ALGUNA NACIÓN PUEBLO INDÍGENA ORIGINARIO CAMPESINO Y AFROBOLIVIANO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSO 2302;DECLARACIONES DE AUTOIDENTIFICACIÓN CENSO 2302;Municipio/TIOC; La Paz;Ingavi;Jesús de Machaka;Rural;15,176;3;0;0;0;0;0;0;0;0;0;0;13,343;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;6;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;40;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3;91;0;0;0;0;0;0;0;1;0;2;1;3;169;493;436;346;0;0;227
BOLIVIA: POBLACIÓN POR DECLARACIÓN DE AUTOIDENTIFICACIÓN CON ALGUNA NACIÓN PUEBLO INDÍGENA ORIGINARIO CAMPESINO Y AFROBOLIVIANO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSO 2303;DECLARACIONES DE AUTOIDENTIFICACIÓN CENSO 2303;Municipio/TIOC; La Paz;Ingavi;Taraco;Taraco;6,566;0;0;0;0;0;0;0;0;0;0;0;6,361;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;33;72;2;0;0;67
BOLIVIA: POBLACIÓN POR DECLARACIÓN DE AUTOIDENTIFICACIÓN CON ALGUNA NACIÓN PUEBLO INDÍGENA ORIGINARIO CAMPESINO Y AFROBOLIVIANO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSO 2304;DECLARACIONES DE AUTOIDENTIFICACIÓN CENSO 2304;Municipio/TIOC; La Paz;Ingavi;Taraco;Urbana;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BOLIVIA: POBLACIÓN POR DECLARACIÓN DE AUTOIDENTIFICACIÓN CON ALGUNA NACIÓN PUEBLO INDÍGENA ORIGINARIO CAMPESINO Y AFROBOLIVIANO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSO 2305;DECLARACIONES DE AUTOIDENTIFICACIÓN CENSO 2305;Municipio/TIOC; La Paz;Ingavi;Taraco;Rural;6,566;0;0;0;0;0;0;0;0;0;0;0;6,361;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;33;72;2;0;0;67
BOLIVIA: POBLACIÓN POR DECLARACIÓN DE AUTOIDENTIFICACIÓN CON ALGUNA NACIÓN PUEBLO INDÍGENA ORIGINARIO CAMPESINO Y AFROBOLIVIANO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSO 2306;DECLARACIONES DE AUTOIDENTIFICACIÓN CENSO 2306;Provincia; La Paz;Loayza;;Loayza;48,309;58;0;0;0;0;0;0;0;0;0;0;40,904;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;246;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;6;0;0;4;22;639;954;4,280;573;44;10;555
BOLIVIA: POBLACIÓN POR DECLARACIÓN DE AUTOIDENTIFICACIÓN CON ALGUNA NACIÓN PUEBLO INDÍGENA ORIGINARIO CAMPESINO Y AFROBOLIVIANO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSO 2307;DECLARACIONES DE AUTOIDENTIFICACIÓN CENSO 2307;Provincia; La Paz;Loayza;;Urbana;1,192;0;0;0;0;0;0;0;0;0;0;0;1,046;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23;38;38;9;19;0;14
BOLIVIA: POBLACIÓN POR DECLARACIÓN DE AUTOIDENTIFICACIÓN CON ALGUNA NACIÓN PUEBLO INDÍGENA ORIGINARIO CAMPESINO Y AFROBOLIVIANO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSO 2308;DECLARACIONES DE AUTOIDENTIFICACIÓN CENSO 2308;Provincia; La Paz;Loayza;;Rural;47,117;58;0;0;0;0;0;0;0;0;0;0;39,858;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;241;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;6;0;0;4;22;616;916;4,242;564;25;10;541
BOLIVIA: POBLACIÓN POR DECLARACIÓN DE AUTOIDENTIFICACIÓN CON ALGUNA NACIÓN PUEBLO INDÍGENA ORIGINARIO CAMPESINO Y AFROBOLIVIANO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSO 2309;DECLARACIONES DE AUTOIDENTIFICACIÓN CENSO 2309;Municipio/TIOC; La Paz;Loayza;Luribay;Luribay;8,981;7;0;0;0;0;0;0;0;0;0;0;7,490;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;46;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;2;0;0;0;5;126;311;834;67;0;5;87
BOLIVIA: POBLACIÓN POR DECLARACIÓN DE AUTOIDENTIFICACIÓN CON ALGUNA NACIÓN PUEBLO INDÍGENA ORIGINARIO CAMPESINO Y AFROBOLIVIANO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSO 2310;DECLARACIONES DE AUTOIDENTIFICACIÓN CENSO 2310;Municipio/TIOC; La Paz;Loayza;Luribay;Urbana;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BOLIVIA: POBLACIÓN POR DECLARACIÓN DE AUTOIDENTIFICACIÓN CON ALGUNA NACIÓN PUEBLO INDÍGENA ORIGINARIO CAMPESINO Y AFROBOLIVIANO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSO 2311;DECLARACIONES DE AUTOIDENTIFICACIÓN CENSO 2311;Municipio/TIOC; La Paz;Loayza;Luribay;Rural;8,981;7;0;0;0;0;0;0;0;0;0;0;7,490;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;46;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;2;0;0;0;5;126;311;834;67;0;5;87
BOLIVIA: POBLACIÓN POR DECLARACIÓN DE AUTOIDENTIFICACIÓN CON ALGUNA NACIÓN PUEBLO INDÍGENA ORIGINARIO CAMPESINO Y AFROBOLIVIANO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSO 2312;DECLARACIONES DE AUTOIDENTIFICACIÓN CENSO 2312;Municipio/TIOC; La Paz;Loayza;Sapahaqui;Sapahaqui;13,975;7;0;0;0;0;0;0;0;0;0;0;12,157;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;39;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;134;122;1,343;13;1;0;152
BOLIVIA: POBLACIÓN POR DECLARACIÓN DE AUTOIDENTIFICACIÓN CON ALGUNA NACIÓN PUEBLO INDÍGENA ORIGINARIO CAMPESINO Y AFROBOLIVIANO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSO 2313;DECLARACIONES DE AUTOIDENTIFICACIÓN CENSO 2313;Municipio/TIOC; La Paz;Loayza;Sapahaqui;Urbana;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BOLIVIA: POBLACIÓN POR DECLARACIÓN DE AUTOIDENTIFICACIÓN CON ALGUNA NACIÓN PUEBLO INDÍGENA ORIGINARIO CAMPESINO Y AFROBOLIVIANO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSO 2314;DECLARACIONES DE AUTOIDENTIFICACIÓN CENSO 2314;Municipio/TIOC; La Paz;Loayza;Sapahaqui;Rural;13,975;7;0;0;0;0;0;0;0;0;0;0;12,157;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;39;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;134;122;1,343;13;1;0;152
BOLIVIA: POBLACIÓN POR DECLARACIÓN DE AUTOIDENTIFICACIÓN CON ALGUNA NACIÓN PUEBLO INDÍGENA ORIGINARIO CAMPESINO Y AFROBOLIVIANO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSO 2315;DECLARACIONES DE AUTOIDENTIFICACIÓN CENSO 2315;Municipio/TIOC; La Paz;Loayza;Yaco;Yaco;10,210;1;0;0;0;0;0;0;0;0;0;0;8,245;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;34;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;162;427;803;389;42;0;103
BOLIVIA: POBLACIÓN POR DECLARACIÓN DE AUTOIDENTIFICACIÓN CON ALGUNA NACIÓN PUEBLO INDÍGENA ORIGINARIO CAMPESINO Y AFROBOLIVIANO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSO 2316;DECLARACIONES DE AUTOIDENTIFICACIÓN CENSO 2316;Municipio/TIOC; La Paz;Loayza;Yaco;Urbana;1,192;0;0;0;0;0;0;0;0;0;0;0;1,046;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23;38;38;9;19;0;14
BOLIVIA: POBLACIÓN POR DECLARACIÓN DE AUTOIDENTIFICACIÓN CON ALGUNA NACIÓN PUEBLO INDÍGENA ORIGINARIO CAMPESINO Y AFROBOLIVIANO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSO 2317;DECLARACIONES DE AUTOIDENTIFICACIÓN CENSO 2317;Municipio/TIOC; La Paz;Loayza;Yaco;Rural;9,018;1;0;0;0;0;0;0;0;0;0;0;7,199;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;29;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;139;389;765;380;23;0;89
BOLIVIA: POBLACIÓN POR DECLARACIÓN DE AUTOIDENTIFICACIÓN CON ALGUNA NACIÓN PUEBLO INDÍGENA ORIGINARIO CAMPESINO Y AFROBOLIVIANO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSO 2318;DECLARACIONES DE AUTOIDENTIFICACIÓN CENSO 2318;Municipio/TIOC; La Paz;Loayza;Malla;Malla;4,472;25;0;0;0;0;0;0;0;0;0;0;4,129;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;42;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;13;194;5;1;0;59
BOLIVIA: POBLACIÓN POR DECLARACIÓN DE AUTOIDENTIFICACIÓN CON ALGUNA NACIÓN PUEBLO INDÍGENA ORIGINARIO CAMPESINO Y AFROBOLIVIANO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSO 2319;DECLARACIONES DE AUTOIDENTIFICACIÓN CENSO 2319;Municipio/TIOC; La Paz;Loayza;Malla;Urbana;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BOLIVIA: POBLACIÓN POR DECLARACIÓN DE AUTOIDENTIFICACIÓN CON ALGUNA NACIÓN PUEBLO INDÍGENA ORIGINARIO CAMPESINO Y AFROBOLIVIANO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSO 2320;DECLARACIONES DE AUTOIDENTIFICACIÓN CENSO 2320;Municipio/TIOC; La Paz;Loayza;Malla;Rural;4,472;25;0;0;0;0;0;0;0;0;0;0;4,129;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;42;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;13;194;5;1;0;59
BOLIVIA: POBLACIÓN POR DECLARACIÓN DE AUTOIDENTIFICACIÓN CON ALGUNA NACIÓN PUEBLO INDÍGENA ORIGINARIO CAMPESINO Y AFROBOLIVIANO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSO 2321;DECLARACIONES DE AUTOIDENTIFICACIÓN CENSO 2321;Municipio/TIOC; La Paz;Loayza;Cairoma;Cairoma;10,671;18;0;0;0;0;0;0;0;0;0;0;8,883;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;85;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;4;0;0;0;14;213;81;1,106;99;0;5;154
BOLIVIA: POBLACIÓN POR DECLARACIÓN DE AUTOIDENTIFICACIÓN CON ALGUNA NACIÓN PUEBLO INDÍGENA ORIGINARIO CAMPESINO Y AFROBOLIVIANO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSO 2322;DECLARACIONES DE AUTOIDENTIFICACIÓN CENSO 2322;Municipio/TIOC; La Paz;Loayza;Cairoma;Urbana;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BOLIVIA: POBLACIÓN POR DECLARACIÓN DE AUTOIDENTIFICACIÓN CON ALGUNA NACIÓN PUEBLO INDÍGENA ORIGINARIO CAMPESINO Y AFROBOLIVIANO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSO 2323;DECLARACIONES DE AUTOIDENTIFICACIÓN CENSO 2323;Municipio/TIOC; La Paz;Loayza;Cairoma;Rural;10,671;18;0;0;0;0;0;0;0;0;0;0;8,883;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;85;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;4;0;0;0;14;213;81;1,106;99;0;5;154
BOLIVIA: POBLACIÓN POR DECLARACIÓN DE AUTOIDENTIFICACIÓN CON ALGUNA NACIÓN PUEBLO INDÍGENA ORIGINARIO CAMPESINO Y AFROBOLIVIANO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSO 2324;DECLARACIONES DE AUTOIDENTIFICACIÓN CENSO 2324;Provincia; La Paz;Inquisivi;;Inquisivi;58,295;670;0;0;0;1;0;2;0;0;0;0;44,149;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;7;0;0;0;0;0;0;0;0;0;28;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;6;0;1;0;0;0;1;1;0;1;0;0;0;0;0;1;1;0;0;0;2;0;0;0;0;0;0;0;0;0;3,946;0;0;0;0;0;0;1;0;0;0;4;0;0;0;0;1;3;3;0;0;0;0;0;2;0;0;0;1;0;0;0;0;60;0;4;0;87;962;705;6,280;315;5;5;1,035
