cuadro;no;nivel;departamento;provincia;municipio_tioc;area_y_grupo_de_edad;2001_poblacion_total;2001_poblacion_hombres;2001_poblacion_mujeres;2001_promedio_anhos_estudio_total;2001_promedio_anhos_estudio_hombres;2001_promedio_anhos_estudio_mujeres;2012_poblacion_total;2012_poblacion_hombres;2012_poblacion_mujeres;2012_promedio_anhos_estudio_total;2012_promedio_anhos_estudio_hombres;2012_promedio_anhos_estudio_mujeres;2024_poblacion_total;2024_poblacion_hombres;2024_poblacion_mujeres;2024_promedio_anhos_estudio_total;2024_promedio_anhos_estudio_hombres;2024_promedio_anhos_estudio_mujeres
BOLIVIA: A¥OS PROMEDIO DE ESTUDIO DE LA POBLACI?N DE 19 O M?S A¥OS DE EDAD POR SEXO, SEG?N DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO IND?GENA ORIGINARIO CAMPESINO (TIOC), ?REA Y GRUPO DE EDAD, CENSOS 2001, 2012 Y 2255;232;Municipio/TIOC;Chuquisaca;Tomina;Padilla;19 a 24 ;226;101;125;8.9;9.3;8.6;289;142;147;10.5;10.9;10.0;451;210;241;12.9;12.2;13.4
BOLIVIA: A¥OS PROMEDIO DE ESTUDIO DE LA POBLACI?N DE 19 O M?S A¥OS DE EDAD POR SEXO, SEG?N DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO IND?GENA ORIGINARIO CAMPESINO (TIOC), ?REA Y GRUPO DE EDAD, CENSOS 2001, 2012 Y 2256;233;Municipio/TIOC;Chuquisaca;Tomina;Padilla;25 a 39 ;490;221;269;8.9;9.4;8.5;722;358;364;10.1;10.5;9.7;890;439;451;12.1;11.7;12.4
BOLIVIA: A¥OS PROMEDIO DE ESTUDIO DE LA POBLACI?N DE 19 O M?S A¥OS DE EDAD POR SEXO, SEG?N DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO IND?GENA ORIGINARIO CAMPESINO (TIOC), ?REA Y GRUPO DE EDAD, CENSOS 2001, 2012 Y 2257;234;Municipio/TIOC;Chuquisaca;Tomina;Padilla;40 a 59 ;377;178;199;6.8;8.1;5.7;529;246;283;7.9;8.5;7.5;882;410;472;9.4;9.8;9.0
BOLIVIA: A¥OS PROMEDIO DE ESTUDIO DE LA POBLACI?N DE 19 O M?S A¥OS DE EDAD POR SEXO, SEG?N DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO IND?GENA ORIGINARIO CAMPESINO (TIOC), ?REA Y GRUPO DE EDAD, CENSOS 2001, 2012 Y 2258;235;Municipio/TIOC;Chuquisaca;Tomina;Padilla;60 o m s ;251;98;153;3.0;4.1;2.3;393;149;244;4.9;6.5;3.9;601;286;315;6.2;7.2;5.3
BOLIVIA: A¥OS PROMEDIO DE ESTUDIO DE LA POBLACI?N DE 19 O M?S A¥OS DE EDAD POR SEXO, SEG?N DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO IND?GENA ORIGINARIO CAMPESINO (TIOC), ?REA Y GRUPO DE EDAD, CENSOS 2001, 2012 Y 2259;236;Municipio/TIOC;Chuquisaca;Tomina;Padilla;Rural;4,598;2,359;2,239;2.6;3.2;2.0;4,147;2,206;1,941;4.1;4.4;3.8;3,472;1,872;1,600;5.5;5.7;5.2
BOLIVIA: A¥OS PROMEDIO DE ESTUDIO DE LA POBLACI?N DE 19 O M?S A¥OS DE EDAD POR SEXO, SEG?N DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO IND?GENA ORIGINARIO CAMPESINO (TIOC), ?REA Y GRUPO DE EDAD, CENSOS 2001, 2012 Y 2260;237;Municipio/TIOC;Chuquisaca;Tomina;Padilla;19 a 24 ;779;424;355;4.3;4.7;3.8;573;312;261;7.2;6.9;7.7;379;190;189;9.8;9.6;9.9
BOLIVIA: A¥OS PROMEDIO DE ESTUDIO DE LA POBLACI?N DE 19 O M?S A¥OS DE EDAD POR SEXO, SEG?N DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO IND?GENA ORIGINARIO CAMPESINO (TIOC), ?REA Y GRUPO DE EDAD, CENSOS 2001, 2012 Y 2261;238;Municipio/TIOC;Chuquisaca;Tomina;Padilla;25 a 39 ;1,524;789;735;3.5;4.0;3.0;1,235;672;563;5.2;5.3;5.0;922;515;407;8.3;8.1;8.6
BOLIVIA: A¥OS PROMEDIO DE ESTUDIO DE LA POBLACI?N DE 19 O M?S A¥OS DE EDAD POR SEXO, SEG?N DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO IND?GENA ORIGINARIO CAMPESINO (TIOC), ?REA Y GRUPO DE EDAD, CENSOS 2001, 2012 Y 2262;239;Municipio/TIOC;Chuquisaca;Tomina;Padilla;40 a 59 ;1,525;783;742;1.8;2.4;1.2;1,401;746;655;3.5;3.9;2.9;1,230;684;546;4.5;4.8;4.0
BOLIVIA: A¥OS PROMEDIO DE ESTUDIO DE LA POBLACI?N DE 19 O M?S A¥OS DE EDAD POR SEXO, SEG?N DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO IND?GENA ORIGINARIO CAMPESINO (TIOC), ?REA Y GRUPO DE EDAD, CENSOS 2001, 2012 Y 2263;240;Municipio/TIOC;Chuquisaca;Tomina;Padilla;60 o m s ;770;363;407;0.6;1.0;0.1;938;476;462;1.9;2.2;1.6;941;483;458;2.3;2.9;1.7
BOLIVIA: A¥OS PROMEDIO DE ESTUDIO DE LA POBLACI?N DE 19 O M?S A¥OS DE EDAD POR SEXO, SEG?N DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO IND?GENA ORIGINARIO CAMPESINO (TIOC), ?REA Y GRUPO DE EDAD, CENSOS 2001, 2012 Y 2264;241;Municipio/TIOC;Chuquisaca;Tomina;Tomina;Tomina;4,170;2,078;2,092;2.4;3.0;1.8;4,717;2,382;2,335;4.7;5.2;4.2;5,499;2,783;2,716;6.8;7.2;6.3
BOLIVIA: A¥OS PROMEDIO DE ESTUDIO DE LA POBLACI?N DE 19 O M?S A¥OS DE EDAD POR SEXO, SEG?N DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO IND?GENA ORIGINARIO CAMPESINO (TIOC), ?REA Y GRUPO DE EDAD, CENSOS 2001, 2012 Y 2265;242;Municipio/TIOC;Chuquisaca;Tomina;Tomina;19 a 24 ;653;319;334;3.8;4.3;3.3;744;386;358;8.0;8.1;7.9;918;465;453;10.5;10.6;10.4
BOLIVIA: A¥OS PROMEDIO DE ESTUDIO DE LA POBLACI?N DE 19 O M?S A¥OS DE EDAD POR SEXO, SEG?N DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO IND?GENA ORIGINARIO CAMPESINO (TIOC), ?REA Y GRUPO DE EDAD, CENSOS 2001, 2012 Y 2266;243;Municipio/TIOC;Chuquisaca;Tomina;Tomina;25 a 39 ;1,460;727;733;3.3;3.9;2.7;1,497;750;747;5.9;6.4;5.3;1,800;932;868;9.3;9.2;9.4
BOLIVIA: A¥OS PROMEDIO DE ESTUDIO DE LA POBLACI?N DE 19 O M?S A¥OS DE EDAD POR SEXO, SEG?N DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO IND?GENA ORIGINARIO CAMPESINO (TIOC), ?REA Y GRUPO DE EDAD, CENSOS 2001, 2012 Y 2267;244;Municipio/TIOC;Chuquisaca;Tomina;Tomina;40 a 59 ;1,320;669;651;1.7;2.6;0.8;1,511;785;726;3.5;4.2;2.8;1,656;834;822;5.0;5.7;4.3
BOLIVIA: A¥OS PROMEDIO DE ESTUDIO DE LA POBLACI?N DE 19 O M?S A¥OS DE EDAD POR SEXO, SEG?N DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO IND?GENA ORIGINARIO CAMPESINO (TIOC), ?REA Y GRUPO DE EDAD, CENSOS 2001, 2012 Y 2268;245;Municipio/TIOC;Chuquisaca;Tomina;Tomina;60 o m s ;737;363;374;0.5;0.6;0.3;965;461;504;2.1;2.4;1.9;1,125;552;573;2.2;3.1;1.4
BOLIVIA: A¥OS PROMEDIO DE ESTUDIO DE LA POBLACI?N DE 19 O M?S A¥OS DE EDAD POR SEXO, SEG?N DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO IND?GENA ORIGINARIO CAMPESINO (TIOC), ?REA Y GRUPO DE EDAD, CENSOS 2001, 2012 Y 2269;246;Municipio/TIOC;Chuquisaca;Tomina;Tomina;Urbana;;;;;;;;;;;;;1,273;607;666;9.7;10.3;9.1
BOLIVIA: A¥OS PROMEDIO DE ESTUDIO DE LA POBLACI?N DE 19 O M?S A¥OS DE EDAD POR SEXO, SEG?N DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO IND?GENA ORIGINARIO CAMPESINO (TIOC), ?REA Y GRUPO DE EDAD, CENSOS 2001, 2012 Y 2270;247;Municipio/TIOC;Chuquisaca;Tomina;Tomina;19 a 24 ;;;;;;;;;;;;;209;106;103;12.2;12.3;12.2
BOLIVIA: A¥OS PROMEDIO DE ESTUDIO DE LA POBLACI?N DE 19 O M?S A¥OS DE EDAD POR SEXO, SEG?N DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO IND?GENA ORIGINARIO CAMPESINO (TIOC), ?REA Y GRUPO DE EDAD, CENSOS 2001, 2012 Y 2271;248;Municipio/TIOC;Chuquisaca;Tomina;Tomina;25 a 39 ;;;;;;;;;;;;;495;237;258;11.5;11.3;11.8
BOLIVIA: A¥OS PROMEDIO DE ESTUDIO DE LA POBLACI?N DE 19 O M?S A¥OS DE EDAD POR SEXO, SEG?N DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO IND?GENA ORIGINARIO CAMPESINO (TIOC), ?REA Y GRUPO DE EDAD, CENSOS 2001, 2012 Y 2272;249;Municipio/TIOC;Chuquisaca;Tomina;Tomina;40 a 59 ;;;;;;;;;;;;;385;187;198;8.5;9.6;7.5
BOLIVIA: A¥OS PROMEDIO DE ESTUDIO DE LA POBLACI?N DE 19 O M?S A¥OS DE EDAD POR SEXO, SEG?N DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO IND?GENA ORIGINARIO CAMPESINO (TIOC), ?REA Y GRUPO DE EDAD, CENSOS 2001, 2012 Y 2273;250;Municipio/TIOC;Chuquisaca;Tomina;Tomina;60 o m s ;;;;;;;;;;;;;184;77;107;4.3;6.4;2.8
BOLIVIA: A¥OS PROMEDIO DE ESTUDIO DE LA POBLACI?N DE 19 O M?S A¥OS DE EDAD POR SEXO, SEG?N DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO IND?GENA ORIGINARIO CAMPESINO (TIOC), ?REA Y GRUPO DE EDAD, CENSOS 2001, 2012 Y 2274;251;Municipio/TIOC;Chuquisaca;Tomina;Tomina;Rural;4,170;2,078;2,092;2.4;3.0;1.8;4,717;2,382;2,335;4.7;5.2;4.2;4,226;2,176;2,050;5.9;6.3;5.4
BOLIVIA: A¥OS PROMEDIO DE ESTUDIO DE LA POBLACI?N DE 19 O M?S A¥OS DE EDAD POR SEXO, SEG?N DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO IND?GENA ORIGINARIO CAMPESINO (TIOC), ?REA Y GRUPO DE EDAD, CENSOS 2001, 2012 Y 2275;252;Municipio/TIOC;Chuquisaca;Tomina;Tomina;19 a 24 ;653;319;334;3.8;4.3;3.3;744;386;358;8.0;8.1;7.9;709;359;350;10.0;10.1;9.9
BOLIVIA: A¥OS PROMEDIO DE ESTUDIO DE LA POBLACI?N DE 19 O M?S A¥OS DE EDAD POR SEXO, SEG?N DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO IND?GENA ORIGINARIO CAMPESINO (TIOC), ?REA Y GRUPO DE EDAD, CENSOS 2001, 2012 Y 2276;253;Municipio/TIOC;Chuquisaca;Tomina;Tomina;25 a 39 ;1,460;727;733;3.3;3.9;2.7;1,497;750;747;5.9;6.4;5.3;1,305;695;610;8.4;8.5;8.3
BOLIVIA: A¥OS PROMEDIO DE ESTUDIO DE LA POBLACI?N DE 19 O M?S A¥OS DE EDAD POR SEXO, SEG?N DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO IND?GENA ORIGINARIO CAMPESINO (TIOC), ?REA Y GRUPO DE EDAD, CENSOS 2001, 2012 Y 2277;254;Municipio/TIOC;Chuquisaca;Tomina;Tomina;40 a 59 ;1,320;669;651;1.7;2.6;0.8;1,511;785;726;3.5;4.2;2.8;1,271;647;624;3.9;4.5;3.2
BOLIVIA: A¥OS PROMEDIO DE ESTUDIO DE LA POBLACI?N DE 19 O M?S A¥OS DE EDAD POR SEXO, SEG?N DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO IND?GENA ORIGINARIO CAMPESINO (TIOC), ?REA Y GRUPO DE EDAD, CENSOS 2001, 2012 Y 2278;255;Municipio/TIOC;Chuquisaca;Tomina;Tomina;60 o m s ;737;363;374;0.5;0.6;0.3;965;461;504;2.1;2.4;1.9;941;475;466;1.8;2.5;1.1
BOLIVIA: A¥OS PROMEDIO DE ESTUDIO DE LA POBLACI?N DE 19 O M?S A¥OS DE EDAD POR SEXO, SEG?N DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO IND?GENA ORIGINARIO CAMPESINO (TIOC), ?REA Y GRUPO DE EDAD, CENSOS 2001, 2012 Y 2279;256;Municipio/TIOC;Chuquisaca;Tomina;Sopachuy;Sopachuy;3,333;1,611;1,722;2.1;2.5;1.7;4,020;2,007;2,013;4.5;5.0;4.0;4,496;2,244;2,252;5.9;6.3;5.4
BOLIVIA: A¥OS PROMEDIO DE ESTUDIO DE LA POBLACI?N DE 19 O M?S A¥OS DE EDAD POR SEXO, SEG?N DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO IND?GENA ORIGINARIO CAMPESINO (TIOC), ?REA Y GRUPO DE EDAD, CENSOS 2001, 2012 Y 2280;257;Municipio/TIOC;Chuquisaca;Tomina;Sopachuy;19 a 24 ;568;284;284;3.2;3.6;2.8;603;339;264;7.9;8.0;7.9;721;373;348;9.3;9.2;9.4
BOLIVIA: A¥OS PROMEDIO DE ESTUDIO DE LA POBLACI?N DE 19 O M?S A¥OS DE EDAD POR SEXO, SEG?N DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO IND?GENA ORIGINARIO CAMPESINO (TIOC), ?REA Y GRUPO DE EDAD, CENSOS 2001, 2012 Y 2281;258;Municipio/TIOC;Chuquisaca;Tomina;Sopachuy;25 a 39 ;1,139;559;580;3.1;3.4;2.7;1,347;690;657;5.8;6.2;5.4;1,293;671;622;8.9;9.0;8.8
BOLIVIA: A¥OS PROMEDIO DE ESTUDIO DE LA POBLACI?N DE 19 O M?S A¥OS DE EDAD POR SEXO, SEG?N DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO IND?GENA ORIGINARIO CAMPESINO (TIOC), ?REA Y GRUPO DE EDAD, CENSOS 2001, 2012 Y 2282;259;Municipio/TIOC;Chuquisaca;Tomina;Sopachuy;40 a 59 ;995;478;517;1.2;1.7;0.8;1,172;576;596;3.3;3.7;2.8;1,399;707;692;4.5;4.9;4.0
BOLIVIA: A¥OS PROMEDIO DE ESTUDIO DE LA POBLACI?N DE 19 O M?S A¥OS DE EDAD POR SEXO, SEG?N DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO IND?GENA ORIGINARIO CAMPESINO (TIOC), ?REA Y GRUPO DE EDAD, CENSOS 2001, 2012 Y 2283;260;Municipio/TIOC;Chuquisaca;Tomina;Sopachuy;60 o m s ;631;290;341;0.6;0.9;0.4;898;402;496;1.9;2.1;1.7;1,083;493;590;1.9;2.6;1.3
BOLIVIA: A¥OS PROMEDIO DE ESTUDIO DE LA POBLACI?N DE 19 O M?S A¥OS DE EDAD POR SEXO, SEG?N DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO IND?GENA ORIGINARIO CAMPESINO (TIOC), ?REA Y GRUPO DE EDAD, CENSOS 2001, 2012 Y 2284;261;Municipio/TIOC;Chuquisaca;Tomina;Sopachuy;Urbana;;;;;;;1,210;551;659;7.7;8.5;6.9;;;;;;
BOLIVIA: A¥OS PROMEDIO DE ESTUDIO DE LA POBLACI?N DE 19 O M?S A¥OS DE EDAD POR SEXO, SEG?N DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO IND?GENA ORIGINARIO CAMPESINO (TIOC), ?REA Y GRUPO DE EDAD, CENSOS 2001, 2012 Y 2285;262;Municipio/TIOC;Chuquisaca;Tomina;Sopachuy;19 a 24 ;;;;;;;221;120;101;10.6;10.5;10.8;;;;;;
BOLIVIA: A¥OS PROMEDIO DE ESTUDIO DE LA POBLACI?N DE 19 O M?S A¥OS DE EDAD POR SEXO, SEG?N DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO IND?GENA ORIGINARIO CAMPESINO (TIOC), ?REA Y GRUPO DE EDAD, CENSOS 2001, 2012 Y 2286;263;Municipio/TIOC;Chuquisaca;Tomina;Sopachuy;25 a 39 ;;;;;;;432;200;232;9.6;10.3;9.0;;;;;;
BOLIVIA: A¥OS PROMEDIO DE ESTUDIO DE LA POBLACI?N DE 19 O M?S A¥OS DE EDAD POR SEXO, SEG?N DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO IND?GENA ORIGINARIO CAMPESINO (TIOC), ?REA Y GRUPO DE EDAD, CENSOS 2001, 2012 Y 2287;264;Municipio/TIOC;Chuquisaca;Tomina;Sopachuy;40 a 59 ;;;;;;;328;141;187;5.7;6.7;4.9;;;;;;
BOLIVIA: A¥OS PROMEDIO DE ESTUDIO DE LA POBLACI?N DE 19 O M?S A¥OS DE EDAD POR SEXO, SEG?N DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO IND?GENA ORIGINARIO CAMPESINO (TIOC), ?REA Y GRUPO DE EDAD, CENSOS 2001, 2012 Y 2288;265;Municipio/TIOC;Chuquisaca;Tomina;Sopachuy;60 o m s ;;;;;;;229;90;139;3.9;4.9;3.2;;;;;;
BOLIVIA: A¥OS PROMEDIO DE ESTUDIO DE LA POBLACI?N DE 19 O M?S A¥OS DE EDAD POR SEXO, SEG?N DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO IND?GENA ORIGINARIO CAMPESINO (TIOC), ?REA Y GRUPO DE EDAD, CENSOS 2001, 2012 Y 2289;266;Municipio/TIOC;Chuquisaca;Tomina;Sopachuy;Rural;3,333;1,611;1,722;2.1;2.5;1.7;2,810;1,456;1,354;3.2;3.6;2.7;4,496;2,244;2,252;5.9;6.3;5.4
BOLIVIA: A¥OS PROMEDIO DE ESTUDIO DE LA POBLACI?N DE 19 O M?S A¥OS DE EDAD POR SEXO, SEG?N DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO IND?GENA ORIGINARIO CAMPESINO (TIOC), ?REA Y GRUPO DE EDAD, CENSOS 2001, 2012 Y 2290;267;Municipio/TIOC;Chuquisaca;Tomina;Sopachuy;19 a 24 ;568;284;284;3.2;3.6;2.8;382;219;163;6.4;6.6;6.1;721;373;348;9.3;9.2;9.4
BOLIVIA: A¥OS PROMEDIO DE ESTUDIO DE LA POBLACI?N DE 19 O M?S A¥OS DE EDAD POR SEXO, SEG?N DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO IND?GENA ORIGINARIO CAMPESINO (TIOC), ?REA Y GRUPO DE EDAD, CENSOS 2001, 2012 Y 2291;268;Municipio/TIOC;Chuquisaca;Tomina;Sopachuy;25 a 39 ;1,139;559;580;3.1;3.4;2.7;915;490;425;4.0;4.6;3.4;1,293;671;622;8.9;9.0;8.8
BOLIVIA: A¥OS PROMEDIO DE ESTUDIO DE LA POBLACI?N DE 19 O M?S A¥OS DE EDAD POR SEXO, SEG?N DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO IND?GENA ORIGINARIO CAMPESINO (TIOC), ?REA Y GRUPO DE EDAD, CENSOS 2001, 2012 Y 2292;269;Municipio/TIOC;Chuquisaca;Tomina;Sopachuy;40 a 59 ;995;478;517;1.2;1.7;0.8;844;435;409;2.3;2.7;1.9;1,399;707;692;4.5;4.9;4.0
BOLIVIA: A¥OS PROMEDIO DE ESTUDIO DE LA POBLACI?N DE 19 O M?S A¥OS DE EDAD POR SEXO, SEG?N DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO IND?GENA ORIGINARIO CAMPESINO (TIOC), ?REA Y GRUPO DE EDAD, CENSOS 2001, 2012 Y 2293;270;Municipio/TIOC;Chuquisaca;Tomina;Sopachuy;60 o m s ;631;290;341;0.6;0.9;0.4;669;312;357;1.2;1.3;1.1;1,083;493;590;1.9;2.6;1.3
BOLIVIA: A¥OS PROMEDIO DE ESTUDIO DE LA POBLACI?N DE 19 O M?S A¥OS DE EDAD POR SEXO, SEG?N DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO IND?GENA ORIGINARIO CAMPESINO (TIOC), ?REA Y GRUPO DE EDAD, CENSOS 2001, 2012 Y 2294;271;Municipio/TIOC;Chuquisaca;Tomina;Alcal ;Alcal ;1,798;885;913;3.9;4.5;3.3;2,981;1,506;1,475;7.1;7.5;6.8;2,590;1,298;1,292;8.9;9.1;8.7
BOLIVIA: A¥OS PROMEDIO DE ESTUDIO DE LA POBLACI?N DE 19 O M?S A¥OS DE EDAD POR SEXO, SEG?N DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO IND?GENA ORIGINARIO CAMPESINO (TIOC), ?REA Y GRUPO DE EDAD, CENSOS 2001, 2012 Y 2295;272;Municipio/TIOC;Chuquisaca;Tomina;Alcal ;19 a 24 ;314;153;161;6.5;7.1;6.0;550;312;238;9.9;9.8;10.0;354;182;172;11.8;11.3;12.3
BOLIVIA: A¥OS PROMEDIO DE ESTUDIO DE LA POBLACI?N DE 19 O M?S A¥OS DE EDAD POR SEXO, SEG?N DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO IND?GENA ORIGINARIO CAMPESINO (TIOC), ?REA Y GRUPO DE EDAD, CENSOS 2001, 2012 Y 2296;273;Municipio/TIOC;Chuquisaca;Tomina;Alcal ;25 a 39 ;613;297;316;4.8;5.4;4.2;1,044;521;523;8.6;8.7;8.5;825;420;405;12.0;11.8;12.1
BOLIVIA: A¥OS PROMEDIO DE ESTUDIO DE LA POBLACI?N DE 19 O M?S A¥OS DE EDAD POR SEXO, SEG?N DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO IND?GENA ORIGINARIO CAMPESINO (TIOC), ?REA Y GRUPO DE EDAD, CENSOS 2001, 2012 Y 2297;274;Municipio/TIOC;Chuquisaca;Tomina;Alcal ;40 a 59 ;565;287;278;2.8;3.5;1.9;888;425;463;5.7;6.5;5.1;827;419;408;7.6;7.8;7.4
BOLIVIA: A¥OS PROMEDIO DE ESTUDIO DE LA POBLACI?N DE 19 O M?S A¥OS DE EDAD POR SEXO, SEG?N DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO IND?GENA ORIGINARIO CAMPESINO (TIOC), ?REA Y GRUPO DE EDAD, CENSOS 2001, 2012 Y 2298;275;Municipio/TIOC;Chuquisaca;Tomina;Alcal ;60 o m s ;306;148;158;1.4;1.9;1.0;499;248;251;3.3;3.6;3.0;584;277;307;4.5;5.3;3.8
BOLIVIA: A¥OS PROMEDIO DE ESTUDIO DE LA POBLACI?N DE 19 O M?S A¥OS DE EDAD POR SEXO, SEG?N DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO IND?GENA ORIGINARIO CAMPESINO (TIOC), ?REA Y GRUPO DE EDAD, CENSOS 2001, 2012 Y 2299;276;Municipio/TIOC;Chuquisaca;Tomina;Alcal ;Urbana;;;;;;;;;;;;;;;;;;
BOLIVIA: A¥OS PROMEDIO DE ESTUDIO DE LA POBLACI?N DE 19 O M?S A¥OS DE EDAD POR SEXO, SEG?N DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO IND?GENA ORIGINARIO CAMPESINO (TIOC), ?REA Y GRUPO DE EDAD, CENSOS 2001, 2012 Y 2300;277;Municipio/TIOC;Chuquisaca;Tomina;Alcal ;19 a 24 ;;;;;;;;;;;;;;;;;;
BOLIVIA: A¥OS PROMEDIO DE ESTUDIO DE LA POBLACI?N DE 19 O M?S A¥OS DE EDAD POR SEXO, SEG?N DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO IND?GENA ORIGINARIO CAMPESINO (TIOC), ?REA Y GRUPO DE EDAD, CENSOS 2001, 2012 Y 2301;278;Municipio/TIOC;Chuquisaca;Tomina;Alcal ;25 a 39 ;;;;;;;;;;;;;;;;;;
BOLIVIA: A¥OS PROMEDIO DE ESTUDIO DE LA POBLACI?N DE 19 O M?S A¥OS DE EDAD POR SEXO, SEG?N DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO IND?GENA ORIGINARIO CAMPESINO (TIOC), ?REA Y GRUPO DE EDAD, CENSOS 2001, 2012 Y 2302;279;Municipio/TIOC;Chuquisaca;Tomina;Alcal ;40 a 59 ;;;;;;;;;;;;;;;;;;
BOLIVIA: A¥OS PROMEDIO DE ESTUDIO DE LA POBLACI?N DE 19 O M?S A¥OS DE EDAD POR SEXO, SEG?N DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO IND?GENA ORIGINARIO CAMPESINO (TIOC), ?REA Y GRUPO DE EDAD, CENSOS 2001, 2012 Y 2303;280;Municipio/TIOC;Chuquisaca;Tomina;Alcal ;60 o m s ;;;;;;;;;;;;;;;;;;
BOLIVIA: A¥OS PROMEDIO DE ESTUDIO DE LA POBLACI?N DE 19 O M?S A¥OS DE EDAD POR SEXO, SEG?N DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO IND?GENA ORIGINARIO CAMPESINO (TIOC), ?REA Y GRUPO DE EDAD, CENSOS 2001, 2012 Y 2304;281;Municipio/TIOC;Chuquisaca;Tomina;Alcal ;Rural;1,798;885;913;3.9;4.5;3.3;2,981;1,506;1,475;7.1;7.5;6.8;2,590;1,298;1,292;8.9;9.1;8.7
BOLIVIA: A¥OS PROMEDIO DE ESTUDIO DE LA POBLACI?N DE 19 O M?S A¥OS DE EDAD POR SEXO, SEG?N DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO IND?GENA ORIGINARIO CAMPESINO (TIOC), ?REA Y GRUPO DE EDAD, CENSOS 2001, 2012 Y 2305;282;Municipio/TIOC;Chuquisaca;Tomina;Alcal ;19 a 24 ;314;153;161;6.5;7.1;6.0;550;312;238;9.9;9.8;10.0;354;182;172;11.8;11.3;12.3
BOLIVIA: A¥OS PROMEDIO DE ESTUDIO DE LA POBLACI?N DE 19 O M?S A¥OS DE EDAD POR SEXO, SEG?N DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO IND?GENA ORIGINARIO CAMPESINO (TIOC), ?REA Y GRUPO DE EDAD, CENSOS 2001, 2012 Y 2306;283;Municipio/TIOC;Chuquisaca;Tomina;Alcal ;25 a 39 ;613;297;316;4.8;5.4;4.2;1,044;521;523;8.6;8.7;8.5;825;420;405;12.0;11.8;12.1
