cuadro;no;nivel;departamento;provincia;municipio_tioc;area;numero_de_personas_2001_total;numero_de_personas_2001_tiene;numero_de_personas_2001_no_tiene;numero_de_personas_2012_total;numero_de_personas_2012_tiene;numero_de_personas_2012_no_tiene;numero_de_personas_2024_total;numero_de_personas_2024_tiene;numero_de_personas_2024_no_tiene
BOLIVIA: POBLACIÓN CON ACCESO A FUENTE MEJORADA DE AGUA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 2260;237;Municipio/TIOC;La Paz;Larecaja;Quiabaya;Rural;2,560;1,706;854;2,624;1,285;1,339;4,137;3,175;962
BOLIVIA: POBLACIÓN CON ACCESO A FUENTE MEJORADA DE AGUA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 2261;238;Municipio/TIOC;La Paz;Larecaja;Combaya;Combaya;2,676;1,924;752;3,679;3,421;258;3,517;3,209;308
BOLIVIA: POBLACIÓN CON ACCESO A FUENTE MEJORADA DE AGUA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 2262;239;Municipio/TIOC;La Paz;Larecaja;Combaya;Urbana;;;;;;;;;
BOLIVIA: POBLACIÓN CON ACCESO A FUENTE MEJORADA DE AGUA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 2263;240;Municipio/TIOC;La Paz;Larecaja;Combaya;Rural;2,676;1,924;752;3,679;3,421;258;3,517;3,209;308
BOLIVIA: POBLACIÓN CON ACCESO A FUENTE MEJORADA DE AGUA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 2264;241;Municipio/TIOC;La Paz;Larecaja;Tipuani;Tipuani;9,087;5,560;3,527;9,784;6,774;3,010;7,572;5,199;2,373
BOLIVIA: POBLACIÓN CON ACCESO A FUENTE MEJORADA DE AGUA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 2265;242;Municipio/TIOC;La Paz;Larecaja;Tipuani;Urbana;2,418;1,957;461;2,378;2,224;154;2,254;983;1,271
BOLIVIA: POBLACIÓN CON ACCESO A FUENTE MEJORADA DE AGUA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 2266;243;Municipio/TIOC;La Paz;Larecaja;Tipuani;Rural;6,669;3,603;3,066;7,406;4,550;2,856;5,318;4,216;1,102
BOLIVIA: POBLACIÓN CON ACCESO A FUENTE MEJORADA DE AGUA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 2267;244;Municipio/TIOC;La Paz;Larecaja;Mapiri;Mapiri;9,562;8,140;1,422;13,144;11,859;1,285;20,099;18,270;1,829
BOLIVIA: POBLACIÓN CON ACCESO A FUENTE MEJORADA DE AGUA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 2268;245;Municipio/TIOC;La Paz;Larecaja;Mapiri;Urbana;2,532;2,336;196;5,736;5,489;247;10,107;9,554;553
BOLIVIA: POBLACIÓN CON ACCESO A FUENTE MEJORADA DE AGUA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 2269;246;Municipio/TIOC;La Paz;Larecaja;Mapiri;Rural;7,030;5,804;1,226;7,408;6,370;1,038;9,992;8,716;1,276
BOLIVIA: POBLACIÓN CON ACCESO A FUENTE MEJORADA DE AGUA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 2270;247;Municipio/TIOC;La Paz;Larecaja;Teoponte;Teoponte;7,053;3,274;3,779;9,050;4,776;4,274;12,947;9,546;3,401
BOLIVIA: POBLACIÓN CON ACCESO A FUENTE MEJORADA DE AGUA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 2271;248;Municipio/TIOC;La Paz;Larecaja;Teoponte;Urbana;;;;;;;2,910;2,660;250
BOLIVIA: POBLACIÓN CON ACCESO A FUENTE MEJORADA DE AGUA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 2272;249;Municipio/TIOC;La Paz;Larecaja;Teoponte;Rural;7,053;3,274;3,779;9,050;4,776;4,274;10,037;6,886;3,151
BOLIVIA: POBLACIÓN CON ACCESO A FUENTE MEJORADA DE AGUA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 2273;250;Provincia;La Paz;Franz Tamayo;;Franz Tamayo;17,874;4,577;13,297;24,497;15,183;9,314;26,961;22,068;4,893
BOLIVIA: POBLACIÓN CON ACCESO A FUENTE MEJORADA DE AGUA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 2274;251;Provincia;La Paz;Franz Tamayo;;Urbana;1,999;1,897;102;4,853;4,670;183;5,227;5,107;120
BOLIVIA: POBLACIÓN CON ACCESO A FUENTE MEJORADA DE AGUA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 2275;252;Provincia;La Paz;Franz Tamayo;;Rural;15,875;2,680;13,195;19,644;10,513;9,131;21,734;16,961;4,773
BOLIVIA: POBLACIÓN CON ACCESO A FUENTE MEJORADA DE AGUA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 2276;253;Municipio/TIOC;La Paz;Franz Tamayo;Apolo;Apolo;12,829;3,026;9,803;18,505;13,002;5,503;18,472;15,699;2,773
BOLIVIA: POBLACIÓN CON ACCESO A FUENTE MEJORADA DE AGUA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 2277;254;Municipio/TIOC;La Paz;Franz Tamayo;Apolo;Urbana;1,999;1,897;102;4,853;4,670;183;5,227;5,107;120
BOLIVIA: POBLACIÓN CON ACCESO A FUENTE MEJORADA DE AGUA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 2278;255;Municipio/TIOC;La Paz;Franz Tamayo;Apolo;Rural;10,830;1,129;9,701;13,652;8,332;5,320;13,245;10,592;2,653
BOLIVIA: POBLACIÓN CON ACCESO A FUENTE MEJORADA DE AGUA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 2279;256;Municipio/TIOC;La Paz;Franz Tamayo;Pelechuco;Pelechuco;5,045;1,551;3,494;5,992;2,181;3,811;8,489;6,369;2,120
BOLIVIA: POBLACIÓN CON ACCESO A FUENTE MEJORADA DE AGUA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 2280;257;Municipio/TIOC;La Paz;Franz Tamayo;Pelechuco;Urbana;;;;;;;;;
BOLIVIA: POBLACIÓN CON ACCESO A FUENTE MEJORADA DE AGUA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 2281;258;Municipio/TIOC;La Paz;Franz Tamayo;Pelechuco;Rural;5,045;1,551;3,494;5,992;2,181;3,811;8,489;6,369;2,120
BOLIVIA: POBLACIÓN CON ACCESO A FUENTE MEJORADA DE AGUA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 2282;259;Provincia;La Paz;Ingavi;;Ingavi;93,419;44,933;48,486;132,224;92,955;39,269;172,807;152,383;20,424
BOLIVIA: POBLACIÓN CON ACCESO A FUENTE MEJORADA DE AGUA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 2283;260;Provincia;La Paz;Ingavi;;Urbana;29,770;22,931;6,839;67,232;54,276;12,956;94,242;89,193;5,049
BOLIVIA: POBLACIÓN CON ACCESO A FUENTE MEJORADA DE AGUA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 2284;261;Provincia;La Paz;Ingavi;;Rural;63,649;22,002;41,647;64,992;38,679;26,313;78,565;63,190;15,375
BOLIVIA: POBLACIÓN CON ACCESO A FUENTE MEJORADA DE AGUA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 2285;262;Municipio/TIOC;La Paz;Ingavi;Viacha;Viacha;44,825;24,203;20,622;78,758;58,398;20,360;111,001;101,896;9,105
BOLIVIA: POBLACIÓN CON ACCESO A FUENTE MEJORADA DE AGUA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 2286;263;Municipio/TIOC;La Paz;Ingavi;Viacha;Urbana;27,627;20,827;6,800;61,409;49,131;12,278;89,435;84,570;4,865
BOLIVIA: POBLACIÓN CON ACCESO A FUENTE MEJORADA DE AGUA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 2287;264;Municipio/TIOC;La Paz;Ingavi;Viacha;Rural;17,198;3,376;13,822;17,349;9,267;8,082;21,566;17,326;4,240
BOLIVIA: POBLACIÓN CON ACCESO A FUENTE MEJORADA DE AGUA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 2288;265;Municipio/TIOC;La Paz;Ingavi;Puerto Mayor de Guaqui;Puerto Mayor de Guaqui;7,172;4,920;2,252;7,004;5,541;1,463;8,160;7,541;619
BOLIVIA: POBLACIÓN CON ACCESO A FUENTE MEJORADA DE AGUA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 2289;266;Municipio/TIOC;La Paz;Ingavi;Puerto Mayor de Guaqui;Urbana;;;;;;;;;
BOLIVIA: POBLACIÓN CON ACCESO A FUENTE MEJORADA DE AGUA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 2290;267;Municipio/TIOC;La Paz;Ingavi;Puerto Mayor de Guaqui;Rural;7,172;4,920;2,252;7,004;5,541;1,463;8,160;7,541;619
BOLIVIA: POBLACIÓN CON ACCESO A FUENTE MEJORADA DE AGUA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 2291;268;Municipio/TIOC;La Paz;Ingavi;Tiahuanacu;Tiahuanacu;11,179;3,647;7,532;12,091;7,533;4,558;13,621;10,330;3,291
BOLIVIA: POBLACIÓN CON ACCESO A FUENTE MEJORADA DE AGUA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 2292;269;Municipio/TIOC;La Paz;Ingavi;Tiahuanacu;Urbana;;;;1,974;1,344;630;;;
BOLIVIA: POBLACIÓN CON ACCESO A FUENTE MEJORADA DE AGUA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 2293;270;Municipio/TIOC;La Paz;Ingavi;Tiahuanacu;Rural;11,179;3,647;7,532;10,117;6,189;3,928;13,621;10,330;3,291
BOLIVIA: POBLACIÓN CON ACCESO A FUENTE MEJORADA DE AGUA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 2294;271;Municipio/TIOC;La Paz;Ingavi;Desaguadero;Desaguadero;4,874;3,906;968;6,753;6,378;375;7,763;7,433;330
BOLIVIA: POBLACIÓN CON ACCESO A FUENTE MEJORADA DE AGUA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 2295;272;Municipio/TIOC;La Paz;Ingavi;Desaguadero;Urbana;2,143;2,104;39;3,849;3,801;48;4,807;4,623;184
BOLIVIA: POBLACIÓN CON ACCESO A FUENTE MEJORADA DE AGUA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 2296;273;Municipio/TIOC;La Paz;Ingavi;Desaguadero;Rural;2,731;1,802;929;2,904;2,577;327;2,956;2,810;146
BOLIVIA: POBLACIÓN CON ACCESO A FUENTE MEJORADA DE AGUA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 2297;274;Municipio/TIOC;La Paz;Ingavi;La (Marka) San Andrés de Machaca;La (Marka) San Andrés de Machaca;6,273;1,587;4,686;6,081;2,402;3,679;7,874;5,096;2,778
BOLIVIA: POBLACIÓN CON ACCESO A FUENTE MEJORADA DE AGUA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 2298;275;Municipio/TIOC;La Paz;Ingavi;La (Marka) San Andrés de Machaca;Urbana;;;;;;;;;
BOLIVIA: POBLACIÓN CON ACCESO A FUENTE MEJORADA DE AGUA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 2299;276;Municipio/TIOC;La Paz;Ingavi;La (Marka) San Andrés de Machaca;Rural;6,273;1,587;4,686;6,081;2,402;3,679;7,874;5,096;2,778
BOLIVIA: POBLACIÓN CON ACCESO A FUENTE MEJORADA DE AGUA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 2300;277;Municipio/TIOC;La Paz;Ingavi;Jesús de Machaka;Jesús de Machaka;13,195;4,640;8,555;14,970;8,087;6,883;16,938;13,529;3,409
BOLIVIA: POBLACIÓN CON ACCESO A FUENTE MEJORADA DE AGUA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 2301;278;Municipio/TIOC;La Paz;Ingavi;Jesús de Machaka;Urbana;;;;;;;;;
BOLIVIA: POBLACIÓN CON ACCESO A FUENTE MEJORADA DE AGUA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 2302;279;Municipio/TIOC;La Paz;Ingavi;Jesús de Machaka;Rural;13,195;4,640;8,555;14,970;8,087;6,883;16,938;13,529;3,409
BOLIVIA: POBLACIÓN CON ACCESO A FUENTE MEJORADA DE AGUA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 2303;280;Municipio/TIOC;La Paz;Ingavi;Taraco;Taraco;5,901;2,030;3,871;6,567;4,616;1,951;7,450;6,558;892
BOLIVIA: POBLACIÓN CON ACCESO A FUENTE MEJORADA DE AGUA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 2304;281;Municipio/TIOC;La Paz;Ingavi;Taraco;Urbana;;;;;;;;;
BOLIVIA: POBLACIÓN CON ACCESO A FUENTE MEJORADA DE AGUA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 2305;282;Municipio/TIOC;La Paz;Ingavi;Taraco;Rural;5,901;2,030;3,871;6,567;4,616;1,951;7,450;6,558;892
BOLIVIA: POBLACIÓN CON ACCESO A FUENTE MEJORADA DE AGUA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 2306;283;Provincia;La Paz;Loayza;;Loayza;43,480;23,930;19,550;46,910;31,566;15,344;58,144;47,714;10,430
BOLIVIA: POBLACIÓN CON ACCESO A FUENTE MEJORADA DE AGUA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 2307;284;Provincia;La Paz;Loayza;;Urbana;;;;;;;2,162;1,926;236
BOLIVIA: POBLACIÓN CON ACCESO A FUENTE MEJORADA DE AGUA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 2308;285;Provincia;La Paz;Loayza;;Rural;43,480;23,930;19,550;46,910;31,566;15,344;55,982;45,788;10,194
BOLIVIA: POBLACIÓN CON ACCESO A FUENTE MEJORADA DE AGUA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 2309;286;Municipio/TIOC;La Paz;Loayza;Luribay;Luribay;8,928;5,136;3,792;11,050;8,009;3,041;10,652;9,624;1,028
BOLIVIA: POBLACIÓN CON ACCESO A FUENTE MEJORADA DE AGUA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 2310;287;Municipio/TIOC;La Paz;Loayza;Luribay;Urbana;;;;;;;;;
BOLIVIA: POBLACIÓN CON ACCESO A FUENTE MEJORADA DE AGUA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 2311;288;Municipio/TIOC;La Paz;Loayza;Luribay;Rural;8,928;5,136;3,792;11,050;8,009;3,041;10,652;9,624;1,028
BOLIVIA: POBLACIÓN CON ACCESO A FUENTE MEJORADA DE AGUA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 2312;289;Municipio/TIOC;La Paz;Loayza;Sapahaqui;Sapahaqui;11,708;5,982;5,726;12,395;5,977;6,418;16,475;14,126;2,349
BOLIVIA: POBLACIÓN CON ACCESO A FUENTE MEJORADA DE AGUA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 2313;290;Municipio/TIOC;La Paz;Loayza;Sapahaqui;Urbana;;;;;;;;;
BOLIVIA: POBLACIÓN CON ACCESO A FUENTE MEJORADA DE AGUA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 2314;291;Municipio/TIOC;La Paz;Loayza;Sapahaqui;Rural;11,708;5,982;5,726;12,395;5,977;6,418;16,475;14,126;2,349
BOLIVIA: POBLACIÓN CON ACCESO A FUENTE MEJORADA DE AGUA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 2315;292;Municipio/TIOC;La Paz;Loayza;Yaco;Yaco;7,844;4,164;3,680;7,218;5,004;2,214;12,218;9,109;3,109
BOLIVIA: POBLACIÓN CON ACCESO A FUENTE MEJORADA DE AGUA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 2316;293;Municipio/TIOC;La Paz;Loayza;Yaco;Urbana;;;;;;;2,162;1,926;236
BOLIVIA: POBLACIÓN CON ACCESO A FUENTE MEJORADA DE AGUA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 2317;294;Municipio/TIOC;La Paz;Loayza;Yaco;Rural;7,844;4,164;3,680;7,218;5,004;2,214;10,056;7,183;2,873
BOLIVIA: POBLACIÓN CON ACCESO A FUENTE MEJORADA DE AGUA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 2318;295;Municipio/TIOC;La Paz;Loayza;Malla;Malla;3,726;2,815;911;5,006;3,786;1,220;5,234;4,385;849
BOLIVIA: POBLACIÓN CON ACCESO A FUENTE MEJORADA DE AGUA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 2319;296;Municipio/TIOC;La Paz;Loayza;Malla;Urbana;;;;;;;;;
BOLIVIA: POBLACIÓN CON ACCESO A FUENTE MEJORADA DE AGUA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 2320;297;Municipio/TIOC;La Paz;Loayza;Malla;Rural;3,726;2,815;911;5,006;3,786;1,220;5,234;4,385;849
BOLIVIA: POBLACIÓN CON ACCESO A FUENTE MEJORADA DE AGUA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 2321;298;Municipio/TIOC;La Paz;Loayza;Cairoma;Cairoma;11,274;5,833;5,441;11,241;8,790;2,451;13,565;10,470;3,095
BOLIVIA: POBLACIÓN CON ACCESO A FUENTE MEJORADA DE AGUA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 2322;299;Municipio/TIOC;La Paz;Loayza;Cairoma;Urbana;;;;;;;;;
BOLIVIA: POBLACIÓN CON ACCESO A FUENTE MEJORADA DE AGUA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 2323;300;Municipio/TIOC;La Paz;Loayza;Cairoma;Rural;11,274;5,833;5,441;11,241;8,790;2,451;13,565;10,470;3,095
BOLIVIA: POBLACIÓN CON ACCESO A FUENTE MEJORADA DE AGUA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 2324;301;Provincia;La Paz;Inquisivi;;Inquisivi;58,758;27,578;31,180;65,441;45,361;20,080;84,611;66,019;18,592
BOLIVIA: POBLACIÓN CON ACCESO A FUENTE MEJORADA DE AGUA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 2325;302;Provincia;La Paz;Inquisivi;;Urbana;6,351;6,067;284;11,183;11,014;169;18,302;16,885;1,417
BOLIVIA: POBLACIÓN CON ACCESO A FUENTE MEJORADA DE AGUA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 2326;303;Provincia;La Paz;Inquisivi;;Rural;52,407;21,511;30,896;54,258;34,347;19,911;66,309;49,134;17,175
BOLIVIA: POBLACIÓN CON ACCESO A FUENTE MEJORADA DE AGUA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 2327;304;Municipio/TIOC;La Paz;Inquisivi;Inquisivi;Inquisivi;16,052;6,339;9,713;14,629;7,012;7,617;18,648;12,272;6,376
