cuadro;no;nivel;departamento;provincia;municipio_tioc;area;2012_numero_total;2012_numero_con_emigrantes;2012_numero_sin_emigrantes;2012_porcentaje_con_emigrantes;2012_porcentaje_sin_emigrantes;2012_numero_total;2012_numero_con_emigrantes;2012_numero_sin_emigrantes;2012_porcentaje_con_emigrantes;2012_porcentaje_sin_emigrantes
BOLIVIA: VIVIENDAS PARTICULARES OCUPADAS CON PERSONAS PRESENTES Y DECLARACIÓN DE EMIGRANTES, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITOTIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2012 Y 2392;369;Municipio/TIOC;La Paz;Aroma;Calamarca;Rural;3827.00;518.00;3309.00;13.50;86.50;5467.00;549.00;4918.00;10.00;90.00
BOLIVIA: VIVIENDAS PARTICULARES OCUPADAS CON PERSONAS PRESENTES Y DECLARACIÓN DE EMIGRANTES, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITOTIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2012 Y 2393;370;Municipio/TIOC;La Paz;Aroma;Patacamaya;Patacamaya;7497.00;823.00;6674.00;11.00;89.00;9347.00;971.00;8376.00;10.40;89.60
BOLIVIA: VIVIENDAS PARTICULARES OCUPADAS CON PERSONAS PRESENTES Y DECLARACIÓN DE EMIGRANTES, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITOTIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2012 Y 2394;371;Municipio/TIOC;La Paz;Aroma;Patacamaya;Urbana;3794.00;467.00;3327.00;12.30;87.70;5100.00;558.00;4542.00;10.90;89.10
BOLIVIA: VIVIENDAS PARTICULARES OCUPADAS CON PERSONAS PRESENTES Y DECLARACIÓN DE EMIGRANTES, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITOTIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2012 Y 2395;372;Municipio/TIOC;La Paz;Aroma;Patacamaya;Rural;3703.00;356.00;3347.00;9.60;90.40;4247.00;413.00;3834.00;9.70;90.30
BOLIVIA: VIVIENDAS PARTICULARES OCUPADAS CON PERSONAS PRESENTES Y DECLARACIÓN DE EMIGRANTES, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITOTIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2012 Y 2396;373;Municipio/TIOC;La Paz;Aroma;Colquencha;Colquencha;3200.00;316.00;2884.00;9.90;90.10;4480.00;198.00;4282.00;4.40;95.60
BOLIVIA: VIVIENDAS PARTICULARES OCUPADAS CON PERSONAS PRESENTES Y DECLARACIÓN DE EMIGRANTES, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITOTIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2012 Y 2397;374;Municipio/TIOC;La Paz;Aroma;Colquencha;Urbana;892.00;157.00;735.00;17.60;82.40;2627.00;75.00;2552.00;2.90;97.10
BOLIVIA: VIVIENDAS PARTICULARES OCUPADAS CON PERSONAS PRESENTES Y DECLARACIÓN DE EMIGRANTES, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITOTIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2012 Y 2398;375;Municipio/TIOC;La Paz;Aroma;Colquencha;Rural;2308.00;159.00;2149.00;6.90;93.10;1853.00;123.00;1730.00;6.60;93.40
BOLIVIA: VIVIENDAS PARTICULARES OCUPADAS CON PERSONAS PRESENTES Y DECLARACIÓN DE EMIGRANTES, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITOTIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2012 Y 2399;376;Municipio/TIOC;La Paz;Aroma;Collana;Collana;1272.00;184.00;1088.00;14.50;85.50;1653.00;104.00;1549.00;6.30;93.70
BOLIVIA: VIVIENDAS PARTICULARES OCUPADAS CON PERSONAS PRESENTES Y DECLARACIÓN DE EMIGRANTES, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITOTIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2012 Y 2400;377;Municipio/TIOC;La Paz;Aroma;Collana;Urbana;723.00;118.00;605.00;16.30;83.70;1004.00;66.00;938.00;6.60;93.40
BOLIVIA: VIVIENDAS PARTICULARES OCUPADAS CON PERSONAS PRESENTES Y DECLARACIÓN DE EMIGRANTES, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITOTIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2012 Y 2401;378;Municipio/TIOC;La Paz;Aroma;Collana;Rural;549.00;66.00;483.00;12.00;88.00;649.00;38.00;611.00;5.90;94.10
BOLIVIA: VIVIENDAS PARTICULARES OCUPADAS CON PERSONAS PRESENTES Y DECLARACIÓN DE EMIGRANTES, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITOTIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2012 Y 2402;379;Provincia;La Paz;Nor Yungas;;Nor Yungas;12376.00;1200.00;11176.00;9.70;90.30;19289.00;1149.00;18140.00;6.00;94.00
BOLIVIA: VIVIENDAS PARTICULARES OCUPADAS CON PERSONAS PRESENTES Y DECLARACIÓN DE EMIGRANTES, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITOTIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2012 Y 2403;380;Provincia;La Paz;Nor Yungas;;Urbana;844.00;96.00;748.00;11.40;88.60;2274.00;205.00;2069.00;9.00;91.00
BOLIVIA: VIVIENDAS PARTICULARES OCUPADAS CON PERSONAS PRESENTES Y DECLARACIÓN DE EMIGRANTES, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITOTIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2012 Y 2404;381;Provincia;La Paz;Nor Yungas;;Rural;11532.00;1104.00;10428.00;9.60;90.40;17015.00;944.00;16071.00;5.50;94.50
BOLIVIA: VIVIENDAS PARTICULARES OCUPADAS CON PERSONAS PRESENTES Y DECLARACIÓN DE EMIGRANTES, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITOTIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2012 Y 2405;382;Municipio/TIOC;La Paz;Nor Yungas;Coroico;Coroico;6996.00;653.00;6343.00;9.30;90.70;10376.00;656.00;9720.00;6.30;93.70
BOLIVIA: VIVIENDAS PARTICULARES OCUPADAS CON PERSONAS PRESENTES Y DECLARACIÓN DE EMIGRANTES, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITOTIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2012 Y 2406;383;Municipio/TIOC;La Paz;Nor Yungas;Coroico;Urbana;844.00;96.00;748.00;11.40;88.60;1091.00;115.00;976.00;10.50;89.50
BOLIVIA: VIVIENDAS PARTICULARES OCUPADAS CON PERSONAS PRESENTES Y DECLARACIÓN DE EMIGRANTES, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITOTIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2012 Y 2407;384;Municipio/TIOC;La Paz;Nor Yungas;Coroico;Rural;6152.00;557.00;5595.00;9.10;90.90;9285.00;541.00;8744.00;5.80;94.20
BOLIVIA: VIVIENDAS PARTICULARES OCUPADAS CON PERSONAS PRESENTES Y DECLARACIÓN DE EMIGRANTES, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITOTIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2012 Y 2408;385;Municipio/TIOC;La Paz;Nor Yungas;Coripata;Coripata;5380.00;547.00;4833.00;10.20;89.80;8913.00;493.00;8420.00;5.50;94.50
BOLIVIA: VIVIENDAS PARTICULARES OCUPADAS CON PERSONAS PRESENTES Y DECLARACIÓN DE EMIGRANTES, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITOTIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2012 Y 2409;386;Municipio/TIOC;La Paz;Nor Yungas;Coripata;Urbana;;;;;;1183.00;90.00;1093.00;7.60;92.40
BOLIVIA: VIVIENDAS PARTICULARES OCUPADAS CON PERSONAS PRESENTES Y DECLARACIÓN DE EMIGRANTES, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITOTIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2012 Y 2410;387;Municipio/TIOC;La Paz;Nor Yungas;Coripata;Rural;5380.00;547.00;4833.00;10.20;89.80;7730.00;403.00;7327.00;5.20;94.80
BOLIVIA: VIVIENDAS PARTICULARES OCUPADAS CON PERSONAS PRESENTES Y DECLARACIÓN DE EMIGRANTES, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITOTIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2012 Y 2411;388;Provincia;La Paz;Abel Iturralde;;Abel Iturralde;4275.00;348.00;3927.00;8.10;91.90;6155.00;457.00;5698.00;7.40;92.60
BOLIVIA: VIVIENDAS PARTICULARES OCUPADAS CON PERSONAS PRESENTES Y DECLARACIÓN DE EMIGRANTES, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITOTIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2012 Y 2412;389;Provincia;La Paz;Abel Iturralde;;Urbana;1827.00;230.00;1597.00;12.60;87.40;2499.00;246.00;2253.00;9.80;90.20
BOLIVIA: VIVIENDAS PARTICULARES OCUPADAS CON PERSONAS PRESENTES Y DECLARACIÓN DE EMIGRANTES, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITOTIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2012 Y 2413;390;Provincia;La Paz;Abel Iturralde;;Rural;2448.00;118.00;2330.00;4.80;95.20;3656.00;211.00;3445.00;5.80;94.20
BOLIVIA: VIVIENDAS PARTICULARES OCUPADAS CON PERSONAS PRESENTES Y DECLARACIÓN DE EMIGRANTES, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITOTIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2012 Y 2414;391;Municipio/TIOC;La Paz;Abel Iturralde;Ixiamas;Ixiamas;2270.00;120.00;2150.00;5.30;94.70;3306.00;193.00;3113.00;5.80;94.20
BOLIVIA: VIVIENDAS PARTICULARES OCUPADAS CON PERSONAS PRESENTES Y DECLARACIÓN DE EMIGRANTES, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITOTIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2012 Y 2415;392;Municipio/TIOC;La Paz;Abel Iturralde;Ixiamas;Urbana;985.00;82.00;903.00;8.30;91.70;1343.00;106.00;1237.00;7.90;92.10
BOLIVIA: VIVIENDAS PARTICULARES OCUPADAS CON PERSONAS PRESENTES Y DECLARACIÓN DE EMIGRANTES, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITOTIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2012 Y 2416;393;Municipio/TIOC;La Paz;Abel Iturralde;Ixiamas;Rural;1285.00;38.00;1247.00;3.00;97.00;1963.00;87.00;1876.00;4.40;95.60
BOLIVIA: VIVIENDAS PARTICULARES OCUPADAS CON PERSONAS PRESENTES Y DECLARACIÓN DE EMIGRANTES, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITOTIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2012 Y 2417;394;Municipio/TIOC;La Paz;Abel Iturralde;San Buenaventura;San Buenaventura;2005.00;228.00;1777.00;11.40;88.60;2849.00;264.00;2585.00;9.30;90.70
BOLIVIA: VIVIENDAS PARTICULARES OCUPADAS CON PERSONAS PRESENTES Y DECLARACIÓN DE EMIGRANTES, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITOTIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2012 Y 2418;395;Municipio/TIOC;La Paz;Abel Iturralde;San Buenaventura;Urbana;842.00;148.00;694.00;17.60;82.40;1156.00;140.00;1016.00;12.10;87.90
BOLIVIA: VIVIENDAS PARTICULARES OCUPADAS CON PERSONAS PRESENTES Y DECLARACIÓN DE EMIGRANTES, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITOTIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2012 Y 2419;396;Municipio/TIOC;La Paz;Abel Iturralde;San Buenaventura;Rural;1163.00;80.00;1083.00;6.90;93.10;1693.00;124.00;1569.00;7.30;92.70
BOLIVIA: VIVIENDAS PARTICULARES OCUPADAS CON PERSONAS PRESENTES Y DECLARACIÓN DE EMIGRANTES, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITOTIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2012 Y 2420;397;Provincia;La Paz;Bautista Saavedra;;Bautista Saavedra;4532.00;207.00;4325.00;4.60;95.40;6678.00;176.00;6502.00;2.60;97.40
BOLIVIA: VIVIENDAS PARTICULARES OCUPADAS CON PERSONAS PRESENTES Y DECLARACIÓN DE EMIGRANTES, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITOTIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2012 Y 2421;398;Provincia;La Paz;Bautista Saavedra;;Urbana;634.00;5.00;629.00;0.80;99.20;759.00;12.00;747.00;1.60;98.40
BOLIVIA: VIVIENDAS PARTICULARES OCUPADAS CON PERSONAS PRESENTES Y DECLARACIÓN DE EMIGRANTES, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITOTIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2012 Y 2422;399;Provincia;La Paz;Bautista Saavedra;;Rural;3898.00;202.00;3696.00;5.20;94.80;5919.00;164.00;5755.00;2.80;97.20
BOLIVIA: VIVIENDAS PARTICULARES OCUPADAS CON PERSONAS PRESENTES Y DECLARACIÓN DE EMIGRANTES, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITOTIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2012 Y 2423;400;Municipio/TIOC;La Paz;Bautista Saavedra;Charazani;Charazani;3550.00;185.00;3365.00;5.20;94.80;5022.00;147.00;4875.00;2.90;97.10
BOLIVIA: VIVIENDAS PARTICULARES OCUPADAS CON PERSONAS PRESENTES Y DECLARACIÓN DE EMIGRANTES, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITOTIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2012 Y 2424;401;Municipio/TIOC;La Paz;Bautista Saavedra;Charazani;Urbana;634.00;5.00;629.00;0.80;99.20;759.00;12.00;747.00;1.60;98.40
BOLIVIA: VIVIENDAS PARTICULARES OCUPADAS CON PERSONAS PRESENTES Y DECLARACIÓN DE EMIGRANTES, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITOTIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2012 Y 2425;402;Municipio/TIOC;La Paz;Bautista Saavedra;Charazani;Rural;2916.00;180.00;2736.00;6.20;93.80;4263.00;135.00;4128.00;3.20;96.80
BOLIVIA: VIVIENDAS PARTICULARES OCUPADAS CON PERSONAS PRESENTES Y DECLARACIÓN DE EMIGRANTES, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITOTIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2012 Y 2426;403;Municipio/TIOC;La Paz;Bautista Saavedra;Curva;Curva;982.00;22.00;960.00;2.20;97.80;1656.00;29.00;1627.00;1.80;98.20
BOLIVIA: VIVIENDAS PARTICULARES OCUPADAS CON PERSONAS PRESENTES Y DECLARACIÓN DE EMIGRANTES, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITOTIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2012 Y 2427;404;Municipio/TIOC;La Paz;Bautista Saavedra;Curva;Urbana;;;;;;;;;;
BOLIVIA: VIVIENDAS PARTICULARES OCUPADAS CON PERSONAS PRESENTES Y DECLARACIÓN DE EMIGRANTES, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITOTIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2012 Y 2428;405;Municipio/TIOC;La Paz;Bautista Saavedra;Curva;Rural;982.00;22.00;960.00;2.20;97.80;1656.00;29.00;1627.00;1.80;98.20
BOLIVIA: VIVIENDAS PARTICULARES OCUPADAS CON PERSONAS PRESENTES Y DECLARACIÓN DE EMIGRANTES, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITOTIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2012 Y 2429;406;Provincia;La Paz;Manco Kapac;;Manco Kapac;8906.00;1027.00;7879.00;11.50;88.50;11922.00;1067.00;10855.00;8.90;91.10
BOLIVIA: VIVIENDAS PARTICULARES OCUPADAS CON PERSONAS PRESENTES Y DECLARACIÓN DE EMIGRANTES, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITOTIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2012 Y 2430;407;Provincia;La Paz;Manco Kapac;;Urbana;2539.00;217.00;2322.00;8.50;91.50;2973.00;221.00;2752.00;7.40;92.60
BOLIVIA: VIVIENDAS PARTICULARES OCUPADAS CON PERSONAS PRESENTES Y DECLARACIÓN DE EMIGRANTES, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITOTIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2012 Y 2431;408;Provincia;La Paz;Manco Kapac;;Rural;6367.00;810.00;5557.00;12.70;87.30;8949.00;846.00;8103.00;9.50;90.50
BOLIVIA: VIVIENDAS PARTICULARES OCUPADAS CON PERSONAS PRESENTES Y DECLARACIÓN DE EMIGRANTES, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITOTIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2012 Y 2432;409;Municipio/TIOC;La Paz;Manco Kapac;Copacabana;Copacabana;5144.00;639.00;4505.00;12.40;87.60;6817.00;652.00;6165.00;9.60;90.40
BOLIVIA: VIVIENDAS PARTICULARES OCUPADAS CON PERSONAS PRESENTES Y DECLARACIÓN DE EMIGRANTES, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITOTIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2012 Y 2433;410;Municipio/TIOC;La Paz;Manco Kapac;Copacabana;Urbana;1923.00;201.00;1722.00;10.50;89.50;2502.00;192.00;2310.00;7.70;92.30
BOLIVIA: VIVIENDAS PARTICULARES OCUPADAS CON PERSONAS PRESENTES Y DECLARACIÓN DE EMIGRANTES, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITOTIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2012 Y 2434;411;Municipio/TIOC;La Paz;Manco Kapac;Copacabana;Rural;3221.00;438.00;2783.00;13.60;86.40;4315.00;460.00;3855.00;10.70;89.30
BOLIVIA: VIVIENDAS PARTICULARES OCUPADAS CON PERSONAS PRESENTES Y DECLARACIÓN DE EMIGRANTES, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITOTIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2012 Y 2435;412;Municipio/TIOC;La Paz;Manco Kapac;San Pedro de Tiquina;San Pedro de Tiquina;2467.00;348.00;2119.00;14.10;85.90;3631.00;355.00;3276.00;9.80;90.20
BOLIVIA: VIVIENDAS PARTICULARES OCUPADAS CON PERSONAS PRESENTES Y DECLARACIÓN DE EMIGRANTES, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITOTIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2012 Y 2436;413;Municipio/TIOC;La Paz;Manco Kapac;San Pedro de Tiquina;Urbana;;;;;;;;;;
BOLIVIA: VIVIENDAS PARTICULARES OCUPADAS CON PERSONAS PRESENTES Y DECLARACIÓN DE EMIGRANTES, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITOTIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2012 Y 2437;414;Municipio/TIOC;La Paz;Manco Kapac;San Pedro de Tiquina;Rural;2467.00;348.00;2119.00;14.10;85.90;3631.00;355.00;3276.00;9.80;90.20
BOLIVIA: VIVIENDAS PARTICULARES OCUPADAS CON PERSONAS PRESENTES Y DECLARACIÓN DE EMIGRANTES, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITOTIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2012 Y 2438;415;Municipio/TIOC;La Paz;Manco Kapac;Tito Yupanqui;Tito Yupanqui;1295.00;40.00;1255.00;3.10;96.90;1474.00;60.00;1414.00;4.10;95.90
BOLIVIA: VIVIENDAS PARTICULARES OCUPADAS CON PERSONAS PRESENTES Y DECLARACIÓN DE EMIGRANTES, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITOTIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2012 Y 2439;416;Municipio/TIOC;La Paz;Manco Kapac;Tito Yupanqui;Urbana;616.00;16.00;600.00;2.60;97.40;471.00;29.00;442.00;6.20;93.80
BOLIVIA: VIVIENDAS PARTICULARES OCUPADAS CON PERSONAS PRESENTES Y DECLARACIÓN DE EMIGRANTES, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITOTIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2012 Y 2440;417;Municipio/TIOC;La Paz;Manco Kapac;Tito Yupanqui;Rural;679.00;24.00;655.00;3.50;96.50;1003.00;31.00;972.00;3.10;96.90
BOLIVIA: VIVIENDAS PARTICULARES OCUPADAS CON PERSONAS PRESENTES Y DECLARACIÓN DE EMIGRANTES, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITOTIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2012 Y 2441;418;Provincia;La Paz;Gualberto Villarroel;;Gualberto Villarroel;6026.00;674.00;5352.00;11.20;88.80;7253.00;635.00;6618.00;8.80;91.20
BOLIVIA: VIVIENDAS PARTICULARES OCUPADAS CON PERSONAS PRESENTES Y DECLARACIÓN DE EMIGRANTES, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITOTIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2012 Y 2442;419;Provincia;La Paz;Gualberto Villarroel;;Urbana;;;;;;;;;;
BOLIVIA: VIVIENDAS PARTICULARES OCUPADAS CON PERSONAS PRESENTES Y DECLARACIÓN DE EMIGRANTES, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITOTIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2012 Y 2443;420;Provincia;La Paz;Gualberto Villarroel;;Rural;6026.00;674.00;5352.00;11.20;88.80;7253.00;635.00;6618.00;8.80;91.20
BOLIVIA: VIVIENDAS PARTICULARES OCUPADAS CON PERSONAS PRESENTES Y DECLARACIÓN DE EMIGRANTES, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITOTIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2012 Y 2444;421;Municipio/TIOC;La Paz;Gualberto Villarroel;San Pedro de Curahuara;San Pedro de Curahuara;2828.00;333.00;2495.00;11.80;88.20;3484.00;296.00;3188.00;8.50;91.50
BOLIVIA: VIVIENDAS PARTICULARES OCUPADAS CON PERSONAS PRESENTES Y DECLARACIÓN DE EMIGRANTES, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITOTIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2012 Y 2445;422;Municipio/TIOC;La Paz;Gualberto Villarroel;San Pedro de Curahuara;Urbana;;;;;;;;;;
BOLIVIA: VIVIENDAS PARTICULARES OCUPADAS CON PERSONAS PRESENTES Y DECLARACIÓN DE EMIGRANTES, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITOTIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2012 Y 2446;423;Municipio/TIOC;La Paz;Gualberto Villarroel;San Pedro de Curahuara;Rural;2828.00;333.00;2495.00;11.80;88.20;3484.00;296.00;3188.00;8.50;91.50
BOLIVIA: VIVIENDAS PARTICULARES OCUPADAS CON PERSONAS PRESENTES Y DECLARACIÓN DE EMIGRANTES, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITOTIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2012 Y 2447;424;Municipio/TIOC;La Paz;Gualberto Villarroel;Papel Pampa;Papel Pampa;2429.00;254.00;2175.00;10.50;89.50;2888.00;277.00;2611.00;9.60;90.40
BOLIVIA: VIVIENDAS PARTICULARES OCUPADAS CON PERSONAS PRESENTES Y DECLARACIÓN DE EMIGRANTES, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITOTIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2012 Y 2448;425;Municipio/TIOC;La Paz;Gualberto Villarroel;Papel Pampa;Urbana;;;;;;;;;;
BOLIVIA: VIVIENDAS PARTICULARES OCUPADAS CON PERSONAS PRESENTES Y DECLARACIÓN DE EMIGRANTES, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITOTIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2012 Y 2449;426;Municipio/TIOC;La Paz;Gualberto Villarroel;Papel Pampa;Rural;2429.00;254.00;2175.00;10.50;89.50;2888.00;277.00;2611.00;9.60;90.40
