cuadro;descripcion;nivel;departamento;provincia;municipio/tioc;area;total;afroboliviano;araona;aymara;ayoreo;baure;canichana;cavinenho;cayubaba;chacobo;charka_qhara_qhara;chichas;chiquitano;chuwi;ese_ejja;guarani;guarasu_we;gwarayu;itonama;jach'a_carangas;jalq'a;joaquiniano;kallawaya;killacas;leco;lipez;lupaca;machineri;maropa;mojenho;mojenho_ignaciano;mojenho_trinitario;more;moseten;movima;pacahuara;pakajaqi;paunaca;puquina;quechua;qullas;raqaypampa;siriono;sora;tacana;tapiete;toromona;tsimane_;uru-chipaya;weenhayek;yaminawa;yampara;yuqui;yurakare;quechua_-_aymara;mas_de_una_descripcion;otras_declaraciones;otros_pueblos_indigenas_extranjeros
BOLIVIA: POBLACIÓN POR NACIÓN PUEBLO INDÍGENA ORIGINARIO CAMPESINO Y AFROBOLIVIANO CON EL QUE SE AUTOIDENTIFICA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSO 2247;nacion_pueblo_indigena_originario_campesino_y_afroboliViano_agrupadas_de_acuerdo_a_lista_referencial_de_la_comision_tecnica_interinstitucional_de_autoidentificacion_e_idiomas_;Provincia; La Paz;Larecaja;;Urbana;9,577;149;0;4,201;1;0;0;5;0;0;1;1;10;0;7;23;0;1;0;0;0;0;4;0;2,384;0;0;0;3;3;2;6;0;21;5;0;1;0;0;1,231;0;0;0;0;59;0;0;48;1;0;0;0;0;5;12;25;1,368;0
BOLIVIA: POBLACIÓN POR NACIÓN PUEBLO INDÍGENA ORIGINARIO CAMPESINO Y AFROBOLIVIANO CON EL QUE SE AUTOIDENTIFICA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSO 2248;nacion_pueblo_indigena_originario_campesino_y_afroboliViano_agrupadas_de_acuerdo_a_lista_referencial_de_la_comision_tecnica_interinstitucional_de_autoidentificacion_e_idiomas_;Provincia; La Paz;Larecaja;;Rural;58,310;202;0;35,732;1;0;0;13;1;2;2;0;4;0;2;49;0;3;5;0;0;0;5;1;11,039;0;0;0;11;16;0;8;0;40;8;0;1;0;0;3,165;0;0;0;0;87;0;0;140;1;4;0;0;0;3;27;12;7,725;1
BOLIVIA: POBLACIÓN POR NACIÓN PUEBLO INDÍGENA ORIGINARIO CAMPESINO Y AFROBOLIVIANO CON EL QUE SE AUTOIDENTIFICA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSO 2249;nacion_pueblo_indigena_originario_campesino_y_afroboliViano_agrupadas_de_acuerdo_a_lista_referencial_de_la_comision_tecnica_interinstitucional_de_autoidentificacion_e_idiomas_;Municipio/TIOC; La Paz;Larecaja;Sorata;Sorata;23,100;46;0;19,451;0;0;0;0;0;0;1;0;0;0;0;4;0;0;0;0;0;0;1;0;26;0;0;0;0;0;0;0;0;2;0;0;0;0;0;212;0;0;0;0;2;0;0;0;0;0;0;0;0;0;4;6;3,345;0
BOLIVIA: POBLACIÓN POR NACIÓN PUEBLO INDÍGENA ORIGINARIO CAMPESINO Y AFROBOLIVIANO CON EL QUE SE AUTOIDENTIFICA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSO 2250;nacion_pueblo_indigena_originario_campesino_y_afroboliViano_agrupadas_de_acuerdo_a_lista_referencial_de_la_comision_tecnica_interinstitucional_de_autoidentificacion_e_idiomas_;Municipio/TIOC; La Paz;Larecaja;Sorata;Urbana;2,545;21;0;2,265;0;0;0;0;0;0;1;0;0;0;0;2;0;0;0;0;0;0;1;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;222;0
BOLIVIA: POBLACIÓN POR NACIÓN PUEBLO INDÍGENA ORIGINARIO CAMPESINO Y AFROBOLIVIANO CON EL QUE SE AUTOIDENTIFICA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSO 2251;nacion_pueblo_indigena_originario_campesino_y_afroboliViano_agrupadas_de_acuerdo_a_lista_referencial_de_la_comision_tecnica_interinstitucional_de_autoidentificacion_e_idiomas_;Municipio/TIOC; La Paz;Larecaja;Sorata;Rural;20,555;25;0;17,186;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;23;0;0;0;0;0;0;0;0;2;0;0;0;0;0;185;0;0;0;0;2;0;0;0;0;0;0;0;0;0;2;5;3,123;0
BOLIVIA: POBLACIÓN POR NACIÓN PUEBLO INDÍGENA ORIGINARIO CAMPESINO Y AFROBOLIVIANO CON EL QUE SE AUTOIDENTIFICA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSO 2252;nacion_pueblo_indigena_originario_campesino_y_afroboliViano_agrupadas_de_acuerdo_a_lista_referencial_de_la_comision_tecnica_interinstitucional_de_autoidentificacion_e_idiomas_;Municipio/TIOC; La Paz;Larecaja;Guanay;Guanay;11,084;69;0;2,539;0;0;0;0;0;0;1;0;8;0;0;18;0;0;4;0;0;0;2;0;6,863;0;0;0;6;9;0;7;0;13;3;0;1;0;0;540;0;0;0;0;27;0;0;22;0;4;0;0;0;1;5;6;935;1
BOLIVIA: POBLACIÓN POR NACIÓN PUEBLO INDÍGENA ORIGINARIO CAMPESINO Y AFROBOLIVIANO CON EL QUE SE AUTOIDENTIFICA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSO 2253;nacion_pueblo_indigena_originario_campesino_y_afroboliViano_agrupadas_de_acuerdo_a_lista_referencial_de_la_comision_tecnica_interinstitucional_de_autoidentificacion_e_idiomas_;Municipio/TIOC; La Paz;Larecaja;Guanay;Urbana;1,827;30;0;352;0;0;0;0;0;0;0;0;6;0;0;5;0;0;0;0;0;0;2;0;1,131;0;0;0;1;1;0;2;0;4;0;0;0;0;0;146;0;0;0;0;8;0;0;12;0;0;0;0;0;0;2;2;123;0
BOLIVIA: POBLACIÓN POR NACIÓN PUEBLO INDÍGENA ORIGINARIO CAMPESINO Y AFROBOLIVIANO CON EL QUE SE AUTOIDENTIFICA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSO 2254;nacion_pueblo_indigena_originario_campesino_y_afroboliViano_agrupadas_de_acuerdo_a_lista_referencial_de_la_comision_tecnica_interinstitucional_de_autoidentificacion_e_idiomas_;Municipio/TIOC; La Paz;Larecaja;Guanay;Rural;9,257;39;0;2,187;0;0;0;0;0;0;1;0;2;0;0;13;0;0;4;0;0;0;0;0;5,732;0;0;0;5;8;0;5;0;9;3;0;1;0;0;394;0;0;0;0;19;0;0;10;0;4;0;0;0;1;3;4;812;1
BOLIVIA: POBLACIÓN POR NACIÓN PUEBLO INDÍGENA ORIGINARIO CAMPESINO Y AFROBOLIVIANO CON EL QUE SE AUTOIDENTIFICA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSO 2255;nacion_pueblo_indigena_originario_campesino_y_afroboliViano_agrupadas_de_acuerdo_a_lista_referencial_de_la_comision_tecnica_interinstitucional_de_autoidentificacion_e_idiomas_;Municipio/TIOC; La Paz;Larecaja;Tacacoma;Tacacoma;7,194;9;0;6,072;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;3;0;0;0;0;0;375;0;0;0;0;1;0;0;1;0;0;0;0;0;1;5;0;719;0
BOLIVIA: POBLACIÓN POR NACIÓN PUEBLO INDÍGENA ORIGINARIO CAMPESINO Y AFROBOLIVIANO CON EL QUE SE AUTOIDENTIFICA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSO 2256;nacion_pueblo_indigena_originario_campesino_y_afroboliViano_agrupadas_de_acuerdo_a_lista_referencial_de_la_comision_tecnica_interinstitucional_de_autoidentificacion_e_idiomas_;Municipio/TIOC; La Paz;Larecaja;Tacacoma;Urbana;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BOLIVIA: POBLACIÓN POR NACIÓN PUEBLO INDÍGENA ORIGINARIO CAMPESINO Y AFROBOLIVIANO CON EL QUE SE AUTOIDENTIFICA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSO 2257;nacion_pueblo_indigena_originario_campesino_y_afroboliViano_agrupadas_de_acuerdo_a_lista_referencial_de_la_comision_tecnica_interinstitucional_de_autoidentificacion_e_idiomas_;Municipio/TIOC; La Paz;Larecaja;Tacacoma;Rural;7,194;9;0;6,072;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;3;0;0;0;0;0;375;0;0;0;0;1;0;0;1;0;0;0;0;0;1;5;0;719;0
BOLIVIA: POBLACIÓN POR NACIÓN PUEBLO INDÍGENA ORIGINARIO CAMPESINO Y AFROBOLIVIANO CON EL QUE SE AUTOIDENTIFICA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSO 2258;nacion_pueblo_indigena_originario_campesino_y_afroboliViano_agrupadas_de_acuerdo_a_lista_referencial_de_la_comision_tecnica_interinstitucional_de_autoidentificacion_e_idiomas_;Municipio/TIOC; La Paz;Larecaja;Quiabaya;Quiabaya;3,427;1;0;2,707;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;708;0
BOLIVIA: POBLACIÓN POR NACIÓN PUEBLO INDÍGENA ORIGINARIO CAMPESINO Y AFROBOLIVIANO CON EL QUE SE AUTOIDENTIFICA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSO 2259;nacion_pueblo_indigena_originario_campesino_y_afroboliViano_agrupadas_de_acuerdo_a_lista_referencial_de_la_comision_tecnica_interinstitucional_de_autoidentificacion_e_idiomas_;Municipio/TIOC; La Paz;Larecaja;Quiabaya;Urbana;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BOLIVIA: POBLACIÓN POR NACIÓN PUEBLO INDÍGENA ORIGINARIO CAMPESINO Y AFROBOLIVIANO CON EL QUE SE AUTOIDENTIFICA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSO 2260;nacion_pueblo_indigena_originario_campesino_y_afroboliViano_agrupadas_de_acuerdo_a_lista_referencial_de_la_comision_tecnica_interinstitucional_de_autoidentificacion_e_idiomas_;Municipio/TIOC; La Paz;Larecaja;Quiabaya;Rural;3,427;1;0;2,707;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;708;0
BOLIVIA: POBLACIÓN POR NACIÓN PUEBLO INDÍGENA ORIGINARIO CAMPESINO Y AFROBOLIVIANO CON EL QUE SE AUTOIDENTIFICA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSO 2261;nacion_pueblo_indigena_originario_campesino_y_afroboliViano_agrupadas_de_acuerdo_a_lista_referencial_de_la_comision_tecnica_interinstitucional_de_autoidentificacion_e_idiomas_;Municipio/TIOC; La Paz;Larecaja;Combaya;Combaya;3,016;2;0;2,823;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;183;0
BOLIVIA: POBLACIÓN POR NACIÓN PUEBLO INDÍGENA ORIGINARIO CAMPESINO Y AFROBOLIVIANO CON EL QUE SE AUTOIDENTIFICA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSO 2262;nacion_pueblo_indigena_originario_campesino_y_afroboliViano_agrupadas_de_acuerdo_a_lista_referencial_de_la_comision_tecnica_interinstitucional_de_autoidentificacion_e_idiomas_;Municipio/TIOC; La Paz;Larecaja;Combaya;Urbana;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BOLIVIA: POBLACIÓN POR NACIÓN PUEBLO INDÍGENA ORIGINARIO CAMPESINO Y AFROBOLIVIANO CON EL QUE SE AUTOIDENTIFICA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSO 2263;nacion_pueblo_indigena_originario_campesino_y_afroboliViano_agrupadas_de_acuerdo_a_lista_referencial_de_la_comision_tecnica_interinstitucional_de_autoidentificacion_e_idiomas_;Municipio/TIOC; La Paz;Larecaja;Combaya;Rural;3,016;2;0;2,823;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;183;0
BOLIVIA: POBLACIÓN POR NACIÓN PUEBLO INDÍGENA ORIGINARIO CAMPESINO Y AFROBOLIVIANO CON EL QUE SE AUTOIDENTIFICA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSO 2264;nacion_pueblo_indigena_originario_campesino_y_afroboliViano_agrupadas_de_acuerdo_a_lista_referencial_de_la_comision_tecnica_interinstitucional_de_autoidentificacion_e_idiomas_;Municipio/TIOC; La Paz;Larecaja;Tipuani;Tipuani;2,493;81;0;1,014;1;0;0;4;0;0;0;1;2;0;0;7;0;1;0;0;0;0;2;0;598;0;0;0;0;2;0;0;0;8;0;0;0;0;0;357;0;0;0;0;15;0;0;0;0;0;0;0;0;0;5;3;392;0
BOLIVIA: POBLACIÓN POR NACIÓN PUEBLO INDÍGENA ORIGINARIO CAMPESINO Y AFROBOLIVIANO CON EL QUE SE AUTOIDENTIFICA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSO 2265;nacion_pueblo_indigena_originario_campesino_y_afroboliViano_agrupadas_de_acuerdo_a_lista_referencial_de_la_comision_tecnica_interinstitucional_de_autoidentificacion_e_idiomas_;Municipio/TIOC; La Paz;Larecaja;Tipuani;Urbana;581;22;0;238;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;124;0;0;0;0;0;0;0;0;6;0;0;0;0;0;81;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;1;105;0
BOLIVIA: POBLACIÓN POR NACIÓN PUEBLO INDÍGENA ORIGINARIO CAMPESINO Y AFROBOLIVIANO CON EL QUE SE AUTOIDENTIFICA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSO 2266;nacion_pueblo_indigena_originario_campesino_y_afroboliViano_agrupadas_de_acuerdo_a_lista_referencial_de_la_comision_tecnica_interinstitucional_de_autoidentificacion_e_idiomas_;Municipio/TIOC; La Paz;Larecaja;Tipuani;Rural;1,912;59;0;776;1;0;0;4;0;0;0;0;1;0;0;7;0;1;0;0;0;0;2;0;474;0;0;0;0;2;0;0;0;2;0;0;0;0;0;276;0;0;0;0;14;0;0;0;0;0;0;0;0;0;4;2;287;0
BOLIVIA: POBLACIÓN POR NACIÓN PUEBLO INDÍGENA ORIGINARIO CAMPESINO Y AFROBOLIVIANO CON EL QUE SE AUTOIDENTIFICA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSO 2267;nacion_pueblo_indigena_originario_campesino_y_afroboliViano_agrupadas_de_acuerdo_a_lista_referencial_de_la_comision_tecnica_interinstitucional_de_autoidentificacion_e_idiomas_;Municipio/TIOC; La Paz;Larecaja;Mapiri;Mapiri;9,981;94;0;2,294;0;0;0;4;1;2;0;0;3;0;7;26;0;2;1;0;0;0;3;1;3,648;0;0;0;4;5;2;4;0;5;6;0;1;0;0;2,392;0;0;0;0;60;0;0;43;2;0;0;0;0;1;16;22;1,332;0
BOLIVIA: POBLACIÓN POR NACIÓN PUEBLO INDÍGENA ORIGINARIO CAMPESINO Y AFROBOLIVIANO CON EL QUE SE AUTOIDENTIFICA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSO 2268;nacion_pueblo_indigena_originario_campesino_y_afroboliViano_agrupadas_de_acuerdo_a_lista_referencial_de_la_comision_tecnica_interinstitucional_de_autoidentificacion_e_idiomas_;Municipio/TIOC; La Paz;Larecaja;Mapiri;Urbana;3,396;53;0;908;0;0;0;0;0;0;0;0;3;0;7;10;0;1;0;0;0;0;1;0;875;0;0;0;2;2;2;2;0;4;5;0;1;0;0;869;0;0;0;0;36;0;0;24;1;0;0;0;0;1;5;21;563;0
BOLIVIA: POBLACIÓN POR NACIÓN PUEBLO INDÍGENA ORIGINARIO CAMPESINO Y AFROBOLIVIANO CON EL QUE SE AUTOIDENTIFICA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSO 2269;nacion_pueblo_indigena_originario_campesino_y_afroboliViano_agrupadas_de_acuerdo_a_lista_referencial_de_la_comision_tecnica_interinstitucional_de_autoidentificacion_e_idiomas_;Municipio/TIOC; La Paz;Larecaja;Mapiri;Rural;6,585;41;0;1,386;0;0;0;4;1;2;0;0;0;0;0;16;0;1;1;0;0;0;2;1;2,773;0;0;0;2;3;0;2;0;1;1;0;0;0;0;1,523;0;0;0;0;24;0;0;19;1;0;0;0;0;0;11;1;769;0
BOLIVIA: POBLACIÓN POR NACIÓN PUEBLO INDÍGENA ORIGINARIO CAMPESINO Y AFROBOLIVIANO CON EL QUE SE AUTOIDENTIFICA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSO 2270;nacion_pueblo_indigena_originario_campesino_y_afroboliViano_agrupadas_de_acuerdo_a_lista_referencial_de_la_comision_tecnica_interinstitucional_de_autoidentificacion_e_idiomas_;Municipio/TIOC; La Paz;Larecaja;Teoponte;Teoponte;7,592;49;0;3,033;1;0;0;9;0;0;0;0;1;0;2;17;0;1;0;0;0;0;1;0;2,282;0;0;0;4;3;0;3;0;30;4;0;0;0;0;501;0;0;0;0;41;0;0;122;0;0;0;0;0;5;4;0;1,479;0
BOLIVIA: POBLACIÓN POR NACIÓN PUEBLO INDÍGENA ORIGINARIO CAMPESINO Y AFROBOLIVIANO CON EL QUE SE AUTOIDENTIFICA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSO 2271;nacion_pueblo_indigena_originario_campesino_y_afroboliViano_agrupadas_de_acuerdo_a_lista_referencial_de_la_comision_tecnica_interinstitucional_de_autoidentificacion_e_idiomas_;Municipio/TIOC; La Paz;Larecaja;Teoponte;Urbana;1,228;23;0;438;1;0;0;5;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;251;0;0;0;0;0;0;2;0;7;0;0;0;0;0;108;0;0;0;0;14;0;0;12;0;0;0;0;0;4;2;0;355;0
BOLIVIA: POBLACIÓN POR NACIÓN PUEBLO INDÍGENA ORIGINARIO CAMPESINO Y AFROBOLIVIANO CON EL QUE SE AUTOIDENTIFICA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSO 2272;nacion_pueblo_indigena_originario_campesino_y_afroboliViano_agrupadas_de_acuerdo_a_lista_referencial_de_la_comision_tecnica_interinstitucional_de_autoidentificacion_e_idiomas_;Municipio/TIOC; La Paz;Larecaja;Teoponte;Rural;6,364;26;0;2,595;0;0;0;4;0;0;0;0;1;0;2;11;0;1;0;0;0;0;1;0;2,031;0;0;0;4;3;0;1;0;23;4;0;0;0;0;393;0;0;0;0;27;0;0;110;0;0;0;0;0;1;2;0;1,124;0
BOLIVIA: POBLACIÓN POR NACIÓN PUEBLO INDÍGENA ORIGINARIO CAMPESINO Y AFROBOLIVIANO CON EL QUE SE AUTOIDENTIFICA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSO 2273;nacion_pueblo_indigena_originario_campesino_y_afroboliViano_agrupadas_de_acuerdo_a_lista_referencial_de_la_comision_tecnica_interinstitucional_de_autoidentificacion_e_idiomas_;Provincia; La Paz;Franz Tamayo;;Franz Tamayo;20,074;31;0;2,668;0;0;0;1;0;0;0;1;0;0;1;8;0;2;0;0;0;0;19;0;3,237;0;0;0;1;2;1;1;0;21;1;0;2;0;1,845;7,073;0;0;0;0;15;0;0;193;3;1;0;0;0;0;9;26;4,912;0
BOLIVIA: POBLACIÓN POR NACIÓN PUEBLO INDÍGENA ORIGINARIO CAMPESINO Y AFROBOLIVIANO CON EL QUE SE AUTOIDENTIFICA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSO 2274;nacion_pueblo_indigena_originario_campesino_y_afroboliViano_agrupadas_de_acuerdo_a_lista_referencial_de_la_comision_tecnica_interinstitucional_de_autoidentificacion_e_idiomas_;Provincia; La Paz;Franz Tamayo;;Urbana;2,271;8;0;362;0;0;0;0;0;0;0;0;0;0;1;4;0;0;0;0;0;0;4;0;168;0;0;0;1;1;0;0;0;3;1;0;2;0;0;1,306;0;0;0;0;2;0;0;0;0;1;0;0;0;0;4;0;403;0
BOLIVIA: POBLACIÓN POR NACIÓN PUEBLO INDÍGENA ORIGINARIO CAMPESINO Y AFROBOLIVIANO CON EL QUE SE AUTOIDENTIFICA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSO 2275;nacion_pueblo_indigena_originario_campesino_y_afroboliViano_agrupadas_de_acuerdo_a_lista_referencial_de_la_comision_tecnica_interinstitucional_de_autoidentificacion_e_idiomas_;Provincia; La Paz;Franz Tamayo;;Rural;17,803;23;0;2,306;0;0;0;1;0;0;0;1;0;0;0;4;0;2;0;0;0;0;15;0;3,069;0;0;0;0;1;1;1;0;18;0;0;0;0;1,845;5,767;0;0;0;0;13;0;0;193;3;0;0;0;0;0;5;26;4,509;0
BOLIVIA: POBLACIÓN POR NACIÓN PUEBLO INDÍGENA ORIGINARIO CAMPESINO Y AFROBOLIVIANO CON EL QUE SE AUTOIDENTIFICA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSO 2276;nacion_pueblo_indigena_originario_campesino_y_afroboliViano_agrupadas_de_acuerdo_a_lista_referencial_de_la_comision_tecnica_interinstitucional_de_autoidentificacion_e_idiomas_;Municipio/TIOC; La Paz;Franz Tamayo;Apolo;Apolo;12,991;20;0;744;0;0;0;1;0;0;0;0;0;0;1;8;0;2;0;0;0;0;6;0;3,232;0;0;0;1;2;1;1;0;20;1;0;2;0;0;5,526;0;0;0;0;14;0;0;193;3;1;0;0;0;0;4;25;3,183;0
BOLIVIA: POBLACIÓN POR NACIÓN PUEBLO INDÍGENA ORIGINARIO CAMPESINO Y AFROBOLIVIANO CON EL QUE SE AUTOIDENTIFICA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSO 2277;nacion_pueblo_indigena_originario_campesino_y_afroboliViano_agrupadas_de_acuerdo_a_lista_referencial_de_la_comision_tecnica_interinstitucional_de_autoidentificacion_e_idiomas_;Municipio/TIOC; La Paz;Franz Tamayo;Apolo;Urbana;2,271;8;0;362;0;0;0;0;0;0;0;0;0;0;1;4;0;0;0;0;0;0;4;0;168;0;0;0;1;1;0;0;0;3;1;0;2;0;0;1,306;0;0;0;0;2;0;0;0;0;1;0;0;0;0;4;0;403;0
BOLIVIA: POBLACIÓN POR NACIÓN PUEBLO INDÍGENA ORIGINARIO CAMPESINO Y AFROBOLIVIANO CON EL QUE SE AUTOIDENTIFICA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSO 2278;nacion_pueblo_indigena_originario_campesino_y_afroboliViano_agrupadas_de_acuerdo_a_lista_referencial_de_la_comision_tecnica_interinstitucional_de_autoidentificacion_e_idiomas_;Municipio/TIOC; La Paz;Franz Tamayo;Apolo;Rural;10,720;12;0;382;0;0;0;1;0;0;0;0;0;0;0;4;0;2;0;0;0;0;2;0;3,064;0;0;0;0;1;1;1;0;17;0;0;0;0;0;4,220;0;0;0;0;12;0;0;193;3;0;0;0;0;0;0;25;2,780;0
BOLIVIA: POBLACIÓN POR NACIÓN PUEBLO INDÍGENA ORIGINARIO CAMPESINO Y AFROBOLIVIANO CON EL QUE SE AUTOIDENTIFICA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSO 2279;nacion_pueblo_indigena_originario_campesino_y_afroboliViano_agrupadas_de_acuerdo_a_lista_referencial_de_la_comision_tecnica_interinstitucional_de_autoidentificacion_e_idiomas_;Municipio/TIOC; La Paz;Franz Tamayo;Pelechuco;Pelechuco;7,083;11;0;1,924;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;13;0;5;0;0;0;0;0;0;0;0;1;0;0;0;0;1,845;1,547;0;0;0;0;1;0;0;0;0;0;0;0;0;0;5;1;1,729;0
